trait,chr,block_id,m,candidate,min_eig_pre,min_eig_post
HF,22,10,192,MELD_lambda1_afproj,-0.0160644257638578,-2.01392379918633e-15
HF,22,10,192,EUR,-0.0331546429793306,-1.74531964905609e-15
HF,22,10,192,EAS,-0.0264651312964308,-1.5833632261959e-15
HF,22,10,192,AFR,-0.00649378966303663,-3.93484755055066e-16
HF,22,10,192,CSA,-0.0270560277561831,-1.70101961367317e-15
HF,22,10,192,AMR,-0.0264454119431832,-1.57952899612318e-15
HF,22,10,192,MID,-0.0190925207751284,-1.34834532656594e-15
HF,22,11,123,MELD_lambda0_afproj,-0.0249360118844776,-2.23039957791471e-15
HF,22,11,123,MELD_lambda0_reportN,-0.0256672900276688,-2.08559443088818e-15
HF,22,11,123,MELD_lambda0_equal,-0.00271170738258513,-1.03522464306875e-15
HF,22,11,123,MELD_lambda1_afproj,-0.0237076672660789,-2.25797958293518e-15
HF,22,11,123,EUR,-0.0415601111507013,-3.09430885650831e-15
HF,22,11,123,EAS,-0.0273849419583496,-2.34497977750596e-15
HF,22,11,123,AFR,-0.0150719326022181,-1.54055980217469e-15
HF,22,11,123,CSA,-0.0299389830719133,-1.84975957162691e-15
HF,22,11,123,AMR,-0.0309133846707428,-2.0051533565649e-15
HF,22,11,123,MID,-0.0269070898503741,-2.04239407683481e-15
HF,22,12,48,MELD_lambda0_afproj,-0.00910445985940824,-1.06658200494113e-15
HF,22,12,48,MELD_lambda0_reportN,-0.0090374771471818,-1.56803543206075e-15
HF,22,12,48,MELD_lambda0_equal,-0.00277802880376748,-8.77512614452719e-16
HF,22,12,48,MELD_lambda1_afproj,-0.00743199481462222,-1.19542495202506e-15
HF,22,12,48,EUR,-0.0202115123815629,-2.29914161858929e-15
HF,22,12,48,EAS,-0.0173861596531918,-1.57738410796053e-15
HF,22,12,48,AFR,-0.00251165566632492,-5.87320477297114e-16
HF,22,12,48,CSA,-0.0108815648903899,-1.89194403919639e-15
HF,22,12,48,AMR,-0.0229563258591735,-1.30825072005674e-15
HF,22,12,48,MID,-0.00785940572871674,-1.1522917391638e-15
HF,22,13,91,MELD_lambda0_afproj,-0.012215417695504,-9.91901943323601e-16
HF,22,13,91,MELD_lambda0_reportN,-0.0123957914553154,-1.13147864938419e-15
HF,22,13,91,MELD_lambda0_equal,2.54529019664516e-05,2.54529019656797e-05
HF,22,13,91,MELD_lambda1_afproj,-0.011821258679552,-1.23179146921673e-15
HF,22,13,91,EUR,-0.0225405253870884,-1.62827615625115e-15
HF,22,13,91,EAS,-0.0165153070545674,-1.43951783785761e-15
HF,22,13,91,AFR,-0.00276545246391402,-2.56898302593476e-16
HF,22,13,91,CSA,-0.0152669978425881,-8.92387685312357e-16
HF,22,13,91,AMR,-0.019702706799692,-1.02823525796483e-15
HF,22,13,91,MID,-0.0132738107263859,-9.54214969134507e-16
HF,22,14,58,MELD_lambda0_afproj,-0.00310531713796316,1.44499813301233e-16
HF,22,14,58,MELD_lambda0_reportN,-0.002570044043542,2.07251999911911e-16
HF,22,14,58,MELD_lambda0_equal,-0.000115684870005421,-7.97446482387749e-17
HF,22,14,58,MELD_lambda1_afproj,-0.00285949264455827,-2.20351435540534e-17
HF,22,14,58,EUR,-0.00851961738029736,-5.80238396280912e-16
HF,22,14,58,EAS,-0.00971576784579453,-1.7481898234886e-16
HF,22,14,58,AFR,-0.00571151039934086,-2.84951854957615e-16
HF,22,14,58,CSA,-0.00774333502502756,-8.80289652208618e-16
HF,22,14,58,AMR,-0.00869134187332967,-6.38621514963445e-16
HF,22,14,58,MID,-0.000697250158434783,-6.16673531854236e-16
HF,22,16,44,MELD_lambda0_afproj,-0.00132555485140313,-4.30675485950496e-16
HF,22,16,44,MELD_lambda0_reportN,-0.00143970987513773,-3.78421578986843e-16
HF,22,16,44,MELD_lambda0_equal,0.00748949581569691,0.00748949581569728
HF,22,16,44,MELD_lambda1_afproj,-0.00112163625172484,1.08087797049706e-16
HF,22,16,44,EUR,-0.00518741618597877,-7.53845783266253e-16
HF,22,16,44,EAS,-0.00441878663640309,-8.45444695675985e-17
HF,22,16,44,AFR,0.0144827192204734,0.0144827192204733
HF,22,16,44,CSA,0.00426627648802394,0.0042662764880238
HF,22,16,44,AMR,-0.00137914615313688,-2.04693982033474e-17
HF,22,16,44,MID,0.00211768085976326,0.00211768085976275
HF,22,17,85,MELD_lambda0_afproj,-0.007012605020017,-1.51595425296494e-15
HF,22,17,85,MELD_lambda0_reportN,-0.0070880241255533,-1.0076289419852e-15
HF,22,17,85,MELD_lambda0_equal,-0.00106749769404217,-1.18470053010734e-15
HF,22,17,85,MELD_lambda1_afproj,-0.00668825921722229,-5.98522832206218e-16
HF,22,17,85,EUR,-0.0193655003700447,-1.86894468494626e-15
HF,22,17,85,EAS,-0.015664954813528,-1.78357200633181e-15
HF,22,17,85,AFR,-0.00361990682814194,-1.23164297083622e-15
HF,22,17,85,CSA,-0.0126135142246458,-1.73404964023897e-15
HF,22,17,85,AMR,-0.0137051309044409,-1.17845307489387e-15
HF,22,17,85,MID,-0.0113226642713846,-1.50634800476575e-15
HF,22,19,196,MELD_lambda0_afproj,-0.011333688854352,-1.24080317675989e-15
HF,22,19,196,MELD_lambda0_reportN,-0.0110946275453566,-1.2728510724028e-15
HF,22,19,196,MELD_lambda0_equal,-0.0017877739530418,-6.98020302776487e-16
HF,22,19,196,MELD_lambda1_afproj,-0.0108419064131125,-1.28311128800295e-15
HF,22,19,196,EUR,-0.0342465076460216,-1.77546412374771e-15
HF,22,19,196,EAS,-0.0281003494559924,-1.72757581942351e-15
HF,22,19,196,AFR,-0.010161031030082,-8.29268308129293e-16
HF,22,19,196,CSA,-0.0182667102319807,-1.60351088758569e-15
HF,22,19,196,AMR,-0.0280926114449729,-1.50961250559853e-15
HF,22,19,196,MID,-0.0216773205982018,-9.68292089412375e-16
HF,22,20,94,MELD_lambda0_afproj,-0.014766897775942,-3.45174970699002e-15
HF,22,20,94,MELD_lambda0_reportN,-0.0154863369164253,-1.53052459186912e-15
HF,22,20,94,MELD_lambda0_equal,-0.00185429539709287,-1.88870051559927e-16
HF,22,20,94,MELD_lambda1_afproj,-0.014393278059181,-9.77572239059162e-16
HF,22,20,94,EUR,-0.0312742453739316,-2.63607125249309e-15
HF,22,20,94,EAS,-0.0264329940550705,-2.48811189233506e-15
HF,22,20,94,AFR,-0.0145575009873594,-8.88497484639738e-16
HF,22,20,94,CSA,-0.0206245191504786,-3.06185123492204e-15
HF,22,20,94,AMR,-0.0277839742537037,-6.2756041879795e-15
HF,22,20,94,MID,-0.0209337887439669,-2.19961782671924e-15
HF,22,21,51,MELD_lambda0_afproj,-0.00158077836727227,1.0965437895115e-15
HF,22,21,51,MELD_lambda0_reportN,-0.001186070029759,1.4228927848885e-16
HF,22,21,51,MELD_lambda0_equal,0.0088962866331041,0.00889628663310353
HF,22,21,51,MELD_lambda1_afproj,-0.00148744218600397,2.77845871262734e-16
HF,22,21,51,EUR,-0.00677776629100877,-6.70029987484082e-16
HF,22,21,51,EAS,-0.00250258853543896,-4.75314232418098e-16
HF,22,21,51,AFR,0.0157480239868165,0.0157480239868162
HF,22,21,51,CSA,-0.00243495655836492,-2.9298589727607e-16
HF,22,21,51,AMR,-0.00258109037783464,-6.36400392586475e-17
HF,22,21,51,MID,0.00787401199340855,0.0078740119934083
HF,22,22,152,MELD_lambda0_afproj,-0.00820991372738359,-1.14722916418795e-15
HF,22,22,152,MELD_lambda0_reportN,-0.00869041354707249,-8.23385447309102e-16
HF,22,22,152,MELD_lambda0_equal,-0.00097236954028738,-2.90493771137011e-16
HF,22,22,152,MELD_lambda1_afproj,-0.00782994652020732,-1.09840016863115e-15
HF,22,22,152,EUR,-0.0228929914587045,-1.94226739269455e-15
HF,22,22,152,EAS,-0.0132723189297113,-1.17207592474005e-15
HF,22,22,152,AFR,-0.00517195064098081,-2.05510536482303e-16
HF,22,22,152,CSA,-0.014361165314514,-1.65698177201901e-15
HF,22,22,152,AMR,-0.016721933639666,-9.34101416670983e-16
HF,22,22,152,MID,-0.00820669671520529,-9.58287021974675e-16
HF,22,23,166,MELD_lambda0_afproj,-0.00368566523342132,-5.90422061296465e-16
HF,22,23,166,MELD_lambda0_reportN,-0.00327456258033087,-5.91427004062437e-16
HF,22,23,166,MELD_lambda0_equal,-0.000615031573255792,-5.99673458912247e-16
HF,22,23,166,MELD_lambda1_afproj,-0.00338381631421229,-2.92279813416807e-16
HF,22,23,166,EUR,-0.0182702872263484,-2.57788009571103e-15
HF,22,23,166,EAS,-0.0141411214502574,-1.22436936456991e-15
HF,22,23,166,AFR,-0.00143036566205262,-6.5735953077823e-16
HF,22,23,166,CSA,-0.00605583332669038,-4.7517303164682e-16
HF,22,23,166,AMR,-0.0142657484032035,-2.13406359060435e-15
HF,22,23,166,MID,-0.00949289663593525,-4.93381322243491e-16
HF,22,25,115,MELD_lambda0_afproj,-0.00790584650673704,-8.10064600683782e-16
HF,22,25,115,MELD_lambda0_reportN,-0.00730335182286285,-5.85221685922744e-16
HF,22,25,115,MELD_lambda0_equal,-3.33731960957228e-05,-7.95279464464763e-18
HF,22,25,115,MELD_lambda1_afproj,-0.00746249638852134,-6.12345472369791e-16
HF,22,25,115,EUR,-0.0166428430473256,-1.26197885004023e-15
HF,22,25,115,EAS,-0.0150215069477861,-4.18697501484546e-16
HF,22,25,115,AFR,-1.64983685825214e-16,-1.27901628890093e-16
HF,22,25,115,CSA,-0.0108152548046151,-1.13045192921491e-15
HF,22,25,115,AMR,-0.0142204760023589,-6.57284374067329e-16
HF,22,25,115,MID,-0.00797675919118851,-4.82183308371916e-16
HF,22,26,184,MELD_lambda0_afproj,-0.0137729961567826,-1.95958648257395e-15
HF,22,26,184,MELD_lambda0_reportN,-0.0134817479320178,-1.88213037919104e-15
HF,22,26,184,MELD_lambda0_equal,-0.00160367986536839,-5.86651809255583e-16
HF,22,26,184,MELD_lambda1_afproj,-0.0133743568621785,-1.83932333285008e-15
HF,22,26,184,EUR,-0.0297332235349355,-2.29651450804183e-15
HF,22,26,184,EAS,-0.0240633479093048,-1.25965813691854e-15
HF,22,26,184,AFR,-0.0131514304588142,-1.54641413383383e-15
HF,22,26,184,CSA,-0.0226802966678213,-1.66031243214195e-15
HF,22,26,184,AMR,-0.0218273208417579,-1.57467917934859e-15
HF,22,26,184,MID,-0.0178799219697786,-1.75557099871981e-15
HF,22,27,340,MELD_lambda0_afproj,-0.017445841986801,-1.92071670868024e-15
HF,22,27,340,MELD_lambda0_reportN,-0.0172852037471381,-1.21326393545322e-15
HF,22,27,340,MELD_lambda0_equal,-0.00205310973643007,-6.26534645959561e-16
HF,22,27,340,MELD_lambda1_afproj,-0.0161882006950522,-1.07202848182472e-15
HF,22,27,340,EUR,-0.0425261322620299,-1.83451220681001e-15
HF,22,27,340,EAS,-0.0268748505600719,-1.37551516034115e-15
HF,22,27,340,AFR,-0.0116563395952947,-1.29865522436083e-15
HF,22,27,340,CSA,-0.0233471115294134,-1.42168982569542e-15
HF,22,27,340,AMR,-0.0315827967477293,-1.48978572429279e-15
HF,22,27,340,MID,-0.0229773967188458,-1.21937939743181e-15
HF,22,28,218,MELD_lambda0_afproj,-0.00331998361234872,-3.66729449414104e-16
HF,22,28,218,MELD_lambda0_reportN,-0.00361914208168093,-5.47576324377414e-16
HF,22,28,218,MELD_lambda0_equal,0.00256035929072383,0.00256035929072473
HF,22,28,218,MELD_lambda1_afproj,-0.00283528980163466,-9.34990656727448e-16
HF,22,28,218,EUR,-0.0175484138763484,-1.37593338633716e-15
HF,22,28,218,EAS,-0.00796777492268117,-7.45469771437751e-16
HF,22,28,218,AFR,0.00410636456981205,0.00410636456981203
HF,22,28,218,CSA,-0.00965959390920098,-4.49782466996297e-16
HF,22,28,218,AMR,-0.0136509903169925,-7.94790559560583e-16
HF,22,28,218,MID,-0.00322819365420379,-7.28583859915002e-17
HF,22,29,294,MELD_lambda0_afproj,-0.0302086391498527,-2.65609807869594e-15
HF,22,29,294,MELD_lambda0_reportN,-0.031216451100614,-2.34839061694761e-15
HF,22,29,294,MELD_lambda0_equal,-0.00505281917242849,-9.41441074248933e-16
HF,22,29,294,MELD_lambda1_afproj,-0.0288408861996206,-2.63080720137933e-15
HF,22,29,294,EUR,-0.0562284771910181,-3.90865994698908e-15
HF,22,29,294,EAS,-0.0438979092528113,-2.92353905572919e-15
HF,22,29,294,AFR,-0.0249246973077927,-1.45516038659258e-15
HF,22,29,294,CSA,-0.0431167274286724,-3.50239288908084e-15
HF,22,29,294,AMR,-0.0474362046097806,-4.65972490643435e-15
HF,22,29,294,MID,-0.0431248932435223,-2.32683352102335e-15
HF,22,31,361,MELD_lambda0_afproj,-0.044656084144951,-5.18479278197353e-15
HF,22,31,361,MELD_lambda0_reportN,-0.045086915181208,-5.2430394960655e-15
HF,22,31,361,MELD_lambda0_equal,-0.00910916349385325,-1.91710992896658e-15
HF,22,31,361,MELD_lambda1_afproj,-0.0421009797324514,-3.12598649021448e-15
HF,22,31,361,EUR,-0.0741336134845401,-5.75153295134385e-15
HF,22,31,361,EAS,-0.060749088441265,-3.94500959252427e-15
HF,22,31,361,AFR,-0.0423351287827633,-2.65868601990124e-15
HF,22,31,361,CSA,-0.0565075497895593,-2.91196869338562e-15
HF,22,31,361,AMR,-0.0676589934288058,-4.34301414081477e-15
HF,22,31,361,MID,-0.0553461820136983,-2.94080928204243e-15
HF,22,32,113,MELD_lambda0_afproj,-0.00927940703456245,-1.15408679193579e-15
HF,22,32,113,MELD_lambda0_reportN,-0.00967543538576318,-6.83239412713537e-16
HF,22,32,113,MELD_lambda0_equal,0.00119736560915038,0.00119736560915084
HF,22,32,113,MELD_lambda1_afproj,-0.00830953922680059,-7.9329169511094e-16
HF,22,32,113,EUR,-0.0202785731650186,-1.65389029380762e-15
HF,22,32,113,EAS,-0.0132314842039381,-5.56561239036789e-16
HF,22,32,113,AFR,-0.00677949454541106,-3.06902659196867e-16
HF,22,32,113,CSA,-0.00701044854009535,-8.67606653931251e-16
HF,22,32,113,AMR,-0.018386658470088,-1.05418903102615e-15
HF,22,32,113,MID,-0.00799197726119709,2.17104839294649e-17
HF,22,34,304,MELD_lambda0_afproj,-0.0382996676905314,-2.64737324773579e-15
HF,22,34,304,MELD_lambda0_reportN,-0.0383984696520446,-2.72364453981351e-15
HF,22,34,304,MELD_lambda0_equal,-0.00634394200949724,-1.31464194320107e-15
HF,22,34,304,MELD_lambda1_afproj,-0.0343721366700076,-2.93675065942031e-15
HF,22,34,304,EUR,-0.0657194983016865,-4.00811868934654e-15
HF,22,34,304,EAS,-0.0449458216934617,-2.42603439822077e-15
HF,22,34,304,AFR,-0.0381664062676975,-2.63294254522128e-15
HF,22,34,304,CSA,-0.0458823293274329,-2.43526093004176e-15
HF,22,34,304,AMR,-0.0539722428650152,-3.66507282763803e-15
HF,22,34,304,MID,-0.0383413914776027,-2.88708920138594e-15
HF,22,37,662,MELD_lambda0_afproj,-0.0497006726125019,-2.77245372595158e-15
HF,22,37,662,MELD_lambda0_reportN,-0.0506229178418074,-2.46286257995099e-15
HF,22,37,662,MELD_lambda0_equal,-0.00972456525500502,-1.33653554375923e-15
HF,22,37,662,MELD_lambda1_afproj,-0.0455499961364119,-2.44225659296423e-15
HF,22,37,662,EUR,-0.0891313204936347,-3.82323574908253e-15
HF,22,37,662,EAS,-0.055914197435901,-2.54886003363831e-15
HF,22,37,662,AFR,-0.0346370875142024,-1.932169612652e-15
HF,22,37,662,CSA,-0.0646903034733362,-3.22225917145769e-15
HF,22,37,662,AMR,-0.0731159874510795,-4.78398040964218e-15
HF,22,37,662,MID,-0.0554069973719564,-2.7214043417547e-15
HF,22,38,40,MELD_lambda0_afproj,0.00575697508787818,0.00575697508787766
HF,22,38,40,MELD_lambda0_reportN,0.00699227698304042,0.00699227698304001
HF,22,38,40,MELD_lambda0_equal,0.0171031203428299,0.0171031203428297
HF,22,38,40,MELD_lambda1_afproj,0.00595241595716751,0.00595241595716722
HF,22,38,40,EUR,-0.00258532276884659,-2.11658621290389e-16
HF,22,38,40,EAS,0.00294543336151862,0.00294543336151815
HF,22,38,40,AFR,0.00543029994923339,0.00543029994923364
HF,22,38,40,CSA,0.000577640411003512,0.000577640411003665
HF,22,38,40,AMR,0.00477221536045146,0.00477221536045136
HF,22,38,40,MID,0.0133317566087213,0.0133317566087213
HF,22,39,168,MELD_lambda0_afproj,-0.0253531801844009,-2.56660517214318e-15
HF,22,39,168,MELD_lambda0_reportN,-0.0253495752172802,-2.10489245539732e-15
HF,22,39,168,MELD_lambda0_equal,-0.0019220459858324,-1.03443511282076e-15
HF,22,39,168,MELD_lambda1_afproj,-0.022552088215216,-2.22584125803844e-15
HF,22,39,168,EUR,-0.0393069611681526,-2.9097000325004e-15
HF,22,39,168,EAS,-0.0364467359905384,-2.68559614288426e-15
HF,22,39,168,AFR,-0.0149577056748719,-1.40654313981393e-15
HF,22,39,168,CSA,-0.0346833443031236,-2.58413091665482e-15
HF,22,39,168,AMR,-0.0346024661029441,-2.66687655799656e-15
HF,22,39,168,MID,-0.0182924276729959,-1.9373034417059e-15
HF,22,40,37,MELD_lambda0_afproj,-0.00149532011149616,-6.20648896314364e-16
HF,22,40,37,MELD_lambda0_reportN,-0.00118786872540711,-5.57552565401966e-16
HF,22,40,37,MELD_lambda0_equal,0.00112647164025834,0.00112647164025754
HF,22,40,37,MELD_lambda1_afproj,-0.00122947111351503,1.83134272008996e-16
HF,22,40,37,EUR,-0.0168700249661221,-1.81670396445815e-15
HF,22,40,37,EAS,-0.00105634833243139,-1.14182218429252e-16
HF,22,40,37,AFR,3.27031633371669e-16,4.14137819941146e-16
HF,22,40,37,CSA,-0.00932589976227227,-5.91549562022015e-16
HF,22,40,37,AMR,-0.00342913760732986,-1.39006686482267e-15
HF,22,40,37,MID,-1.01984485792123e-16,3.13116276281652e-16
HF,22,41,244,MELD_lambda0_afproj,-0.0311644307593702,-2.72438437508182e-15
HF,22,41,244,MELD_lambda0_reportN,-0.0313086237137151,-2.92308010818815e-15
HF,22,41,244,MELD_lambda0_equal,-0.0052466553104507,-1.50229322567703e-15
HF,22,41,244,MELD_lambda1_afproj,-0.028734880633283,-2.63667194034969e-15
HF,22,41,244,EUR,-0.054298903609891,-3.42585752642848e-15
HF,22,41,244,EAS,-0.0368956178843386,-2.39807617254019e-15
HF,22,41,244,AFR,-0.0194543288361035,-2.85026598789138e-15
HF,22,41,244,CSA,-0.0379882064454546,-3.84357929840606e-15
HF,22,41,244,AMR,-0.0429355066415098,-3.00628929535843e-15
HF,22,41,244,MID,-0.0267349536568449,-2.05940399975428e-15
HF,22,42,240,MELD_lambda0_afproj,-0.0210245540072354,-2.36351926150264e-15
HF,22,42,240,MELD_lambda0_reportN,-0.0203797177297495,-2.63459644801495e-15
HF,22,42,240,MELD_lambda0_equal,-0.0042442972403753,-1.47269243261697e-15
HF,22,42,240,MELD_lambda1_afproj,-0.0194757208945087,-2.79728412408e-15
HF,22,42,240,EUR,-0.0408659402526193,-4.48689120048022e-15
HF,22,42,240,EAS,-0.0355231623231289,-2.31554638754038e-15
HF,22,42,240,AFR,-0.023945943726066,-1.57906337466236e-15
HF,22,42,240,CSA,-0.0324274618623395,-3.15109702834157e-15
HF,22,42,240,AMR,-0.0375148142375931,-2.90558392163608e-15
HF,22,42,240,MID,-0.0313961033646838,-2.3702409658087e-15
HF,22,43,45,MELD_lambda0_afproj,-0.00207113166801207,1.39385079219294e-16
HF,22,43,45,MELD_lambda0_reportN,-0.00169447932374339,-1.98333266456128e-16
HF,22,43,45,MELD_lambda0_equal,-0.000223785514409815,1.30529883845812e-16
HF,22,43,45,MELD_lambda1_afproj,-0.001801505757047,-5.53190193280165e-16
HF,22,43,45,EUR,-0.00965354824731591,-9.49604454633364e-16
HF,22,43,45,EAS,-0.0070468799923166,-7.28398321820613e-16
HF,22,43,45,AFR,-0.00173877910848611,6.88153283271916e-16
HF,22,43,45,CSA,-0.00391920456680453,-3.38221276119722e-16
HF,22,43,45,AMR,-0.0066011123069996,-1.9557665440891e-16
HF,22,43,45,MID,-0.000511273470331503,8.46650088362141e-16
HF,22,44,142,MELD_lambda0_afproj,-0.00714770622839412,-1.94029520010861e-15
HF,22,44,142,MELD_lambda0_reportN,-0.00700016744493811,-2.02320192450134e-15
HF,22,44,142,MELD_lambda0_equal,-0.000681571698400638,2.33025720507781e-16
HF,22,44,142,MELD_lambda1_afproj,-0.00646945912423372,-1.0558990505394e-15
HF,22,44,142,EUR,-0.0176105178593977,-2.40797205434982e-15
HF,22,44,142,EAS,-0.0151014689410968,-1.0165772464437e-15
HF,22,44,142,AFR,-0.00477017314166438,-4.48615745283483e-16
HF,22,44,142,CSA,-0.0110401134523093,-2.08424579027291e-15
HF,22,44,142,AMR,-0.0170679057188196,-7.7250826036133e-16
HF,22,44,142,MID,-0.00599484740746086,-9.27964128152004e-16
HF,22,45,150,MELD_lambda0_afproj,-0.00289677958347593,-1.078314417027e-15
HF,22,45,150,MELD_lambda0_reportN,-0.00302449757821097,-1.64201777129326e-16
HF,22,45,150,MELD_lambda0_equal,0.00179976588778978,0.00179976588778929
HF,22,45,150,MELD_lambda1_afproj,-0.00274130449766386,-2.45821488415555e-16
HF,22,45,150,EUR,-0.0146623308313758,-2.37926013464101e-15
HF,22,45,150,EAS,-0.0129078465555173,-3.46594616561413e-16
HF,22,45,150,AFR,-0.00528275825308901,-6.34561743335799e-16
HF,22,45,150,CSA,-0.00711980858636487,-4.32811592753146e-16
HF,22,45,150,AMR,-0.0177033293738262,-1.07879314323035e-15
HF,22,45,150,MID,-0.00920236265818567,-8.45026748266539e-16
HF,22,46,160,MELD_lambda0_afproj,-0.0037342668292065,-7.87048462950844e-16
HF,22,46,160,MELD_lambda0_reportN,-0.00359103717732314,-1.22564533056358e-15
HF,22,46,160,MELD_lambda0_equal,2.62651059598297e-06,2.62651059601767e-06
HF,22,46,160,MELD_lambda1_afproj,-0.00338307779422108,-5.18084680572567e-16
HF,22,46,160,EUR,-0.0201190624534423,-1.58947424765223e-15
HF,22,46,160,EAS,-0.0168660313158051,-6.60490464763801e-16
HF,22,46,160,AFR,1.79333686190613e-16,4.59067431181932e-16
HF,22,46,160,CSA,-0.0151043540043518,-1.32423847653272e-15
HF,22,46,160,AMR,-0.0210904398418576,-9.18642053089554e-16
HF,22,46,160,MID,-0.0093160119881686,-1.66619285838372e-15
HF,22,47,154,MELD_lambda0_afproj,-0.0129021551756701,-1.36386103073618e-15
HF,22,47,154,MELD_lambda0_reportN,-0.0129692649475203,-1.4538099569869e-15
HF,22,47,154,MELD_lambda0_equal,-0.000119064446666596,-5.23486236898916e-16
HF,22,47,154,MELD_lambda1_afproj,-0.0122313980222497,-2.32527604156479e-15
HF,22,47,154,EUR,-0.0254734607248352,-3.05630867031816e-15
HF,22,47,154,EAS,-0.0172535039726221,-1.63473308752126e-15
HF,22,47,154,AFR,-0.00818071781485916,-1.02121219786845e-15
HF,22,47,154,CSA,-0.0187891466406935,-1.77371392260331e-15
HF,22,47,154,AMR,-0.0255631857048026,-2.31491035065041e-15
HF,22,47,154,MID,-0.0152725585720983,-1.82630288624119e-15
HF,22,48,119,MELD_lambda0_afproj,-0.0182183724514364,-2.36929517488047e-15
HF,22,48,119,MELD_lambda0_reportN,-0.0183207550126839,-2.16803243875182e-15
HF,22,48,119,MELD_lambda0_equal,-0.0037919269282033,-1.2694145888629e-15
HF,22,48,119,MELD_lambda1_afproj,-0.0175423654300997,-1.87495519258058e-15
HF,22,48,119,EUR,-0.0388898433414287,-2.52849636386691e-15
HF,22,48,119,EAS,-0.0317352752632586,-2.16283295216828e-15
HF,22,48,119,AFR,-0.0139307715073002,-1.29722243319111e-15
HF,22,48,119,CSA,-0.023493185985388,-2.90509489015667e-15
HF,22,48,119,AMR,-0.0265351686370364,-2.01924841688338e-15
HF,22,48,119,MID,-0.0320398198075468,-1.67856348305016e-15
HF,22,49,159,MELD_lambda0_afproj,-0.0115718252174292,-9.21217948193993e-16
HF,22,49,159,MELD_lambda0_reportN,-0.0113184408037975,-9.14703551166498e-16
HF,22,49,159,MELD_lambda0_equal,-0.00068175714841556,-8.92720506589919e-16
HF,22,49,159,MELD_lambda1_afproj,-0.0096900887430734,-9.64005997070288e-16
HF,22,49,159,EUR,-0.0284396239968214,-1.536132829586e-15
HF,22,49,159,EAS,-0.017966499082929,-1.06926660227461e-15
HF,22,49,159,AFR,-0.00643828736708179,-7.66563135798165e-16
HF,22,49,159,CSA,-0.0115537640995178,-8.7372839299579e-16
HF,22,49,159,AMR,-0.0172676130050104,-1.17573205588393e-15
HF,22,49,159,MID,-0.0110289516239805,-6.60010596214261e-16
HF,22,50,97,MELD_lambda0_afproj,-0.00315498692140188,7.6015712732967e-17
HF,22,50,97,MELD_lambda0_reportN,-0.00281163038281571,-4.49418479619222e-16
HF,22,50,97,MELD_lambda0_equal,0.00163801477249915,0.00163801477249873
HF,22,50,97,MELD_lambda1_afproj,-0.00294503522109548,-9.03490904811663e-16
HF,22,50,97,EUR,-0.012118313265648,-1.00080414653929e-15
HF,22,50,97,EAS,-0.00854600918606962,-4.02257571733885e-16
HF,22,50,97,AFR,0.00232853592300249,0.00232853592300278
HF,22,50,97,CSA,-0.00948076437446733,-6.24691732997231e-16
HF,22,50,97,AMR,-0.00791891007903578,-5.89825150904017e-16
HF,22,50,97,MID,-0.00721916918871036,5.62885231942452e-16
HF,22,52,37,MELD_lambda0_afproj,-0.00531057014507575,-1.35970213019518e-16
HF,22,52,37,MELD_lambda0_reportN,-0.00582277520398962,-1.00409486014227e-15
HF,22,52,37,MELD_lambda0_equal,0.0012772542084898,0.00127725420848989
HF,22,52,37,MELD_lambda1_afproj,-0.00496759606204479,-7.13033557041815e-16
HF,22,52,37,EUR,-0.0118250587977372,-3.71947521089436e-15
HF,22,52,37,EAS,-0.00635219780629413,-3.42282038891548e-16
HF,22,52,37,AFR,-0.00501712914443681,-1.11094154855775e-15
HF,22,52,37,CSA,-0.0063427547364969,-5.36493232239784e-16
HF,22,52,37,AMR,-0.009295170195645,-1.54050219069124e-15
HF,22,52,37,MID,-0.00456908171078356,-4.93451861420094e-16
HF,22,53,354,MELD_lambda0_afproj,-0.0558565975989853,-4.10544265332435e-15
HF,22,53,354,MELD_lambda0_reportN,-0.0567647144856329,-4.89962677599345e-15
HF,22,53,354,MELD_lambda0_equal,-0.0122285107022915,-2.19587135968875e-15
HF,22,53,354,MELD_lambda1_afproj,-0.0526365110498331,-5.74224991734154e-15
HF,22,53,354,EUR,-0.0911856794564138,-6.54476166239021e-15
HF,22,53,354,EAS,-0.0622453759203107,-8.70603300894601e-15
HF,22,53,354,AFR,-0.0437071464413737,-2.50600737220605e-15
HF,22,53,354,CSA,-0.0696609981633172,-4.54709169478548e-15
HF,22,53,354,AMR,-0.0703020404725872,-4.87026090957018e-15
HF,22,53,354,MID,-0.0578455412783569,-3.72436419241839e-15
HF,22,54,48,MELD_lambda0_afproj,0.00192935616023289,0.00192935616022922
HF,22,54,48,MELD_lambda0_reportN,0.00234518710309324,0.00234518710309523
HF,22,54,48,MELD_lambda0_equal,0.0230675317075045,0.0230675317075044
HF,22,54,48,MELD_lambda1_afproj,0.00191387869541069,0.00191387869541072
HF,22,54,48,EUR,-0.00304548134463591,-2.24622413138854e-15
HF,22,54,48,EAS,0.00646085527356919,0.00646085527356818
HF,22,54,48,AFR,0.0616014880978798,0.0616014880978805
HF,22,54,48,CSA,0.00531370694727692,0.00531370694727614
HF,22,54,48,AMR,0.00684406676142849,0.00684406676142537
HF,22,54,48,MID,0.0318768230444098,0.0318768230444087
HF,22,55,218,MELD_lambda0_afproj,-0.0206208723401631,-2.14156345354329e-15
