trait,chr,block_id,candidate,delta,r2,m
COPD,22,37,MELD_lambda0_reportN,0.1,0.945298560889988,715
COPD,22,37,MELD_lambda0_equal,0.1,0.928751598447558,715
COPD,22,37,MELD_lambda1_afproj,0.1,0.943797980958735,715
COPD,22,37,EUR,0.1,0.923200424665091,715
COPD,22,37,EAS,0.1,0.880606985179388,715
COPD,22,37,AFR,0.1,0.757325586250685,715
COPD,22,37,CSA,0.1,0.905588961752856,715
COPD,22,37,AMR,0.1,0.897390300566725,715
COPD,22,37,MID,0.1,0.895661362155719,715
COPD,22,38,MELD_lambda0_afproj,0.001,0.754712859411692,53
COPD,22,38,MELD_lambda0_reportN,0.001,0.756514705274658,53
COPD,22,38,MELD_lambda0_equal,0.001,0.77573757888154,53
COPD,22,38,MELD_lambda1_afproj,0.001,0.732350651611843,53
COPD,22,38,EUR,0.001,0.63219392522241,53
COPD,22,38,EAS,0.001,0.624522981559818,53
COPD,22,38,AFR,0.001,0.710668035173436,53
COPD,22,38,CSA,0.001,0.674294989286052,53
COPD,22,38,AMR,0.001,0.527766713339896,53
COPD,22,38,MID,0.001,0.683309842318269,53
COPD,22,38,MELD_lambda0_afproj,0.01,0.765136019505629,53
COPD,22,38,MELD_lambda0_reportN,0.01,0.767487873799347,53
COPD,22,38,MELD_lambda0_equal,0.01,0.765378852974872,53
COPD,22,38,MELD_lambda1_afproj,0.01,0.739726306695944,53
COPD,22,38,EUR,0.01,0.683915031938576,53
COPD,22,38,EAS,0.01,0.655676906011536,53
COPD,22,38,AFR,0.01,0.733350063065435,53
COPD,22,38,CSA,0.01,0.758325984877443,53
COPD,22,38,AMR,0.01,0.733709501827056,53
COPD,22,38,MID,0.01,0.715773430092179,53
COPD,22,38,MELD_lambda0_afproj,0.1,0.722724171670897,53
COPD,22,38,MELD_lambda0_reportN,0.1,0.723367024431619,53
COPD,22,38,MELD_lambda0_equal,0.1,0.700959305531526,53
COPD,22,38,MELD_lambda1_afproj,0.1,0.692546536742066,53
COPD,22,38,EUR,0.1,0.701414589717514,53
COPD,22,38,EAS,0.1,0.579752125912009,53
COPD,22,38,AFR,0.1,0.693336679978209,53
COPD,22,38,CSA,0.1,0.680080611466345,53
COPD,22,38,AMR,0.1,0.6821113003827,53
COPD,22,38,MID,0.1,0.691072193438115,53
COPD,22,39,MELD_lambda0_afproj,0.001,0.89190663375709,166
COPD,22,39,MELD_lambda0_reportN,0.001,0.895678689521716,166
COPD,22,39,MELD_lambda0_equal,0.001,0.879435101019429,166
COPD,22,39,MELD_lambda1_afproj,0.001,0.874882668608865,166
COPD,22,39,EUR,0.001,0.757721341326606,166
COPD,22,39,EAS,0.001,0.478639642964805,166
COPD,22,39,AFR,0.001,0.649867510351052,166
COPD,22,39,CSA,0.001,0.574480586258703,166
COPD,22,39,AMR,0.001,0.771471331583015,166
COPD,22,39,MID,0.001,0.782479396665584,166
COPD,22,39,MELD_lambda0_afproj,0.01,0.903553106210527,166
COPD,22,39,MELD_lambda0_reportN,0.01,0.90517995889498,166
COPD,22,39,MELD_lambda0_equal,0.01,0.878154071997271,166
COPD,22,39,MELD_lambda1_afproj,0.01,0.902915001686005,166
COPD,22,39,EUR,0.01,0.881373710700244,166
COPD,22,39,EAS,0.01,0.747357291221298,166
COPD,22,39,AFR,0.01,0.741557628580545,166
COPD,22,39,CSA,0.01,0.837860877896467,166
COPD,22,39,AMR,0.01,0.88295001535585,166
COPD,22,39,MID,0.01,0.860097732175328,166
COPD,22,39,MELD_lambda0_afproj,0.1,0.895378912072389,166
COPD,22,39,MELD_lambda0_reportN,0.1,0.896695095985812,166
COPD,22,39,MELD_lambda0_equal,0.1,0.876689905277649,166
COPD,22,39,MELD_lambda1_afproj,0.1,0.894708844546621,166
COPD,22,39,EUR,0.1,0.874981684715647,166
COPD,22,39,EAS,0.1,0.849643469597638,166
COPD,22,39,AFR,0.1,0.782147970806361,166
COPD,22,39,CSA,0.1,0.868147408625667,166
COPD,22,39,AMR,0.1,0.867217462878085,166
COPD,22,39,MID,0.1,0.864116091350677,166
COPD,22,40,MELD_lambda0_afproj,0.001,0.957670045396604,37
COPD,22,40,MELD_lambda0_reportN,0.001,0.958341978209578,37
COPD,22,40,MELD_lambda0_equal,0.001,0.953817043586321,37
COPD,22,40,MELD_lambda1_afproj,0.001,0.955833792784559,37
COPD,22,40,EUR,0.001,0.945380782941027,37
COPD,22,40,EAS,0.001,0.949700276520008,37
COPD,22,40,AFR,0.001,0.936862559458619,37
COPD,22,40,CSA,0.001,0.92096423305353,37
COPD,22,40,AMR,0.001,0.958399660909885,37
COPD,22,40,MID,0.001,0.96431476077778,37
COPD,22,40,MELD_lambda0_afproj,0.01,0.953374008846778,37
COPD,22,40,MELD_lambda0_reportN,0.01,0.954070798485744,37
COPD,22,40,MELD_lambda0_equal,0.01,0.955547882840181,37
COPD,22,40,MELD_lambda1_afproj,0.01,0.95251988568766,37
COPD,22,40,EUR,0.01,0.94801006220621,37
COPD,22,40,EAS,0.01,0.958818426598351,37
COPD,22,40,AFR,0.01,0.939306831672973,37
COPD,22,40,CSA,0.01,0.940842570952032,37
COPD,22,40,AMR,0.01,0.955903572185511,37
COPD,22,40,MID,0.01,0.965801984941234,37
COPD,22,40,MELD_lambda0_afproj,0.1,0.955126844440395,37
COPD,22,40,MELD_lambda0_reportN,0.1,0.955495404263052,37
COPD,22,40,MELD_lambda0_equal,0.1,0.95858158507489,37
COPD,22,40,MELD_lambda1_afproj,0.1,0.955795337027147,37
COPD,22,40,EUR,0.1,0.954569359404551,37
COPD,22,40,EAS,0.1,0.957407615223151,37
COPD,22,40,AFR,0.1,0.943828624832267,37
COPD,22,40,CSA,0.1,0.954714892868103,37
COPD,22,40,AMR,0.1,0.95328911596797,37
COPD,22,40,MID,0.1,0.965720129981272,37
COPD,22,41,MELD_lambda0_afproj,0.001,0.901414286849363,256
COPD,22,41,MELD_lambda0_reportN,0.001,0.901878915612362,256
COPD,22,41,MELD_lambda0_equal,0.001,0.939338568295739,256
COPD,22,41,MELD_lambda1_afproj,0.001,0.892231083269506,256
COPD,22,41,EUR,0.001,0.797422926418561,256
COPD,22,41,EAS,0.001,0.737510600142768,256
COPD,22,41,AFR,0.001,0.684462260732891,256
COPD,22,41,CSA,0.001,0.770099876866955,256
COPD,22,41,AMR,0.001,0.854163821094531,256
COPD,22,41,MID,0.001,0.808548967707803,256
COPD,22,41,MELD_lambda0_afproj,0.01,0.947884576590037,256
COPD,22,41,MELD_lambda0_reportN,0.01,0.948492655845016,256
COPD,22,41,MELD_lambda0_equal,0.01,0.943851333413669,256
COPD,22,41,MELD_lambda1_afproj,0.01,0.945176975856022,256
COPD,22,41,EUR,0.01,0.933632638384198,256
COPD,22,41,EAS,0.01,0.897513509407393,256
COPD,22,41,AFR,0.01,0.849714888188636,256
COPD,22,41,CSA,0.01,0.928191350804988,256
COPD,22,41,AMR,0.01,0.926090589495561,256
COPD,22,41,MID,0.01,0.895826029378066,256
COPD,22,41,MELD_lambda0_afproj,0.1,0.945614625551098,256
COPD,22,41,MELD_lambda0_reportN,0.1,0.946365195918744,256
COPD,22,41,MELD_lambda0_equal,0.1,0.943360855592302,256
COPD,22,41,MELD_lambda1_afproj,0.1,0.946325641842276,256
COPD,22,41,EUR,0.1,0.940616557936113,256
COPD,22,41,EAS,0.1,0.915243462558831,256
COPD,22,41,AFR,0.1,0.87564027209298,256
COPD,22,41,CSA,0.1,0.941800297255385,256
COPD,22,41,AMR,0.1,0.938906258644674,256
COPD,22,41,MID,0.1,0.919334226069012,256
COPD,22,42,MELD_lambda0_afproj,0.001,0.580045498525785,249
COPD,22,42,MELD_lambda0_reportN,0.001,0.57619611425227,249
COPD,22,42,MELD_lambda0_equal,0.001,0.774952694368269,249
COPD,22,42,MELD_lambda1_afproj,0.001,0.584963267413114,249
COPD,22,42,EUR,0.001,0.397138837420152,249
COPD,22,42,EAS,0.001,0.311796050641209,249
COPD,22,42,AFR,0.001,0.149404342737518,249
COPD,22,42,CSA,0.001,0.442591864766782,249
COPD,22,42,AMR,0.001,0.350811984377636,249
COPD,22,42,MID,0.001,0.340367124419542,249
COPD,22,42,MELD_lambda0_afproj,0.01,0.76189842713721,249
COPD,22,42,MELD_lambda0_reportN,0.01,0.765523132610856,249
COPD,22,42,MELD_lambda0_equal,0.01,0.787400090588448,249
COPD,22,42,MELD_lambda1_afproj,0.01,0.752423452394542,249
COPD,22,42,EUR,0.01,0.7266760700236,249
COPD,22,42,EAS,0.01,0.672238105691921,249
COPD,22,42,AFR,0.01,0.484310927195303,249
COPD,22,42,CSA,0.01,0.743161957088935,249
COPD,22,42,AMR,0.01,0.71394890273604,249
COPD,22,42,MID,0.01,0.708378919033608,249
COPD,22,42,MELD_lambda0_afproj,0.1,0.753494751544769,249
COPD,22,42,MELD_lambda0_reportN,0.1,0.754955194791815,249
COPD,22,42,MELD_lambda0_equal,0.1,0.754420279621924,249
COPD,22,42,MELD_lambda1_afproj,0.1,0.741774567321317,249
COPD,22,42,EUR,0.1,0.755606873913837,249
COPD,22,42,EAS,0.1,0.712839523675535,249
COPD,22,42,AFR,0.1,0.570931636977382,249
COPD,22,42,CSA,0.1,0.711993437459442,249
COPD,22,42,AMR,0.1,0.753042514047587,249
COPD,22,42,MID,0.1,0.71981575536258,249
COPD,22,43,MELD_lambda0_afproj,0.001,0.762737478227132,52
COPD,22,43,MELD_lambda0_reportN,0.001,0.769083376327762,52
COPD,22,43,MELD_lambda0_equal,0.001,0.902782709096951,52
COPD,22,43,MELD_lambda1_afproj,0.001,0.758693016262166,52
COPD,22,43,EUR,0.001,0.623754350913729,52
COPD,22,43,EAS,0.001,0.612385106008521,52
COPD,22,43,AFR,0.001,0.692554845099004,52
COPD,22,43,CSA,0.001,0.713722200930874,52
COPD,22,43,AMR,0.001,0.857999229890009,52
COPD,22,43,MID,0.001,0.886229408596805,52
COPD,22,43,MELD_lambda0_afproj,0.01,0.91731089507459,52
COPD,22,43,MELD_lambda0_reportN,0.01,0.920193825721511,52
COPD,22,43,MELD_lambda0_equal,0.01,0.909364507762111,52
COPD,22,43,MELD_lambda1_afproj,0.01,0.901921950951083,52
COPD,22,43,EUR,0.01,0.888324887635619,52
COPD,22,43,EAS,0.01,0.72756990849493,52
COPD,22,43,AFR,0.01,0.711656119299248,52
COPD,22,43,CSA,0.01,0.869751038056606,52
COPD,22,43,AMR,0.01,0.894611941705025,52
COPD,22,43,MID,0.01,0.895289288604884,52
COPD,22,43,MELD_lambda0_afproj,0.1,0.891907200059822,52
COPD,22,43,MELD_lambda0_reportN,0.1,0.891811151846419,52
COPD,22,43,MELD_lambda0_equal,0.1,0.887567050117927,52
COPD,22,43,MELD_lambda1_afproj,0.1,0.880496638656278,52
COPD,22,43,EUR,0.1,0.877850582832307,52
COPD,22,43,EAS,0.1,0.790399489825796,52
COPD,22,43,AFR,0.1,0.712097142644439,52
COPD,22,43,CSA,0.1,0.867065386138869,52
COPD,22,43,AMR,0.1,0.890981884291594,52
COPD,22,43,MID,0.1,0.876520270889777,52
COPD,22,44,MELD_lambda0_afproj,0.001,0.885138913634406,180
COPD,22,44,MELD_lambda0_reportN,0.001,0.8906909818598,180
COPD,22,44,MELD_lambda0_equal,0.001,0.913273229874859,180
COPD,22,44,MELD_lambda1_afproj,0.001,0.879499260796214,180
COPD,22,44,EUR,0.001,0.715187356046268,180
COPD,22,44,EAS,0.001,0.705717958073395,180
COPD,22,44,AFR,0.001,0.695777998404109,180
COPD,22,44,CSA,0.001,0.895591728688057,180
COPD,22,44,AMR,0.001,0.854894619689425,180
COPD,22,44,MID,0.001,0.90564283012415,180
COPD,22,44,MELD_lambda0_afproj,0.01,0.917835052741488,180
COPD,22,44,MELD_lambda0_reportN,0.01,0.918431390711163,180
COPD,22,44,MELD_lambda0_equal,0.01,0.918694325919993,180
COPD,22,44,MELD_lambda1_afproj,0.01,0.912800339282404,180
COPD,22,44,EUR,0.01,0.90329997318289,180
COPD,22,44,EAS,0.01,0.881759045092071,180
COPD,22,44,AFR,0.01,0.714518090961818,180
COPD,22,44,CSA,0.01,0.924707767925742,180
COPD,22,44,AMR,0.01,0.904979799265223,180
COPD,22,44,MID,0.01,0.915056558801975,180
COPD,22,44,MELD_lambda0_afproj,0.1,0.926131468390916,180
COPD,22,44,MELD_lambda0_reportN,0.1,0.925928756545576,180
COPD,22,44,MELD_lambda0_equal,0.1,0.915563277286708,180
COPD,22,44,MELD_lambda1_afproj,0.1,0.922099493245226,180
COPD,22,44,EUR,0.1,0.920308880599483,180
COPD,22,44,EAS,0.1,0.895155862383651,180
COPD,22,44,AFR,0.1,0.723832163288044,180
COPD,22,44,CSA,0.1,0.919420437390401,180
COPD,22,44,AMR,0.1,0.905812695041617,180
COPD,22,44,MID,0.1,0.915278648476612,180
COPD,22,45,MELD_lambda0_afproj,0.001,0.854839540768192,157
COPD,22,45,MELD_lambda0_reportN,0.001,0.841457674854666,157
COPD,22,45,MELD_lambda0_equal,0.001,0.905929971443676,157
COPD,22,45,MELD_lambda1_afproj,0.001,0.855368318943039,157
COPD,22,45,EUR,0.001,0.641151053884158,157
COPD,22,45,EAS,0.001,0.80589150931785,157
COPD,22,45,AFR,0.001,0.669239078448931,157
COPD,22,45,CSA,0.001,0.874041089001264,157
COPD,22,45,AMR,0.001,0.763806527568324,157
COPD,22,45,MID,0.001,0.822890429852548,157
COPD,22,45,MELD_lambda0_afproj,0.01,0.89178783844912,157
COPD,22,45,MELD_lambda0_reportN,0.01,0.888601078137762,157
COPD,22,45,MELD_lambda0_equal,0.01,0.90628934522555,157
COPD,22,45,MELD_lambda1_afproj,0.01,0.890434212341677,157
COPD,22,45,EUR,0.01,0.858625172207634,157
COPD,22,45,EAS,0.01,0.889604784160401,157
COPD,22,45,AFR,0.01,0.718927032167411,157
COPD,22,45,CSA,0.01,0.88496555860797,157
COPD,22,45,AMR,0.01,0.883468111888238,157
COPD,22,45,MID,0.01,0.896714043825903,157
COPD,22,45,MELD_lambda0_afproj,0.1,0.903458654302986,157
COPD,22,45,MELD_lambda0_reportN,0.1,0.902512640074069,157
COPD,22,45,MELD_lambda0_equal,0.1,0.905814739719872,157
COPD,22,45,MELD_lambda1_afproj,0.1,0.904178028942998,157
COPD,22,45,EUR,0.1,0.890657561902799,157
COPD,22,45,EAS,0.1,0.899303381496232,157
COPD,22,45,AFR,0.1,0.725720509187336,157
COPD,22,45,CSA,0.1,0.891847074165752,157
COPD,22,45,AMR,0.1,0.900616793632261,157
COPD,22,45,MID,0.1,0.905937165345104,157
COPD,22,46,MELD_lambda0_afproj,0.001,0.675592327011258,175
COPD,22,46,MELD_lambda0_reportN,0.001,0.682460470358146,175
COPD,22,46,MELD_lambda0_equal,0.001,0.729879284128826,175
COPD,22,46,MELD_lambda1_afproj,0.001,0.679807780474466,175
COPD,22,46,EUR,0.001,0.546519059971341,175
COPD,22,46,EAS,0.001,0.573487672443621,175
COPD,22,46,AFR,0.001,0.571940061061711,175
COPD,22,46,CSA,0.001,0.552756188563174,175
COPD,22,46,AMR,0.001,0.561380360670649,175
COPD,22,46,MID,0.001,0.429560194189665,175
COPD,22,46,MELD_lambda0_afproj,0.01,0.799424694612277,175
COPD,22,46,MELD_lambda0_reportN,0.01,0.801964912359326,175
COPD,22,46,MELD_lambda0_equal,0.01,0.816466996589116,175
COPD,22,46,MELD_lambda1_afproj,0.01,0.789731285985624,175
COPD,22,46,EUR,0.01,0.748744446425322,175
COPD,22,46,EAS,0.01,0.80725386021345,175
COPD,22,46,AFR,0.01,0.757011324095532,175
COPD,22,46,CSA,0.01,0.778980506686885,175
COPD,22,46,AMR,0.01,0.736618282219557,175
COPD,22,46,MID,0.01,0.730629286666949,175
COPD,22,46,MELD_lambda0_afproj,0.1,0.809626318725606,175
COPD,22,46,MELD_lambda0_reportN,0.1,0.81121864883617,175
COPD,22,46,MELD_lambda0_equal,0.1,0.822845566480508,175
COPD,22,46,MELD_lambda1_afproj,0.1,0.79582552462737,175
COPD,22,46,EUR,0.1,0.773587669888416,175
COPD,22,46,EAS,0.1,0.826087480396556,175
COPD,22,46,AFR,0.1,0.766482744435277,175
COPD,22,46,CSA,0.1,0.808569066875016,175
COPD,22,46,AMR,0.1,0.780720728419833,175
COPD,22,46,MID,0.1,0.770860132313071,175
COPD,22,47,MELD_lambda0_afproj,0.001,0.741392827543147,174
COPD,22,47,MELD_lambda0_reportN,0.001,0.74600797356228,174
COPD,22,47,MELD_lambda0_equal,0.001,0.855984203586864,174
COPD,22,47,MELD_lambda1_afproj,0.001,0.744054041914211,174
COPD,22,47,EUR,0.001,0.684111141369997,174
COPD,22,47,EAS,0.001,0.467885075160724,174
COPD,22,47,AFR,0.001,0.691476903273809,174
COPD,22,47,CSA,0.001,0.546762490612998,174
COPD,22,47,AMR,0.001,0.616859137431991,174
COPD,22,47,MID,0.001,0.670460701487208,174
COPD,22,47,MELD_lambda0_afproj,0.01,0.873173414490414,174
COPD,22,47,MELD_lambda0_reportN,0.01,0.873830747059454,174
COPD,22,47,MELD_lambda0_equal,0.01,0.861817979411143,174
COPD,22,47,MELD_lambda1_afproj,0.01,0.86444738319949,174
COPD,22,47,EUR,0.01,0.858601368934983,174
COPD,22,47,EAS,0.01,0.803010382295349,174
COPD,22,47,AFR,0.01,0.725033693116362,174
COPD,22,47,CSA,0.01,0.811830112616829,174
COPD,22,47,AMR,0.01,0.795082974421355,174
COPD,22,47,MID,0.01,0.865069164153532,174
COPD,22,47,MELD_lambda0_afproj,0.1,0.862835913964747,174
COPD,22,47,MELD_lambda0_reportN,0.1,0.862978684630741,174
COPD,22,47,MELD_lambda0_equal,0.1,0.856471182138835,174
COPD,22,47,MELD_lambda1_afproj,0.1,0.852261297144332,174
COPD,22,47,EUR,0.1,0.858511847536882,174
COPD,22,47,EAS,0.1,0.797826505966973,174
COPD,22,47,AFR,0.1,0.725448756269955,174
COPD,22,47,CSA,0.1,0.866467809997311,174
COPD,22,47,AMR,0.1,0.830505764319506,174
COPD,22,47,MID,0.1,0.857604470689109,174
COPD,22,48,MELD_lambda0_afproj,0.001,0.879702274613794,135
COPD,22,48,MELD_lambda0_reportN,0.001,0.874551164453113,135
COPD,22,48,MELD_lambda0_equal,0.001,0.863197326357517,135
COPD,22,48,MELD_lambda1_afproj,0.001,0.873856556804206,135
COPD,22,48,EUR,0.001,0.773988389226319,135
COPD,22,48,EAS,0.001,0.637411746277593,135
COPD,22,48,AFR,0.001,0.32551180330801,135
COPD,22,48,CSA,0.001,0.723766602344815,135
COPD,22,48,AMR,0.001,0.778161967508805,135
COPD,22,48,MID,0.001,0.847167990774716,135
COPD,22,48,MELD_lambda0_afproj,0.01,0.927670304091108,135
COPD,22,48,MELD_lambda0_reportN,0.01,0.925138317326718,135
COPD,22,48,MELD_lambda0_equal,0.01,0.914783468018421,135
COPD,22,48,MELD_lambda1_afproj,0.01,0.924011875954623,135
COPD,22,48,EUR,0.01,0.892160022838436,135
COPD,22,48,EAS,0.01,0.904204574549278,135
COPD,22,48,AFR,0.01,0.750003931589865,135
COPD,22,48,CSA,0.01,0.896329309151285,135
COPD,22,48,AMR,0.01,0.897839321807834,135
COPD,22,48,MID,0.01,0.88508183171282,135
COPD,22,48,MELD_lambda0_afproj,0.1,0.906689705199079,135
COPD,22,48,MELD_lambda0_reportN,0.1,0.905709998409587,135
COPD,22,48,MELD_lambda0_equal,0.1,0.895176466347491,135
COPD,22,48,MELD_lambda1_afproj,0.1,0.90411788057559,135
COPD,22,48,EUR,0.1,0.878412248719728,135
COPD,22,48,EAS,0.1,0.898642680760686,135
COPD,22,48,AFR,0.1,0.800384977850248,135
COPD,22,48,CSA,0.1,0.896500277446831,135
COPD,22,48,AMR,0.1,0.879916199000878,135
COPD,22,48,MID,0.1,0.853982489444794,135
COPD,22,49,MELD_lambda0_afproj,0.001,0.660883369680114,159
COPD,22,49,MELD_lambda0_reportN,0.001,0.66393590653787,159
COPD,22,49,MELD_lambda0_equal,0.001,0.826794894737691,159
COPD,22,49,MELD_lambda1_afproj,0.001,0.650301115711929,159
COPD,22,49,EUR,0.001,0.596727273355196,159
COPD,22,49,EAS,0.001,0.77467514284298,159
COPD,22,49,AFR,0.001,0.735982520805128,159
COPD,22,49,CSA,0.001,0.520261588459721,159
COPD,22,49,AMR,0.001,0.70056736677829,159
COPD,22,49,MID,0.001,0.716783099178675,159
COPD,22,49,MELD_lambda0_afproj,0.01,0.794370977927189,159
COPD,22,49,MELD_lambda0_reportN,0.01,0.794403978561916,159
COPD,22,49,MELD_lambda0_equal,0.01,0.834744635284522,159
COPD,22,49,MELD_lambda1_afproj,0.01,0.776397101939453,159
COPD,22,49,EUR,0.01,0.772602534386713,159
COPD,22,49,EAS,0.01,0.796141242295621,159
COPD,22,49,AFR,0.01,0.792707890933122,159
COPD,22,49,CSA,0.01,0.776388710241673,159
COPD,22,49,AMR,0.01,0.814994641851804,159
COPD,22,49,MID,0.01,0.800250099628797,159
COPD,22,49,MELD_lambda0_afproj,0.1,0.820067589179666,159
COPD,22,49,MELD_lambda0_reportN,0.1,0.820052542682887,159
COPD,22,49,MELD_lambda0_equal,0.1,0.837156875944675,159
COPD,22,49,MELD_lambda1_afproj,0.1,0.795510287006777,159
COPD,22,49,EUR,0.1,0.802895734573828,159
COPD,22,49,EAS,0.1,0.77013084713652,159
COPD,22,49,AFR,0.1,0.778590566201637,159
COPD,22,49,CSA,0.1,0.804210875710878,159
COPD,22,49,AMR,0.1,0.832484304467565,159
COPD,22,49,MID,0.1,0.831288073226442,159
COPD,22,50,MELD_lambda0_afproj,0.001,0.944180526252003,93
COPD,22,50,MELD_lambda0_reportN,0.001,0.94538800433459,93
COPD,22,50,MELD_lambda0_equal,0.001,0.935469137648183,93
COPD,22,50,MELD_lambda1_afproj,0.001,0.932387199385842,93
COPD,22,50,EUR,0.001,0.735853795542714,93
COPD,22,50,EAS,0.001,0.889156648756931,93
COPD,22,50,AFR,0.001,0.893037494488405,93
COPD,22,50,CSA,0.001,0.931371931759516,93
COPD,22,50,AMR,0.001,0.934425555182756,93
COPD,22,50,MID,0.001,0.924544626367324,93
COPD,22,50,MELD_lambda0_afproj,0.01,0.949292843672738,93
COPD,22,50,MELD_lambda0_reportN,0.01,0.949847300188181,93
COPD,22,50,MELD_lambda0_equal,0.01,0.936470849868091,93
COPD,22,50,MELD_lambda1_afproj,0.01,0.938943227239578,93
COPD,22,50,EUR,0.01,0.935879435069755,93
COPD,22,50,EAS,0.01,0.898754432500297,93
COPD,22,50,AFR,0.01,0.89343924836809,93
COPD,22,50,CSA,0.01,0.939402478627928,93
COPD,22,50,AMR,0.01,0.93885914533614,93
COPD,22,50,MID,0.01,0.932544349540053,93
COPD,22,50,MELD_lambda0_afproj,0.1,0.94970010922468,93
COPD,22,50,MELD_lambda0_reportN,0.1,0.950040369548998,93
COPD,22,50,MELD_lambda0_equal,0.1,0.934992145369596,93
COPD,22,50,MELD_lambda1_afproj,0.1,0.93975637480934,93
COPD,22,50,EUR,0.1,0.953758940475986,93
COPD,22,50,EAS,0.1,0.897685779438667,93
COPD,22,50,AFR,0.1,0.892546425870718,93
COPD,22,50,CSA,0.1,0.936179848863906,93
COPD,22,50,AMR,0.1,0.936007922955145,93
COPD,22,50,MID,0.1,0.933387863211836,93
COPD,22,52,MELD_lambda0_afproj,0.001,0.812154893216867,37
COPD,22,52,MELD_lambda0_reportN,0.001,0.826525606113159,37
COPD,22,52,MELD_lambda0_equal,0.001,0.921389888497411,37
COPD,22,52,MELD_lambda1_afproj,0.001,0.790724347405682,37
COPD,22,52,EUR,0.001,0.911548347763816,37
COPD,22,52,EAS,0.001,0.838202295433527,37
COPD,22,52,AFR,0.001,0.571230857151075,37
COPD,22,52,CSA,0.001,0.757000101423232,37
COPD,22,52,AMR,0.001,0.843337927414934,37
COPD,22,52,MID,0.001,0.788765940718194,37
COPD,22,52,MELD_lambda0_afproj,0.01,0.933274104535475,37
COPD,22,52,MELD_lambda0_reportN,0.01,0.938952605502846,37
COPD,22,52,MELD_lambda0_equal,0.01,0.939434892808209,37
COPD,22,52,MELD_lambda1_afproj,0.01,0.926818662342689,37
COPD,22,52,EUR,0.01,0.950949917347646,37
COPD,22,52,EAS,0.01,0.853495756586202,37
COPD,22,52,AFR,0.01,0.823618631508914,37
COPD,22,52,CSA,0.01,0.862988342559541,37
COPD,22,52,AMR,0.01,0.958949608596345,37
COPD,22,52,MID,0.01,0.935672511008014,37
COPD,22,52,MELD_lambda0_afproj,0.1,0.888881566159396,37
COPD,22,52,MELD_lambda0_reportN,0.1,0.893856224998141,37
COPD,22,52,MELD_lambda0_equal,0.1,0.925255846071622,37
COPD,22,52,MELD_lambda1_afproj,0.1,0.883633526592893,37
COPD,22,52,EUR,0.1,0.919859303221021,37
COPD,22,52,EAS,0.1,0.821895614877763,37
COPD,22,52,AFR,0.1,0.829672689832853,37
COPD,22,52,CSA,0.1,0.867305096934526,37
COPD,22,52,AMR,0.1,0.952708034147381,37
COPD,22,52,MID,0.1,0.918293716067352,37
COPD,22,53,MELD_lambda0_afproj,0.001,0.836596508031367,345
COPD,22,53,MELD_lambda0_reportN,0.001,0.833685691968017,345
COPD,22,53,MELD_lambda0_equal,0.001,0.933700927622675,345
COPD,22,53,MELD_lambda1_afproj,0.001,0.822814173254163,345
COPD,22,53,EUR,0.001,0.764736897109599,345
COPD,22,53,EAS,0.001,0.701178060655526,345
COPD,22,53,AFR,0.001,0.389710809336737,345
COPD,22,53,CSA,0.001,0.858805941839752,345
COPD,22,53,AMR,0.001,0.893250106613367,345
COPD,22,53,MID,0.001,0.857129265758733,345
COPD,22,53,MELD_lambda0_afproj,0.01,0.965935878110326,345
COPD,22,53,MELD_lambda0_reportN,0.01,0.96619645054457,345
COPD,22,53,MELD_lambda0_equal,0.01,0.969251671147826,345
COPD,22,53,MELD_lambda1_afproj,0.01,0.964437334457639,345
COPD,22,53,EUR,0.01,0.936181620662818,345
COPD,22,53,EAS,0.01,0.906893689278382,345
COPD,22,53,AFR,0.01,0.779125970591168,345
COPD,22,53,CSA,0.01,0.944730660210694,345
COPD,22,53,AMR,0.01,0.959714788750361,345
COPD,22,53,MID,0.01,0.95667786201842,345
COPD,22,53,MELD_lambda0_afproj,0.1,0.972147010321175,345
COPD,22,53,MELD_lambda0_reportN,0.1,0.972921589212498,345
COPD,22,53,MELD_lambda0_equal,0.1,0.970362845271588,345
COPD,22,53,MELD_lambda1_afproj,0.1,0.972534949385194,345
COPD,22,53,EUR,0.1,0.956526520050965,345
COPD,22,53,EAS,0.1,0.943495276187899,345
COPD,22,53,AFR,0.1,0.879697264998713,345
COPD,22,53,CSA,0.1,0.95451530554032,345
COPD,22,53,AMR,0.1,0.956031922940893,345
COPD,22,53,MID,0.1,0.956797621242879,345
COPD,22,54,MELD_lambda0_afproj,0.001,0.817178019563186,50
COPD,22,54,MELD_lambda0_reportN,0.001,0.824007221378674,50
COPD,22,54,MELD_lambda0_equal,0.001,0.799486108275678,50
COPD,22,54,MELD_lambda1_afproj,0.001,0.807993062583323,50
COPD,22,54,EUR,0.001,0.811038584712791,50
COPD,22,54,EAS,0.001,0.651691019888736,50
COPD,22,54,AFR,0.001,0.380301948360611,50
COPD,22,54,CSA,0.001,0.714194369385314,50
COPD,22,54,AMR,0.001,0.874101535802245,50
COPD,22,54,MID,0.001,0.776007406117046,50
COPD,22,54,MELD_lambda0_afproj,0.01,0.814501689102201,50
COPD,22,54,MELD_lambda0_reportN,0.01,0.81972983754404,50
COPD,22,54,MELD_lambda0_equal,0.01,0.800801051072539,50
COPD,22,54,MELD_lambda1_afproj,0.01,0.802491573178746,50
COPD,22,54,EUR,0.01,0.816070693023849,50
COPD,22,54,EAS,0.01,0.658220281085717,50
