trait,chr,block_id,m,candidate,min_eig_pre,min_eig_post
HF,22,6,313,MELD_lambda0_equal,-0.00350637111775937,-2.59731121917198e-16
HF,22,6,313,MELD_lambda1_afproj,-0.0130173709902863,-1.05571123467687e-15
HF,22,6,313,EUR,-0.0206686799111529,-2.30519415760832e-15
HF,22,6,313,EAS,-0.0163817285886192,-4.96966763613353e-15
HF,22,6,313,AFR,-0.00664601024458983,-1.27613980419694e-15
HF,22,6,313,CSA,-0.0235271859879609,-1.88896501399249e-15
HF,22,6,313,AMR,-0.0335186761306514,-2.16329557798937e-15
HF,22,7,578,MELD_lambda0_afproj,-0.0099750375874462,-1.93328758363063e-15
HF,22,7,578,MELD_lambda0_reportN,-0.00971301670489662,-2.91620558945912e-15
HF,22,7,578,MELD_lambda0_equal,-0.000559139655538287,-2.91554371823269e-15
HF,22,7,578,MELD_lambda1_afproj,-0.00973441562459867,-2.52076453655485e-15
HF,22,7,578,EUR,-0.014978930564112,-3.33470418750594e-15
HF,22,7,578,EAS,-0.00909702927622503,-3.46952905234192e-15
HF,22,7,578,AFR,-0.026676738915323,-1.12535966684008e-15
HF,22,7,578,CSA,-0.0048590980136078,-2.70255420696096e-15
HF,22,7,578,AMR,-0.00440347164925373,-5.99465833767722e-15
HF,22,8,575,MELD_lambda0_afproj,-0.0386167588775874,-1.16529498355924e-15
HF,22,8,575,MELD_lambda0_reportN,-0.0374730039407008,-1.02509092065745e-15
HF,22,8,575,MELD_lambda0_equal,-0.0217977285269223,-9.22749978950556e-16
HF,22,8,575,MELD_lambda1_afproj,-0.0362969576912152,-1.23211856638304e-15
HF,22,8,575,EUR,-0.0469746168728773,-1.94071199398257e-15
HF,22,8,575,EAS,-0.175071318714871,-2.34996454169633e-15
HF,22,8,575,AFR,-0.0280078595487854,-1.19652842806184e-15
HF,22,8,575,CSA,-0.039100883256384,-2.05249988878147e-15
HF,22,8,575,AMR,-0.148510411561629,-3.63669670386672e-15
HF,22,9,557,MELD_lambda0_afproj,-0.00245198852622283,-1.17563824262719e-15
HF,22,9,557,MELD_lambda0_reportN,-0.00260450080282744,-1.22817176612585e-15
HF,22,9,557,MELD_lambda0_equal,-0.000260959222094925,-3.8894257332211e-16
HF,22,9,557,MELD_lambda1_afproj,-0.00223884153528653,-9.36381245684583e-16
HF,22,9,557,EUR,-0.00716797422054502,-3.45243730388834e-15
HF,22,9,557,EAS,-0.0152180080300147,-3.10027728083706e-15
HF,22,9,557,AFR,-0.00777533073709972,-1.53906551638231e-15
HF,22,9,557,CSA,-0.0230250738842902,-3.17910335404634e-15
HF,22,9,557,AMR,-0.0152845214700285,-5.25998479877649e-15
HF,22,10,512,MELD_lambda0_afproj,-0.026109501727241,-2.29178273670302e-15
HF,22,10,512,MELD_lambda0_reportN,-0.0241070881999452,-2.30416178365509e-15
HF,22,10,512,MELD_lambda0_equal,-0.0708068348511973,-8.69680675084612e-16
HF,22,10,512,MELD_lambda1_afproj,-0.0251202831146464,-2.17509825000078e-15
HF,22,10,512,EUR,-0.0317513813623586,-4.08766799496406e-15
HF,22,10,512,EAS,-0.103529328346731,-3.27288777882134e-15
HF,22,10,512,AFR,-0.127236544488089,-1.37025540729198e-15
HF,22,10,512,CSA,-0.237002558887522,-2.70039332025215e-15
HF,22,10,512,AMR,-0.185316467625407,-4.42078408656883e-15
HF,22,11,331,MELD_lambda0_afproj,-0.00948911295479791,-1.11228164608037e-15
HF,22,11,331,MELD_lambda0_reportN,-0.00891770252717048,-1.2309399241639e-15
HF,22,11,331,MELD_lambda0_equal,-0.00337339871890803,-1.16545981427038e-15
HF,22,11,331,MELD_lambda1_afproj,-0.00812949664361151,-1.39891393474476e-15
HF,22,11,331,EUR,-0.0162891974929505,-3.19959938709528e-15
HF,22,11,331,EAS,-0.0238491648818905,-3.70237279615266e-15
HF,22,11,331,AFR,-0.00536870307179657,-1.52699129282498e-15
HF,22,11,331,CSA,-0.023261701712082,-3.97389603933975e-15
HF,22,11,331,AMR,-0.014059134782175,-3.38202164312753e-15
HF,22,12,763,MELD_lambda0_afproj,-0.00326279954210794,-1.53581811431991e-15
HF,22,12,763,MELD_lambda0_reportN,-0.00333581733845561,-1.91730925781222e-15
HF,22,12,763,MELD_lambda0_equal,-0.000874884657047059,-7.78905852847652e-16
HF,22,12,763,MELD_lambda1_afproj,-0.00318392584044099,-1.69291035515213e-15
HF,22,12,763,EUR,-0.00722830209551604,-4.35279842096763e-15
HF,22,12,763,EAS,-0.00745665332105188,-3.37538407096482e-15
HF,22,12,763,AFR,-0.00974917200792054,-2.05188614950795e-15
HF,22,12,763,CSA,-0.00895580662486769,-7.64091317670924e-15
HF,22,12,763,AMR,-0.0210927367163356,-6.58386341394857e-15
HF,22,13,494,MELD_lambda0_afproj,-0.0137890742028572,-1.62353936450248e-15
HF,22,13,494,MELD_lambda0_reportN,-0.0137186211770785,-1.60527152524592e-15
HF,22,13,494,MELD_lambda0_equal,-0.0102136277186424,-1.38584246774852e-15
HF,22,13,494,MELD_lambda1_afproj,-0.0130390465493204,-1.87534129717755e-15
HF,22,13,494,EUR,-0.0262300236681837,-3.23534266773834e-15
HF,22,13,494,EAS,-0.0173622320510108,-4.14210543048768e-15
HF,22,13,494,AFR,-0.0326865684369595,-1.59307033415831e-15
HF,22,13,494,CSA,-0.0235367904239878,-3.36096330236447e-15
HF,22,13,494,AMR,-0.0541450178523041,-5.01901729507283e-15
HF,22,14,637,MELD_lambda0_afproj,-0.00353461409119575,-2.53582833241593e-15
HF,22,14,637,MELD_lambda0_reportN,-0.0036661766675986,-2.01625943764196e-15
HF,22,14,637,MELD_lambda0_equal,-0.0002642774144906,-1.30985201829919e-15
HF,22,14,637,MELD_lambda1_afproj,-0.00334993542525504,-2.3481512797225e-15
HF,22,14,637,EUR,-0.00813160117500148,-4.5099941580906e-15
HF,22,14,637,EAS,-0.00806263921332028,-3.52406070687149e-15
HF,22,14,637,AFR,-0.0363006887278486,-2.78407321578557e-15
HF,22,14,637,CSA,-0.00845605462094787,-4.78294196720297e-15
HF,22,14,637,AMR,-0.00858364978791289,-5.7122641982459e-15
HF,22,15,470,MELD_lambda0_afproj,-0.00271422703126828,-1.46258295033908e-15
HF,22,15,470,MELD_lambda0_reportN,-0.00275436685484168,-1.24647140704019e-15
HF,22,15,470,MELD_lambda0_equal,-0.000412210511781571,-3.08098695095781e-15
HF,22,15,470,MELD_lambda1_afproj,-0.00266784772078717,-1.68435734898474e-15
HF,22,15,470,EUR,-0.00682893350947853,-4.3180467970283e-15
HF,22,15,470,EAS,-0.00410605591214666,-3.4137566573283e-15
HF,22,15,470,AFR,-0.00281081615006166,-1.57581292149259e-15
HF,22,15,470,CSA,-0.00520898921403477,-5.684994345459e-15
HF,22,15,470,AMR,-0.00567964499899685,-2.8618234799884e-15
HF,22,16,292,MELD_lambda0_afproj,-0.0010470063925807,-1.12103740625557e-15
HF,22,16,292,MELD_lambda0_reportN,-0.00104124369912568,-5.64254300817217e-16
HF,22,16,292,MELD_lambda0_equal,-6.48158072186706e-05,-9.58563991301768e-16
HF,22,16,292,MELD_lambda1_afproj,-0.00100534286439353,-1.39113869056543e-15
HF,22,16,292,EUR,-0.00269351398139511,-1.22115921060221e-15
HF,22,16,292,EAS,-0.0125751959919243,-1.6535153623897e-15
HF,22,16,292,AFR,-0.000808368397310598,-5.99868571843016e-16
HF,22,16,292,CSA,-0.00568555125131747,-1.62309666930264e-15
HF,22,16,292,AMR,-0.0113703730536909,-1.28330464196136e-15
HF,22,17,435,MELD_lambda0_afproj,-0.00582424176584309,-5.82495933239707e-15
HF,22,17,435,MELD_lambda0_reportN,-0.00578979802178572,-4.11373449940546e-15
HF,22,17,435,MELD_lambda0_equal,-0.00109883933104189,-2.27615487066063e-15
HF,22,17,435,MELD_lambda1_afproj,-0.00542837488126563,-3.4516042181966e-15
HF,22,17,435,EUR,-0.0178546801181171,-7.21034443512881e-15
HF,22,17,435,EAS,-0.0285687050073304,-6.97731278679766e-15
HF,22,17,435,AFR,-0.0249496625319049,-5.18186698202021e-15
HF,22,17,435,CSA,-0.0129441251624367,-9.35776460472318e-15
HF,22,17,435,AMR,-0.0164390420266114,-2.35605523845668e-14
HF,22,18,322,MELD_lambda0_afproj,-0.000782761476694214,-4.08787769473539e-15
HF,22,18,322,MELD_lambda0_reportN,-0.000789074918208281,-1.1952972531892e-15
HF,22,18,322,MELD_lambda0_equal,-0.000275967955102068,-2.94744406130494e-15
HF,22,18,322,MELD_lambda1_afproj,-0.000649535459747581,-8.63192626301135e-16
HF,22,18,322,EUR,-0.00579829070455294,-2.4783950185161e-15
HF,22,18,322,EAS,-0.00578365929622174,-7.72954149421281e-15
HF,22,18,322,AFR,-0.00526101303035072,-3.06470661221657e-15
HF,22,18,322,CSA,-0.00308142082942914,-9.53167643658228e-15
HF,22,18,322,AMR,-0.00702959765369312,-2.81281573850026e-15
HF,22,19,582,MELD_lambda0_afproj,-0.00634334249915794,-2.06484248912567e-15
HF,22,19,582,MELD_lambda0_reportN,-0.00652777263939667,-2.22143466135632e-15
HF,22,19,582,MELD_lambda0_equal,-0.000432075897437918,-1.9267186054285e-15
HF,22,19,582,MELD_lambda1_afproj,-0.00621213187316992,-2.10678796041287e-15
HF,22,19,582,EUR,-0.0133619122209813,-3.29776465451159e-15
HF,22,19,582,EAS,-0.0151226127340806,-4.51776841837508e-15
HF,22,19,582,AFR,-0.00981263772219171,-2.16358521182211e-15
HF,22,19,582,CSA,-0.0118245205206164,-5.05950075738824e-15
HF,22,19,582,AMR,-0.0159529625620201,-1.23209402324873e-14
HF,22,20,502,MELD_lambda0_afproj,-0.0236462007246152,-1.19340704239991e-15
HF,22,20,502,MELD_lambda0_reportN,-0.0243486596164025,-2.14065347468968e-15
HF,22,20,502,MELD_lambda0_equal,-0.0101853416793538,-6.22696031792856e-16
HF,22,20,502,MELD_lambda1_afproj,-0.0218164721266735,-7.56886279303224e-16
HF,22,20,502,EUR,-0.047247081130953,-2.19738812956782e-15
HF,22,20,502,EAS,-0.0862927172296291,-2.54849192732765e-15
HF,22,20,502,AFR,-0.23341239139839,-1.22426204011029e-15
HF,22,20,502,CSA,-0.102775921474217,-1.47661013467889e-15
HF,22,20,502,AMR,-0.119132059707826,-3.20250007000112e-15
HF,22,21,316,MELD_lambda0_afproj,-0.000914972546762347,-4.58390940692611e-16
HF,22,21,316,MELD_lambda0_reportN,-0.000913369094758952,-4.77513751921019e-16
HF,22,21,316,MELD_lambda0_equal,-5.22266484097306e-05,-1.69542436831218e-16
HF,22,21,316,MELD_lambda1_afproj,-0.000846912369188765,-3.36056147047608e-16
HF,22,21,316,EUR,-0.00226940943542488,-1.29575329796157e-15
HF,22,21,316,EAS,-0.00218934753989888,-1.76527003547756e-15
HF,22,21,316,AFR,-3.40483329173779e-16,-5.98904462758527e-16
HF,22,21,316,CSA,-0.00103138508769374,-6.51446773802722e-16
HF,22,21,316,AMR,-0.000522969412757442,-6.10227346666592e-16
HF,22,22,546,MELD_lambda0_afproj,-0.0165537451616919,-1.79434582950268e-15
HF,22,22,546,MELD_lambda0_reportN,-0.0164810910202706,-5.10942184495039e-16
HF,22,22,546,MELD_lambda0_equal,-0.00318648727678443,-2.24403127764619e-16
HF,22,22,546,MELD_lambda1_afproj,-0.0157348629540123,-4.00791728079809e-16
HF,22,22,546,EUR,-0.03041737463029,-3.30232138138801e-15
HF,22,22,546,EAS,-0.0346483273826636,-2.57888952083666e-15
HF,22,22,546,AFR,-0.0181835193855571,-6.67066356416311e-16
HF,22,22,546,CSA,-0.0379653904006573,-3.363757712212e-15
HF,22,22,546,AMR,-0.0632709964872504,-4.51949457036071e-15
HF,22,23,482,MELD_lambda0_afproj,-0.0669018169633625,-9.81535017816227e-16
HF,22,23,482,MELD_lambda0_reportN,-0.0692754866922932,-6.99377913783243e-16
HF,22,23,482,MELD_lambda0_equal,-0.0407202321084273,-5.11500425778331e-16
HF,22,23,482,MELD_lambda1_afproj,-0.0559221771068106,-1.02597402408491e-15
HF,22,23,482,EUR,-0.122672410580806,-1.60582958308089e-15
HF,22,23,482,EAS,-0.0285720186180606,-1.60860630419159e-15
HF,22,23,482,AFR,-0.424176029560122,-4.87397931302905e-16
HF,22,23,482,CSA,-0.0538670688492512,-1.50553510863789e-15
HF,22,23,482,AMR,-0.36882329075236,-3.25835553210661e-15
HF,22,24,400,MELD_lambda0_afproj,-0.00540721720413314,-1.09999711842356e-15
HF,22,24,400,MELD_lambda0_reportN,-0.0054844282896935,-9.22235062359226e-16
HF,22,24,400,MELD_lambda0_equal,-0.00380944761936798,-1.96689760055536e-15
HF,22,24,400,MELD_lambda1_afproj,-0.00517492598532939,-1.25959199356613e-15
HF,22,24,400,EUR,-0.00854445768887075,-3.33058834831777e-15
HF,22,24,400,EAS,-0.0156060565853285,-1.62072930253015e-15
HF,22,24,400,AFR,-0.01178983520059,-3.17783293975491e-15
HF,22,24,400,CSA,-0.00899417582576408,-2.45530839738279e-15
HF,22,24,400,AMR,-0.0156344840856289,-1.93373206322314e-15
IPF,22,1,118,MELD_lambda0_afproj,-0.000286918025414936,-2.43442887434095e-16
IPF,22,1,118,MELD_lambda0_reportN,-0.000318170763122323,-8.25877998512559e-16
IPF,22,1,118,MELD_lambda0_equal,-2.88705122845519e-05,-5.02339179849825e-16
IPF,22,1,118,MELD_lambda1_afproj,-0.00027885029709197,-3.57805762700175e-16
IPF,22,1,118,EUR,-0.00405187209021819,-1.11785862447894e-15
IPF,22,1,118,EAS,-0.00136155631427209,-8.43496230833334e-16
IPF,22,1,118,AFR,-0.000629276158636639,-7.70983119481989e-16
IPF,22,1,118,CSA,-0.000417820066823534,-7.70732196884346e-16
IPF,22,1,118,AMR,-6.5660554617729e-05,-1.69241916102302e-15
IPF,22,2,176,MELD_lambda0_afproj,-2.12589026909299e-05,-1.86025517707706e-15
IPF,22,2,176,MELD_lambda0_reportN,-1.91559128934633e-05,-1.49745794274281e-15
IPF,22,2,176,MELD_lambda0_equal,-9.29658690276502e-05,-9.22955506795847e-16
IPF,22,2,176,MELD_lambda1_afproj,-2.02770424648543e-05,-1.2317298868053e-15
IPF,22,2,176,EUR,-0.00110706642633345,-1.38805706707895e-15
IPF,22,2,176,EAS,-0.00784600038905828,-1.84269930870899e-15
IPF,22,2,176,AFR,-8.1680023734335e-16,-6.24032093051103e-16
IPF,22,2,176,CSA,-0.00247671067894253,-1.06616074338965e-15
IPF,22,2,176,AMR,-0.00175494312200407,-1.27016953270847e-15
IPF,22,3,520,MELD_lambda0_afproj,-0.0252985685918231,-2.31818832417746e-15
IPF,22,3,520,MELD_lambda0_reportN,-0.0248908325920118,-2.7877955540523e-15
IPF,22,3,520,MELD_lambda0_equal,-0.0195355313352848,-1.70384857777205e-15
IPF,22,3,520,MELD_lambda1_afproj,-0.0247933721251338,-2.17419221007361e-15
IPF,22,3,520,EUR,-0.0256643230201184,-3.47094350886925e-15
IPF,22,3,520,EAS,-0.0504715615474642,-3.49328379021535e-15
IPF,22,3,520,AFR,-0.0999173555262641,-2.680736457839e-15
IPF,22,3,520,CSA,-0.0176109957452849,-3.67117171911273e-15
IPF,22,3,520,AMR,-0.0485785778658625,-3.36390384149685e-15
IPF,22,4,487,MELD_lambda0_afproj,-0.0112618928203689,-3.02139653807379e-15
IPF,22,4,487,MELD_lambda0_reportN,-0.0113120776305711,-3.76707320142558e-15
IPF,22,4,487,MELD_lambda0_equal,-0.0046732209040088,-2.4015767630621e-15
IPF,22,4,487,MELD_lambda1_afproj,-0.0108696616406267,-3.71173092269104e-15
IPF,22,4,487,EUR,-0.0218720228278985,-9.68389301436476e-15
IPF,22,4,487,EAS,-0.0554507136390457,-7.30069011446955e-15
IPF,22,4,487,AFR,-0.02791351501798,-3.26777105716468e-15
IPF,22,4,487,CSA,-0.0158676868882653,-4.63714153499601e-15
IPF,22,4,487,AMR,-0.0189788997093566,-4.79512235529811e-15
IPF,22,5,202,MELD_lambda0_afproj,-0.000316563186248689,-9.67051039918692e-16
IPF,22,5,202,MELD_lambda0_reportN,-0.000354955877897042,-1.1361788035621e-15
IPF,22,5,202,MELD_lambda0_equal,-0.000728473470718618,-9.45103453175305e-16
IPF,22,5,202,MELD_lambda1_afproj,-0.000290237553133012,-1.41866152844024e-15
IPF,22,5,202,EUR,-0.00100329135395867,-2.38908337775354e-15
IPF,22,5,202,EAS,-0.0155957867016568,-1.87456508844625e-15
IPF,22,5,202,AFR,-0.00432497121672101,-1.30513822535438e-15
IPF,22,5,202,CSA,-0.0112197634311481,-1.93575924364251e-15
IPF,22,5,202,AMR,-0.00500444939454331,-1.36863179774734e-15
IPF,22,6,311,MELD_lambda0_afproj,-0.0146976012695985,-9.01636393429819e-16
IPF,22,6,311,MELD_lambda0_reportN,-0.0144860643174261,-1.14320850438675e-15
IPF,22,6,311,MELD_lambda0_equal,-0.00350425206599214,-8.60327865819478e-16
IPF,22,6,311,MELD_lambda1_afproj,-0.0142560213875283,-1.07833425824917e-15
IPF,22,6,311,EUR,-0.0205606434210008,-2.63877185368024e-15
IPF,22,6,311,EAS,-0.0163614801832822,-3.23476088856307e-15
IPF,22,6,311,AFR,-0.00662966379615337,-1.14486011464804e-15
IPF,22,6,311,CSA,-0.0234355923157393,-2.15659586799195e-15
IPF,22,6,311,AMR,-0.0334634800307511,-2.10716592390271e-15
IPF,22,7,577,MELD_lambda0_afproj,-0.0108976934183208,-1.79610064825414e-15
IPF,22,7,577,MELD_lambda0_reportN,-0.0109484179367577,-8.23361738810594e-16
IPF,22,7,577,MELD_lambda0_equal,-0.000556868598915479,-2.24686666445087e-15
IPF,22,7,577,MELD_lambda1_afproj,-0.0106518020710945,-1.6689264881096e-15
IPF,22,7,577,EUR,-0.0149734616231109,-3.57039879835498e-15
IPF,22,7,577,EAS,-0.00908901318679477,-3.65681473252837e-15
IPF,22,7,577,AFR,-0.0266760031137036,-1.3826595480343e-15
IPF,22,7,577,CSA,-0.00485909489882546,-3.02538836370452e-15
IPF,22,7,577,AMR,-0.00440338196341799,-9.24511649287913e-15
IPF,22,8,573,MELD_lambda0_afproj,-0.0436458728920194,-1.57906680461339e-15
IPF,22,8,573,MELD_lambda0_reportN,-0.0442670841536799,-1.53234374972684e-15
IPF,22,8,573,MELD_lambda0_equal,-0.0217779966724605,-6.63059253887615e-16
IPF,22,8,573,MELD_lambda1_afproj,-0.0410704642070061,-9.09043609970459e-16
IPF,22,8,573,EUR,-0.0469464337875942,-2.08946714492971e-15
IPF,22,8,573,EAS,-0.174986574706427,-2.51191565661861e-15
IPF,22,8,573,AFR,-0.0277493156227497,-6.9677265859986e-16
IPF,22,8,573,CSA,-0.038396457516308,-1.72350267177775e-15
IPF,22,8,573,AMR,-0.148272448846761,-3.95990452397821e-15
IPF,22,9,548,MELD_lambda0_afproj,-0.00275706999023053,-1.63857868762348e-15
IPF,22,9,548,MELD_lambda0_reportN,-0.00295881779026316,-1.5086740119531e-15
IPF,22,9,548,MELD_lambda0_equal,-0.000254760435988963,-2.47078911684233e-16
IPF,22,9,548,MELD_lambda1_afproj,-0.00254239123160695,-1.60622952325338e-15
IPF,22,9,548,EUR,-0.007098321229538,-2.93129423380967e-15
IPF,22,9,548,EAS,-0.0150236807012617,-3.29824735952299e-15
IPF,22,9,548,AFR,-0.00776663148982859,-1.97997960835502e-15
IPF,22,9,548,CSA,-0.0226315293070181,-3.22250014156306e-15
IPF,22,9,548,AMR,-0.0151935962828742,-5.84581811826229e-15
IPF,22,10,509,MELD_lambda0_afproj,-0.0267401442476123,-2.46182735398099e-15
IPF,22,10,509,MELD_lambda0_reportN,-0.0252571657681163,-2.19056514116953e-15
IPF,22,10,509,MELD_lambda0_equal,-0.0707235601744032,-1.35295080806251e-15
IPF,22,10,509,MELD_lambda1_afproj,-0.0257781482219956,-2.24595220140656e-15
IPF,22,10,509,EUR,-0.0315802578484047,-3.82217789137782e-15
IPF,22,10,509,EAS,-0.103442832206792,-3.96128151809562e-15
IPF,22,10,509,AFR,-0.127192687928455,-1.26375893517623e-15
IPF,22,10,509,CSA,-0.236578527069229,-2.40610847036827e-15
IPF,22,10,509,AMR,-0.184522727821636,-3.49930034112283e-15
IPF,22,11,329,MELD_lambda0_afproj,-0.0107522060261004,-1.79310212258214e-15
IPF,22,11,329,MELD_lambda0_reportN,-0.0104010500975992,-1.27530451796446e-15
IPF,22,11,329,MELD_lambda0_equal,-0.00336421715660435,-1.67575054379024e-15
IPF,22,11,329,MELD_lambda1_afproj,-0.00926837843928891,-1.32762176014772e-15
IPF,22,11,329,EUR,-0.0162591559777872,-2.19927560926476e-15
IPF,22,11,329,EAS,-0.0238292536775378,-2.86162345670401e-15
IPF,22,11,329,AFR,-0.00536537746234085,-1.58212129186758e-15
IPF,22,11,329,CSA,-0.0232485593743279,-2.3832482575666e-15
IPF,22,11,329,AMR,-0.0140583876643914,-3.83310776656573e-15
IPF,22,12,760,MELD_lambda0_afproj,-0.00351000546744331,-1.90503241680331e-15
IPF,22,12,760,MELD_lambda0_reportN,-0.00362392018696279,-2.09223096969814e-15
IPF,22,12,760,MELD_lambda0_equal,-0.000864854968750776,-1.19497172168363e-15
IPF,22,12,760,MELD_lambda1_afproj,-0.00343562630419643,-1.850302942407e-15
IPF,22,12,760,EUR,-0.00722726259894772,-4.18201205810874e-15
IPF,22,12,760,EAS,-0.00743111753254849,-4.47818397305807e-15
IPF,22,12,760,AFR,-0.00965606212775947,-3.91982715597132e-15
IPF,22,12,760,CSA,-0.00799847753364551,-3.64090279888645e-15
IPF,22,12,760,AMR,-0.0209282157479027,-5.75877720667231e-15
IPF,22,13,489,MELD_lambda0_afproj,-0.0146155503927241,-1.90915332508149e-15
IPF,22,13,489,MELD_lambda0_reportN,-0.0147394366074486,-1.82104298296121e-15
IPF,22,13,489,MELD_lambda0_equal,-0.0101638432812046,-1.35583288941082e-15
IPF,22,13,489,MELD_lambda1_afproj,-0.0139332844194669,-1.94849640362685e-15
IPF,22,13,489,EUR,-0.0260983020454165,-3.58805593423407e-15
IPF,22,13,489,EAS,-0.0173548419233778,-3.72562280792855e-15
IPF,22,13,489,AFR,-0.032083677016135,-1.32399987614472e-15
IPF,22,13,489,CSA,-0.02353594765831,-4.76032684556625e-15
IPF,22,13,489,AMR,-0.0534264003827631,-4.31647770382931e-15
IPF,22,14,634,MELD_lambda0_afproj,-0.00389109768388031,-3.17553402383434e-15
IPF,22,14,634,MELD_lambda0_reportN,-0.0040504155774511,-1.70691235387219e-15
IPF,22,14,634,MELD_lambda0_equal,-0.000263917642046408,-1.68212837400376e-15
IPF,22,14,634,MELD_lambda1_afproj,-0.00376738806164325,-2.06542594538345e-15
IPF,22,14,634,EUR,-0.00811409814788363,-4.93114307002919e-15
IPF,22,14,634,EAS,-0.00805396130521389,-3.33431265177916e-15
IPF,22,14,634,AFR,-0.0362473166085373,-2.23295731916378e-15
IPF,22,14,634,CSA,-0.00839330523185501,-3.75208961362559e-15
IPF,22,14,634,AMR,-0.0085631111672325,-7.08503605787899e-15
IPF,22,15,469,MELD_lambda0_afproj,-0.00294047959381463,-2.65449764871396e-15
IPF,22,15,469,MELD_lambda0_reportN,-0.00302850504596977,-2.00861315129635e-15
IPF,22,15,469,MELD_lambda0_equal,-0.00041100236375669,-9.81440053523242e-16
IPF,22,15,469,MELD_lambda1_afproj,-0.00289285564166473,-1.15621499223102e-15
IPF,22,15,469,EUR,-0.00682507412902348,-3.20470687341241e-15
IPF,22,15,469,EAS,-0.00410476834368837,-2.57054263850262e-15
IPF,22,15,469,AFR,-0.0028106476090805,-1.66270211725131e-15
IPF,22,15,469,CSA,-0.00520890530987085,-3.39337448785916e-15
IPF,22,15,469,AMR,-0.00567964158953643,-2.57638690628369e-15
IPF,22,16,292,MELD_lambda0_afproj,-0.00125287457118135,-5.15549184401223e-16
IPF,22,16,292,MELD_lambda0_reportN,-0.00124178819253641,-8.85762855957282e-16
IPF,22,16,292,MELD_lambda0_equal,-6.48158072186706e-05,-9.58563991301768e-16
IPF,22,16,292,MELD_lambda1_afproj,-0.00117361245281316,-8.65940364087732e-16
IPF,22,16,292,EUR,-0.00269351398139511,-1.22115921060221e-15
IPF,22,16,292,EAS,-0.0125751959919243,-1.6535153623897e-15
IPF,22,16,292,AFR,-0.000808368397310598,-5.99868571843016e-16
IPF,22,16,292,CSA,-0.00568555125131747,-1.62309666930264e-15
IPF,22,16,292,AMR,-0.0113703730536909,-1.28330464196136e-15
IPF,22,17,432,MELD_lambda0_afproj,-0.00658188398078068,-4.79074019732657e-15
IPF,22,17,432,MELD_lambda0_reportN,-0.00652177952026797,-2.90851998604034e-15
IPF,22,17,432,MELD_lambda0_equal,-0.00108407185281039,-2.07102557169141e-15
IPF,22,17,432,MELD_lambda1_afproj,-0.00617867191879304,-6.32788288130199e-15
IPF,22,17,432,EUR,-0.0178315796936678,-9.40806042163924e-15
IPF,22,17,432,EAS,-0.0284510980057837,-5.91864761399373e-15
IPF,22,17,432,AFR,-0.0249001606463739,-4.30268203448259e-15
IPF,22,17,432,CSA,-0.0129078564912449,-9.17080621270288e-15
IPF,22,17,432,AMR,-0.0163154410574137,-9.74592837962311e-15
IPF,22,18,321,MELD_lambda0_afproj,-0.0013888768269362,-2.19729134971898e-16
IPF,22,18,321,MELD_lambda0_reportN,-0.00123341978996359,-6.93767891789992e-16
IPF,22,18,321,MELD_lambda0_equal,-0.000275299659501451,-9.32834529114285e-16
IPF,22,18,321,MELD_lambda1_afproj,-0.00112075534321214,-2.19665801499229e-15
IPF,22,18,321,EUR,-0.00577984419888741,-8.28269292228514e-15
IPF,22,18,321,EAS,-0.00578362751404828,-2.39359594178611e-15
IPF,22,18,321,AFR,-0.00517008612170361,-1.11198569674147e-15
IPF,22,18,321,CSA,-0.00305404754770458,-2.17734445943428e-15
IPF,22,18,321,AMR,-0.00702424901325528,-3.31905283134924e-15
IPF,22,19,582,MELD_lambda0_afproj,-0.00671215933069358,-2.31395357006997e-15
IPF,22,19,582,MELD_lambda0_reportN,-0.00698689011152971,-2.08662762759726e-15
IPF,22,19,582,MELD_lambda0_equal,-0.000432075897437918,-1.9267186054285e-15
IPF,22,19,582,MELD_lambda1_afproj,-0.0065910779362083,-2.36247110845493e-15
IPF,22,19,582,EUR,-0.0133619122209813,-3.29776465451159e-15
IPF,22,19,582,EAS,-0.0151226127340806,-4.51776841837508e-15
IPF,22,19,582,AFR,-0.00981263772219171,-2.16358521182211e-15
IPF,22,19,582,CSA,-0.0118245205206164,-5.05950075738824e-15
IPF,22,19,582,AMR,-0.0159529625620201,-1.23209402324873e-14
IPF,22,20,501,MELD_lambda0_afproj,-0.0248021453326262,-1.61624025025416e-15
IPF,22,20,501,MELD_lambda0_reportN,-0.0260190079055351,-1.41462399483704e-15
IPF,22,20,501,MELD_lambda0_equal,-0.009845432278776,-5.84753124512184e-16
IPF,22,20,501,MELD_lambda1_afproj,-0.0230217470225006,-1.21949484835705e-15
IPF,22,20,501,EUR,-0.0471859392914853,-2.19397357560591e-15
IPF,22,20,501,EAS,-0.0847050957280231,-2.39391265368486e-15
IPF,22,20,501,AFR,-0.233412391398391,-1.42296484117498e-15
IPF,22,20,501,CSA,-0.102552578837246,-2.61541544991278e-15
IPF,22,20,501,AMR,-0.119062101145911,-3.55314396087229e-15
IPF,22,21,316,MELD_lambda0_afproj,-0.00103737366018861,8.60567298760641e-17
IPF,22,21,316,MELD_lambda0_reportN,-0.00106379176187768,-1.15965887782425e-16
IPF,22,21,316,MELD_lambda0_equal,-5.22266484097306e-05,-1.69542436831218e-16
IPF,22,21,316,MELD_lambda1_afproj,-0.000964764016157486,-3.48462166545413e-16
IPF,22,21,316,EUR,-0.00226940943542488,-1.29575329796157e-15
