chr,block_id,w_eur,af_bin,m_bin,af_bin_lo,af_bin_hi,delta,r2_l0,r2_l1,diff
22,18,0.5,1,169,5.91887199452856e-05,0.107568436489314,0.001,0.671104108332672,0.727812159290381,0.0567080509577087
22,18,0.5,1,169,5.91887199452856e-05,0.107568436489314,0.01,0.679559758162315,0.738381331603731,0.0588215734414158
22,18,0.5,1,169,5.91887199452856e-05,0.107568436489314,0.1,0.710866980646059,0.778065239395907,0.0671982587498481
22,18,0.5,2,169,0.107568436489314,0.229467199976686,0.001,0.828867545753378,0.739935087981181,-0.088932457772197
22,18,0.5,2,169,0.107568436489314,0.229467199976686,0.01,0.830152126479464,0.746202126947625,-0.0839499995318387
22,18,0.5,2,169,0.107568436489314,0.229467199976686,0.1,0.847182361280875,0.7552150187073,-0.0919673425735745
22,18,0.5,3,169,0.229467199976686,0.664201564958909,0.001,0.94390484177016,0.926037611250953,-0.0178672305192066
22,18,0.5,3,169,0.229467199976686,0.664201564958909,0.01,0.951655505269809,0.932280051287167,-0.0193754539826421
22,18,0.5,3,169,0.229467199976686,0.664201564958909,0.1,0.950554818279068,0.923325779202311,-0.027229039076757
22,18,0.25,1,169,5.91887199452856e-05,0.107568436489314,0.001,0.470833097065339,0.519097754330205,0.048264657264866
22,18,0.25,1,169,5.91887199452856e-05,0.107568436489314,0.01,0.484386635407959,0.533860757935645,0.0494741225276861
22,18,0.25,1,169,5.91887199452856e-05,0.107568436489314,0.1,0.543458406026836,0.605998787597797,0.0625403815709619
22,18,0.25,2,169,0.107568436489314,0.229467199976686,0.001,0.701096640932861,0.606514894203533,-0.0945817467293283
22,18,0.25,2,169,0.107568436489314,0.229467199976686,0.01,0.705626262606787,0.616153529942784,-0.0894727326640032
22,18,0.25,2,169,0.107568436489314,0.229467199976686,0.1,0.749429072598298,0.651530718082486,-0.0978983545158121
22,18,0.25,3,169,0.229467199976686,0.664201564958909,0.001,0.942682223183482,0.93560034272562,-0.00708188045786218
22,18,0.25,3,169,0.229467199976686,0.664201564958909,0.01,0.956928199115257,0.945343993348281,-0.0115842057669757
22,18,0.25,3,169,0.229467199976686,0.664201564958909,0.1,0.958195422729206,0.933632307138593,-0.0245631155906133
22,19,0.75,1,277,3.49711488022153e-05,0.0777261002455787,0.001,0.423899948957105,0.395558063310994,-0.0283418856461116
22,19,0.75,1,277,3.49711488022153e-05,0.0777261002455787,0.01,0.475612375821803,0.449845891848914,-0.0257664839728891
22,19,0.75,1,277,3.49711488022153e-05,0.0777261002455787,0.1,0.550986197286843,0.528190027052032,-0.0227961702348106
22,19,0.75,2,276,0.0777261002455787,0.177689499912572,0.001,0.53022919092516,0.623081229863546,0.0928520389383857
22,19,0.75,2,276,0.0777261002455787,0.177689499912572,0.01,0.576801887266946,0.662669497004743,0.0858676097377971
22,19,0.75,2,276,0.0777261002455787,0.177689499912572,0.1,0.595377376266312,0.668236326306581,0.072858950040269
22,19,0.75,3,276,0.177689499912572,0.673969443958734,0.001,0.899598534823345,0.923049722079438,0.0234511872560927
22,19,0.75,3,276,0.177689499912572,0.673969443958734,0.01,0.901255654557582,0.931523397027975,0.0302677424703932
22,19,0.75,3,276,0.177689499912572,0.673969443958734,0.1,0.882766220269967,0.917360446283524,0.0345942260135571
22,19,0.5,1,277,3.49711488022153e-05,0.0777261002455787,0.001,0.550784934731888,0.528524560123365,-0.0222603746085234
22,19,0.5,1,277,3.49711488022153e-05,0.0777261002455787,0.01,0.596565411265299,0.578770377231507,-0.0177950340337923
22,19,0.5,1,277,3.49711488022153e-05,0.0777261002455787,0.1,0.662046107544353,0.646421848362008,-0.0156242591823457
22,19,0.5,2,276,0.0777261002455787,0.177689499912572,0.001,0.339987149211341,0.416602649492954,0.0766155002816123
22,19,0.5,2,276,0.0777261002455787,0.177689499912572,0.01,0.395001191800949,0.469560196575635,0.0745590047746866
22,19,0.5,2,276,0.0777261002455787,0.177689499912572,0.1,0.435846217789197,0.500973042850539,0.0651268250613418
22,19,0.5,3,276,0.177689499912572,0.673969443958734,0.001,0.827585162985979,0.855841636864074,0.0282564738780947
22,19,0.5,3,276,0.177689499912572,0.673969443958734,0.01,0.84330060966139,0.874256493375631,0.0309558837142411
22,19,0.5,3,276,0.177689499912572,0.673969443958734,0.1,0.846493571480032,0.868196212464262,0.0217026409842305
22,19,0.25,1,277,3.49711488022153e-05,0.0777261002455787,0.001,0.617959628239903,0.628415260511592,0.0104556322716888
22,19,0.25,1,277,3.49711488022153e-05,0.0777261002455787,0.01,0.656353549771645,0.670071005994282,0.013717456222637
22,19,0.25,1,277,3.49711488022153e-05,0.0777261002455787,0.1,0.709797323347806,0.725791392087089,0.0159940687392831
22,19,0.25,2,276,0.0777261002455787,0.177689499912572,0.001,0.364404477475379,0.410627388720773,0.0462229112453943
22,19,0.25,2,276,0.0777261002455787,0.177689499912572,0.01,0.41121570172921,0.453883233463788,0.0426675317345784
22,19,0.25,2,276,0.0777261002455787,0.177689499912572,0.1,0.461806431597794,0.495340383984724,0.0335339523869305
22,19,0.25,3,276,0.177689499912572,0.673969443958734,0.001,0.773679795635887,0.808186984899488,0.0345071892636006
22,19,0.25,3,276,0.177689499912572,0.673969443958734,0.01,0.807390695624121,0.839408785220515,0.0320180895963939
22,19,0.25,3,276,0.177689499912572,0.673969443958734,0.1,0.833855348612817,0.852941672730947,0.0190863241181301
22,20,0.75,1,257,0,0.0949401119076762,0.001,0.923976937433367,0.923288714987497,-0.000688222445870079
22,20,0.75,1,257,0,0.0949401119076762,0.01,0.923840403137255,0.922987593937241,-0.000852809200014515
22,20,0.75,1,257,0,0.0949401119076762,0.1,0.925857226721521,0.924707516468867,-0.00114971025265376
22,20,0.75,2,256,0.0949401119076762,0.214188450778108,0.001,0.678750995848774,0.660918700438308,-0.0178322954104662
22,20,0.75,2,256,0.0949401119076762,0.214188450778108,0.01,0.68186341518491,0.664342435492295,-0.0175209796926147
22,20,0.75,2,256,0.0949401119076762,0.214188450778108,0.1,0.682830775259303,0.664839279617736,-0.0179914956415664
22,20,0.75,3,256,0.214188450778108,0.730565876901556,0.001,0.851686721505026,0.86439683021596,0.0127101087109339
22,20,0.75,3,256,0.214188450778108,0.730565876901556,0.01,0.855792745438878,0.869511548423784,0.0137188029849068
22,20,0.75,3,256,0.214188450778108,0.730565876901556,0.1,0.866232244195914,0.881760384025176,0.0155281398292619
22,20,0.5,1,257,0,0.0949401119076762,0.001,0.855612485652186,0.85852803562093,0.0029155499687431
22,20,0.5,1,257,0,0.0949401119076762,0.01,0.856599821603399,0.859474168234451,0.00287434663105179
22,20,0.5,1,257,0,0.0949401119076762,0.1,0.85902545519413,0.861450216741434,0.00242476154730453
22,20,0.5,2,256,0.0949401119076762,0.214188450778108,0.001,0.562253903656047,0.527175540551721,-0.035078363104326
22,20,0.5,2,256,0.0949401119076762,0.214188450778108,0.01,0.565669607824746,0.529693235722086,-0.0359763721026605
22,20,0.5,2,256,0.0949401119076762,0.214188450778108,0.1,0.558627671309257,0.525050245009084,-0.0335774263001726
22,20,0.5,3,256,0.214188450778108,0.730565876901556,0.001,0.757499647508225,0.802873119203702,0.0453734716954771
22,20,0.5,3,256,0.214188450778108,0.730565876901556,0.01,0.762315865825302,0.808787678543477,0.0464718127181754
22,20,0.5,3,256,0.214188450778108,0.730565876901556,0.1,0.775926301126721,0.826324783124882,0.0503984819981612
22,20,0.25,1,257,0,0.0949401119076762,0.001,0.780175995262567,0.790577047878226,0.0104010526156589
22,20,0.25,1,257,0,0.0949401119076762,0.01,0.784409124692831,0.794846589013895,0.0104374643210641
22,20,0.25,1,257,0,0.0949401119076762,0.1,0.783606899783896,0.792015685622308,0.00840878583841187
22,20,0.25,2,256,0.0949401119076762,0.214188450778108,0.001,0.507794966346757,0.470150229608451,-0.0376447367383059
22,20,0.25,2,256,0.0949401119076762,0.214188450778108,0.01,0.509454998717732,0.470663173316583,-0.0387918254011493
22,20,0.25,2,256,0.0949401119076762,0.214188450778108,0.1,0.496919218274203,0.463965543304541,-0.0329536749696618
22,20,0.25,3,256,0.214188450778108,0.730565876901556,0.001,0.679940930948913,0.743426580174224,0.0634856492253118
22,20,0.25,3,256,0.214188450778108,0.730565876901556,0.01,0.68649516987857,0.752227921829503,0.065732751950933
22,20,0.25,3,256,0.214188450778108,0.730565876901556,0.1,0.702866124600083,0.772302896695639,0.0694367720955562
22,21,0.75,1,191,0.00143928134289212,0.126786214625946,0.001,0.858791604932902,0.864127812434074,0.00533620750117259
22,21,0.75,1,191,0.00143928134289212,0.126786214625946,0.01,0.867823082145672,0.876135808469028,0.00831272632335645
22,21,0.75,1,191,0.00143928134289212,0.126786214625946,0.1,0.860932903273774,0.869976506385723,0.00904360311194918
22,21,0.75,2,190,0.126786214625946,0.266150113656234,0.001,0.588506823962323,0.61095875022255,0.0224519262602274
22,21,0.75,2,190,0.126786214625946,0.266150113656234,0.01,0.602544131169747,0.626325244267613,0.0237811130978658
22,21,0.75,2,190,0.126786214625946,0.266150113656234,0.1,0.5916245566484,0.622484264911861,0.0308597082634613
22,21,0.75,3,190,0.266150113656234,0.691059407239028,0.001,0.711156322249131,0.808386544372309,0.0972302221231779
22,21,0.75,3,190,0.266150113656234,0.691059407239028,0.01,0.706541775080747,0.807830956775491,0.101289181694744
22,21,0.75,3,190,0.266150113656234,0.691059407239028,0.1,0.697842878717483,0.805990336286763,0.10814745756928
22,21,0.5,1,191,0.00143928134289212,0.126786214625946,0.001,0.751377987446014,0.774808977330141,0.0234309898841271
22,21,0.5,1,191,0.00143928134289212,0.126786214625946,0.01,0.759166543742544,0.786422850518825,0.0272563067762811
22,21,0.5,1,191,0.00143928134289212,0.126786214625946,0.1,0.743011019602632,0.770730471907365,0.0277194523047331
22,21,0.5,2,190,0.126786214625946,0.266150113656234,0.001,0.605586165910051,0.638551749949935,0.0329655840398839
22,21,0.5,2,190,0.126786214625946,0.266150113656234,0.01,0.615574745871077,0.652248052162192,0.0366733062911152
22,21,0.5,2,190,0.126786214625946,0.266150113656234,0.1,0.618593887253485,0.669015105547599,0.0504212182941137
22,21,0.5,3,190,0.266150113656234,0.691059407239028,0.001,0.713675329349986,0.795320238798574,0.0816449094485877
22,21,0.5,3,190,0.266150113656234,0.691059407239028,0.01,0.701980157388914,0.790711689323274,0.0887315319343593
22,21,0.5,3,190,0.266150113656234,0.691059407239028,0.1,0.680675851990793,0.786508329294143,0.10583247730335
22,21,0.25,1,191,0.00143928134289212,0.126786214625946,0.001,0.658325716097192,0.684707302597778,0.0263815865005863
22,21,0.25,1,191,0.00143928134289212,0.126786214625946,0.01,0.658383265444698,0.68724615944972,0.0288628940050226
22,21,0.25,1,191,0.00143928134289212,0.126786214625946,0.1,0.636821018266664,0.664344728100951,0.0275237098342865
22,21,0.25,2,190,0.126786214625946,0.266150113656234,0.001,0.618163192774287,0.653595638751043,0.0354324459767564
22,21,0.25,2,190,0.126786214625946,0.266150113656234,0.01,0.620944690440132,0.660403713351292,0.0394590229111605
22,21,0.25,2,190,0.126786214625946,0.266150113656234,0.1,0.63107352939625,0.685180822886401,0.0541072934901515
22,21,0.25,3,190,0.266150113656234,0.691059407239028,0.001,0.737369506794402,0.790276922832955,0.0529074160385521
22,21,0.25,3,190,0.266150113656234,0.691059407239028,0.01,0.727859926734071,0.787707647585179,0.0598477208511086
22,21,0.25,3,190,0.266150113656234,0.691059407239028,0.1,0.704176670795073,0.783276874446188,0.079100203651115
22,22,0.75,1,292,0.000319111732820454,0.0820193652736492,0.001,0.671972040755646,0.704933481853236,0.0329614410975903
22,22,0.75,1,292,0.000319111732820454,0.0820193652736492,0.01,0.67499026050071,0.708677236748424,0.0336869762477142
22,22,0.75,1,292,0.000319111732820454,0.0820193652736492,0.1,0.715503405111516,0.749927550881932,0.0344241457704158
22,22,0.75,2,291,0.0820193652736492,0.183892507431369,0.001,0.564443758104272,0.53777949862967,-0.0266642594746017
22,22,0.75,2,291,0.0820193652736492,0.183892507431369,0.01,0.568355640006913,0.537636378888189,-0.0307192611187239
22,22,0.75,2,291,0.0820193652736492,0.183892507431369,0.1,0.588184609357554,0.556018223237468,-0.0321663861200854
22,22,0.75,3,292,0.183892507431369,0.663250786850848,0.001,0.728878868027689,0.790339423477262,0.0614605554495726
22,22,0.75,3,292,0.183892507431369,0.663250786850848,0.01,0.733624191341746,0.804240507949105,0.0706163166073587
22,22,0.75,3,292,0.183892507431369,0.663250786850848,0.1,0.722101493335591,0.823078153481915,0.100976660146324
22,22,0.5,1,292,0.000319111732820454,0.0820193652736492,0.001,0.647531946196054,0.689567165968596,0.0420352197725424
22,22,0.5,1,292,0.000319111732820454,0.0820193652736492,0.01,0.654115989488389,0.695085549822992,0.0409695603346035
22,22,0.5,1,292,0.000319111732820454,0.0820193652736492,0.1,0.692733244971939,0.733094467167756,0.0403612221958171
22,22,0.5,2,291,0.0820193652736492,0.183892507431369,0.001,0.499608084270003,0.532535800145523,0.0329277158755197
22,22,0.5,2,291,0.0820193652736492,0.183892507431369,0.01,0.500952484141506,0.52954291469726,0.0285904305557533
22,22,0.5,2,291,0.0820193652736492,0.183892507431369,0.1,0.523176466822562,0.537302779526202,0.01412631270364
22,22,0.5,3,292,0.183892507431369,0.663250786850848,0.001,0.70617919190712,0.745253538049106,0.039074346141986
22,22,0.5,3,292,0.183892507431369,0.663250786850848,0.01,0.709551381579836,0.755266658676763,0.045715277096927
22,22,0.5,3,292,0.183892507431369,0.663250786850848,0.1,0.713239265013849,0.774404919694102,0.0611656546802526
22,22,0.25,1,292,0.000319111732820454,0.0820193652736492,0.001,0.633549696253724,0.664296611868829,0.0307469156151049
22,22,0.25,1,292,0.000319111732820454,0.0820193652736492,0.01,0.643353587467622,0.673005089759124,0.0296515022915017
22,22,0.25,1,292,0.000319111732820454,0.0820193652736492,0.1,0.677625809670155,0.705277209820297,0.0276514001501418
22,22,0.25,2,291,0.0820193652736492,0.183892507431369,0.001,0.421958040622836,0.489946148998904,0.0679881083760686
22,22,0.25,2,291,0.0820193652736492,0.183892507431369,0.01,0.419109366530104,0.484360736747826,0.065251370217722
22,22,0.25,2,291,0.0820193652736492,0.183892507431369,0.1,0.464316205033605,0.513442261730035,0.0491260566964304
22,22,0.25,3,292,0.183892507431369,0.663250786850848,0.001,0.685634356797332,0.706047119928186,0.0204127631308539
22,22,0.25,3,292,0.183892507431369,0.663250786850848,0.01,0.688530403622907,0.712049131191399,0.0235187275684917
22,22,0.25,3,292,0.183892507431369,0.663250786850848,0.1,0.6979412078341,0.724429056902137,0.0264878490680375
22,23,0.75,1,238,0.000337690155621614,0.0759179926560588,0.001,0.620975065487262,0.658632960866286,0.0376578953790233
22,23,0.75,1,238,0.000337690155621614,0.0759179926560588,0.01,0.632192561317924,0.668694562173834,0.0365020008559102
22,23,0.75,1,238,0.000337690155621614,0.0759179926560588,0.1,0.645784539388933,0.68299888698618,0.0372143475972473
22,23,0.75,2,237,0.0759179926560588,0.17905993180626,0.001,0.203923219894647,0.249074653088268,0.0451514331936211
22,23,0.75,2,237,0.0759179926560588,0.17905993180626,0.01,0.221836620604941,0.263831966565195,0.0419953459602535
22,23,0.75,2,237,0.0759179926560588,0.17905993180626,0.1,0.273166680330012,0.332738271678524,0.0595715913485119
22,23,0.75,3,237,0.17905993180626,0.638080302500437,0.001,0.494873031949657,0.622540551354285,0.127667519404628
22,23,0.75,3,237,0.17905993180626,0.638080302500437,0.01,0.521648518235825,0.6432067396185,0.121558221382675
22,23,0.75,3,237,0.17905993180626,0.638080302500437,0.1,0.574830954754623,0.678531717451243,0.10370076269662
22,23,0.5,1,238,0.000337690155621614,0.0759179926560588,0.001,0.564643140261667,0.610969446319451,0.0463263060577834
22,23,0.5,1,238,0.000337690155621614,0.0759179926560588,0.01,0.561648027560615,0.602285586325868,0.0406375587652533
22,23,0.5,1,238,0.000337690155621614,0.0759179926560588,0.1,0.587324845785037,0.624727662751138,0.0374028169661006
22,23,0.5,2,237,0.0759179926560588,0.17905993180626,0.001,0.133851415121073,0.152285823201609,0.0184344080805357
22,23,0.5,2,237,0.0759179926560588,0.17905993180626,0.01,0.143837984923068,0.161594771081393,0.0177567861583254
22,23,0.5,2,237,0.0759179926560588,0.17905993180626,0.1,0.186300376072552,0.217105201803013,0.0308048257304608
22,23,0.5,3,237,0.17905993180626,0.638080302500437,0.001,0.508242834518724,0.584725207324368,0.0764823728056432
22,23,0.5,3,237,0.17905993180626,0.638080302500437,0.01,0.532768259445215,0.606537491342734,0.0737692318975189
22,23,0.5,3,237,0.17905993180626,0.638080302500437,0.1,0.568791240342424,0.634440041019272,0.0656488006768475
22,23,0.25,1,238,0.000337690155621614,0.0759179926560588,0.001,0.532601214190595,0.569307135532596,0.0367059213420005
22,23,0.25,1,238,0.000337690155621614,0.0759179926560588,0.01,0.526815092971888,0.556924994398585,0.0301099014266962
22,23,0.25,1,238,0.000337690155621614,0.0759179926560588,0.1,0.573010083022968,0.598819830719283,0.0258097476963156
22,23,0.25,2,237,0.0759179926560588,0.17905993180626,0.001,0.18049679709607,0.188702034903134,0.00820523780706425
22,23,0.25,2,237,0.0759179926560588,0.17905993180626,0.01,0.190305252963395,0.197402362059022,0.00709710909562736
22,23,0.25,2,237,0.0759179926560588,0.17905993180626,0.1,0.23841923514516,0.251161324095933,0.0127420889507731
22,23,0.25,3,237,0.17905993180626,0.638080302500437,0.001,0.560549454540603,0.585540741204569,0.0249912866639656
22,23,0.25,3,237,0.17905993180626,0.638080302500437,0.01,0.579300299265422,0.604884357380021,0.0255840581145994
22,23,0.25,3,237,0.17905993180626,0.638080302500437,0.1,0.600016656683196,0.62767498845754,0.0276583317743432
22,24,0.75,1,184,4.58996328029371e-05,0.102874919857784,0.001,0.3120678348765,0.32291512483441,0.0108472899579102
22,24,0.75,1,184,4.58996328029371e-05,0.102874919857784,0.01,0.330696235021918,0.341394904545238,0.0106986695233195
22,24,0.75,1,184,4.58996328029371e-05,0.102874919857784,0.1,0.401293718585455,0.407306019393884,0.00601230080842852
22,24,0.75,2,184,0.102874919857784,0.232691831322492,0.001,0.699540000468442,0.642798959755026,-0.0567410407134166
22,24,0.75,2,184,0.102874919857784,0.232691831322492,0.01,0.721190843646357,0.667444034837357,-0.0537468088090001
22,24,0.75,2,184,0.102874919857784,0.232691831322492,0.1,0.732372548934326,0.663899712561097,-0.0684728363732289
22,24,0.75,3,184,0.232691831322492,0.68483563560063,0.001,0.982356469436627,0.98921389722635,0.00685742778972343
22,24,0.75,3,184,0.232691831322492,0.68483563560063,0.01,0.984418501784744,0.990784893253617,0.0063663914688733
22,24,0.75,3,184,0.232691831322492,0.68483563560063,0.1,0.988290458186127,0.992860074213377,0.00456961602725026
22,24,0.5,1,184,4.58996328029371e-05,0.102874919857784,0.001,0.00208694574378058,0.001478932455248,-0.000608013288532577
22,24,0.5,1,184,4.58996328029371e-05,0.102874919857784,0.01,8.54159845000287e-05,2.85501521212482e-09,-8.54131294848166e-05
22,24,0.5,1,184,4.58996328029371e-05,0.102874919857784,0.1,0.0139833082603638,0.0160107430493829,0.00202743478901906
22,24,0.5,2,184,0.102874919857784,0.232691831322492,0.001,0.763716924212361,0.690015602991046,-0.073701321221315
22,24,0.5,2,184,0.102874919857784,0.232691831322492,0.01,0.767273834807853,0.698834807185961,-0.0684390276218925
22,24,0.5,2,184,0.102874919857784,0.232691831322492,0.1,0.778918679098353,0.691361410569786,-0.0875572685285664
22,24,0.5,3,184,0.232691831322492,0.68483563560063,0.001,0.963319590896383,0.986739805846523,0.0234202149501394
22,24,0.5,3,184,0.232691831322492,0.68483563560063,0.01,0.964465287216813,0.98804949488811,0.0235842076712964
22,24,0.5,3,184,0.232691831322492,0.68483563560063,0.1,0.967150809052183,0.98838935119872,0.0212385421465363
22,24,0.25,1,184,4.58996328029371e-05,0.102874919857784,0.001,0.103067368485819,0.11102173214882,0.00795436366300122
22,24,0.25,1,184,4.58996328029371e-05,0.102874919857784,0.01,0.0825343644029269,0.0880269514841319,0.00549258708120498
22,24,0.25,1,184,4.58996328029371e-05,0.102874919857784,0.1,0.0232892691364346,0.0248043295959623,0.00151506045952766
22,24,0.25,2,184,0.102874919857784,0.232691831322492,0.001,0.843141273744143,0.806826986365571,-0.0363142873785725
22,24,0.25,2,184,0.102874919857784,0.232691831322492,0.01,0.834440315174254,0.803275785675202,-0.0311645294990514
22,24,0.25,2,184,0.102874919857784,0.232691831322492,0.1,0.833651955556671,0.790927907618417,-0.0427240479382532
22,24,0.25,3,184,0.232691831322492,0.68483563560063,0.001,0.938044540448253,0.973770114539725,0.0357255740914715
22,24,0.25,3,184,0.232691831322492,0.68483563560063,0.01,0.937375639082902,0.974517079136193,0.0371414400532902
22,24,0.25,3,184,0.232691831322492,0.68483563560063,0.1,0.939984380318553,0.974449675819098,0.0344652955005442
