trait,chr,block_id,candidate,delta,r2,m
COPD,22,18,MELD_lambda0_equal,0.1,0.855849815770972,319
COPD,22,18,MELD_lambda1_afproj,0.1,0.827915181084698,319
COPD,22,18,EUR,0.1,0.782315640950445,319
COPD,22,18,EAS,0.1,0.644743750092415,319
COPD,22,18,AFR,0.1,0.518830975007585,319
COPD,22,18,CSA,0.1,0.781189434343991,319
COPD,22,18,AMR,0.1,0.811513591952237,319
COPD,22,19,MELD_lambda0_afproj,0.001,0.777530095131053,658
COPD,22,19,MELD_lambda0_reportN,0.001,0.772195008267669,658
COPD,22,19,MELD_lambda0_equal,0.001,0.807486362607465,658
COPD,22,19,MELD_lambda1_afproj,0.001,0.769656587429446,658
COPD,22,19,EUR,0.001,0.693283437511733,658
COPD,22,19,EAS,0.001,0.493033564797762,658
COPD,22,19,AFR,0.001,0.369693545921409,658
COPD,22,19,CSA,0.001,0.676095575551425,658
COPD,22,19,AMR,0.001,0.488686385025483,658
COPD,22,19,MELD_lambda0_afproj,0.01,0.839228178239553,658
COPD,22,19,MELD_lambda0_reportN,0.01,0.835703917706342,658
COPD,22,19,MELD_lambda0_equal,0.01,0.8324100623502,658
COPD,22,19,MELD_lambda1_afproj,0.01,0.835209339315618,658
COPD,22,19,EUR,0.01,0.823553579033359,658
COPD,22,19,EAS,0.01,0.652346181744014,658
COPD,22,19,AFR,0.01,0.472365519130016,658
COPD,22,19,CSA,0.01,0.825248297104694,658
COPD,22,19,AMR,0.01,0.597869481134766,658
COPD,22,19,MELD_lambda0_afproj,0.1,0.846217207821098,658
COPD,22,19,MELD_lambda0_reportN,0.1,0.845352885615829,658
COPD,22,19,MELD_lambda0_equal,0.1,0.835355634517147,658
COPD,22,19,MELD_lambda1_afproj,0.1,0.842528915478287,658
COPD,22,19,EUR,0.1,0.831208125864586,658
COPD,22,19,EAS,0.1,0.681874093713878,658
COPD,22,19,AFR,0.1,0.557338620773537,658
COPD,22,19,CSA,0.1,0.829790879078402,658
COPD,22,19,AMR,0.1,0.687433165060298,658
COPD,22,20,MELD_lambda0_afproj,0.001,0.787843543286714,573
COPD,22,20,MELD_lambda0_reportN,0.001,0.785775604574432,573
COPD,22,20,MELD_lambda0_equal,0.001,0.786122111593012,573
COPD,22,20,MELD_lambda1_afproj,0.001,0.782343637201741,573
COPD,22,20,EUR,0.001,0.60685254005916,573
COPD,22,20,EAS,0.001,0.483190557388366,573
COPD,22,20,AFR,0.001,0.267259553750017,573
COPD,22,20,CSA,0.001,0.495589067946933,573
COPD,22,20,AMR,0.001,0.341986644813213,573
COPD,22,20,MELD_lambda0_afproj,0.01,0.811000618389055,573
COPD,22,20,MELD_lambda0_reportN,0.01,0.811103666681499,573
COPD,22,20,MELD_lambda0_equal,0.01,0.786111328208691,573
COPD,22,20,MELD_lambda1_afproj,0.01,0.803845560724972,573
COPD,22,20,EUR,0.01,0.748127348474507,573
COPD,22,20,EAS,0.01,0.606009416189311,573
COPD,22,20,AFR,0.01,0.38333847874684,573
COPD,22,20,CSA,0.01,0.612837047515012,573
COPD,22,20,AMR,0.01,0.47227963455788,573
COPD,22,20,MELD_lambda0_afproj,0.1,0.800960151285098,573
COPD,22,20,MELD_lambda0_reportN,0.1,0.802246743529986,573
COPD,22,20,MELD_lambda0_equal,0.1,0.781926308511788,573
COPD,22,20,MELD_lambda1_afproj,0.1,0.791500034995615,573
COPD,22,20,EUR,0.1,0.772307341550502,573
COPD,22,20,EAS,0.1,0.639624816050227,573
COPD,22,20,AFR,0.1,0.496978823329251,573
COPD,22,20,CSA,0.1,0.671661043219386,573
COPD,22,20,AMR,0.1,0.576849170870369,573
COPD,22,21,MELD_lambda0_afproj,0.001,0.833770461513135,332
COPD,22,21,MELD_lambda0_reportN,0.001,0.827483923489251,332
COPD,22,21,MELD_lambda0_equal,0.001,0.804476987918121,332
COPD,22,21,MELD_lambda1_afproj,0.001,0.829226306384104,332
COPD,22,21,EUR,0.001,0.780853830519816,332
COPD,22,21,EAS,0.001,0.778800721441184,332
COPD,22,21,AFR,0.001,0.47525298618251,332
COPD,22,21,CSA,0.001,0.767215968041195,332
COPD,22,21,AMR,0.001,0.741073393582397,332
COPD,22,21,MELD_lambda0_afproj,0.01,0.843481843735632,332
COPD,22,21,MELD_lambda0_reportN,0.01,0.840376186724279,332
COPD,22,21,MELD_lambda0_equal,0.01,0.809151719075489,332
COPD,22,21,MELD_lambda1_afproj,0.01,0.840236829978385,332
COPD,22,21,EUR,0.01,0.818472999010414,332
COPD,22,21,EAS,0.01,0.774631455540597,332
COPD,22,21,AFR,0.01,0.539108105281187,332
COPD,22,21,CSA,0.01,0.769600148149501,332
COPD,22,21,AMR,0.01,0.782144277797231,332
COPD,22,21,MELD_lambda0_afproj,0.1,0.833397787985241,332
COPD,22,21,MELD_lambda0_reportN,0.1,0.832943594283277,332
COPD,22,21,MELD_lambda0_equal,0.1,0.809718157046059,332
COPD,22,21,MELD_lambda1_afproj,0.1,0.832787568773598,332
COPD,22,21,EUR,0.1,0.806346433226622,332
COPD,22,21,EAS,0.1,0.754457598518983,332
COPD,22,21,AFR,0.1,0.578261860155158,332
COPD,22,21,CSA,0.1,0.764256725587874,332
COPD,22,21,AMR,0.1,0.781747236903209,332
COPD,22,22,MELD_lambda0_afproj,0.001,0.739947312048363,641
COPD,22,22,MELD_lambda0_reportN,0.001,0.742945314915149,641
COPD,22,22,MELD_lambda0_equal,0.001,0.771419868262929,641
COPD,22,22,MELD_lambda1_afproj,0.001,0.741500911065538,641
COPD,22,22,EUR,0.001,0.599021939904168,641
COPD,22,22,EAS,0.001,0.557153304278081,641
COPD,22,22,AFR,0.001,0.330317663778604,641
COPD,22,22,CSA,0.001,0.504538328527655,641
COPD,22,22,AMR,0.001,0.574530958621047,641
COPD,22,22,MELD_lambda0_afproj,0.01,0.786025353070013,641
COPD,22,22,MELD_lambda0_reportN,0.01,0.787688389194368,641
COPD,22,22,MELD_lambda0_equal,0.01,0.801720811833945,641
COPD,22,22,MELD_lambda1_afproj,0.01,0.787461682676328,641
COPD,22,22,EUR,0.01,0.715522219014878,641
COPD,22,22,EAS,0.01,0.694703878713993,641
COPD,22,22,AFR,0.01,0.460146777594062,641
COPD,22,22,CSA,0.01,0.658771826289273,641
COPD,22,22,AMR,0.01,0.664976330370987,641
COPD,22,22,MELD_lambda0_afproj,0.1,0.804888884799784,641
COPD,22,22,MELD_lambda0_reportN,0.1,0.804887417321294,641
COPD,22,22,MELD_lambda0_equal,0.1,0.814755716836768,641
COPD,22,22,MELD_lambda1_afproj,0.1,0.805166459034887,641
COPD,22,22,EUR,0.1,0.760834166361675,641
COPD,22,22,EAS,0.1,0.736904193626569,641
COPD,22,22,AFR,0.1,0.562141771301139,641
COPD,22,22,CSA,0.1,0.718786190080617,641
COPD,22,22,AMR,0.1,0.71509646527034,641
COPD,22,23,MELD_lambda0_afproj,0.001,0.876215135033867,525
COPD,22,23,MELD_lambda0_reportN,0.001,0.878148780658068,525
COPD,22,23,MELD_lambda0_equal,0.001,0.889042133960735,525
COPD,22,23,MELD_lambda1_afproj,0.001,0.864286763497287,525
COPD,22,23,EUR,0.001,0.753612665328274,525
COPD,22,23,EAS,0.001,0.525529596873695,525
COPD,22,23,AFR,0.001,0.304165604954279,525
COPD,22,23,CSA,0.001,0.660666154275369,525
COPD,22,23,AMR,0.001,0.60967517429137,525
COPD,22,23,MELD_lambda0_afproj,0.01,0.894881386166574,525
COPD,22,23,MELD_lambda0_reportN,0.01,0.89509201905073,525
COPD,22,23,MELD_lambda0_equal,0.01,0.891842601455869,525
COPD,22,23,MELD_lambda1_afproj,0.01,0.888857656346969,525
COPD,22,23,EUR,0.01,0.836957101001309,525
COPD,22,23,EAS,0.01,0.7164500998014,525
COPD,22,23,AFR,0.01,0.423097558003949,525
COPD,22,23,CSA,0.01,0.79701402732298,525
COPD,22,23,AMR,0.01,0.703479408023587,525
COPD,22,23,MELD_lambda0_afproj,0.1,0.900565318025173,525
COPD,22,23,MELD_lambda0_reportN,0.1,0.899808372459368,525
COPD,22,23,MELD_lambda0_equal,0.1,0.89225235001101,525
COPD,22,23,MELD_lambda1_afproj,0.1,0.895254048493283,525
COPD,22,23,EUR,0.1,0.862789384753932,525
COPD,22,23,EAS,0.1,0.767119652282264,525
COPD,22,23,AFR,0.1,0.520726303156592,525
COPD,22,23,CSA,0.1,0.84159064029019,525
COPD,22,23,AMR,0.1,0.756400757427448,525
COPD,22,24,MELD_lambda0_afproj,0.001,0.901444959169867,422
COPD,22,24,MELD_lambda0_reportN,0.001,0.900332831083911,422
COPD,22,24,MELD_lambda0_equal,0.001,0.917733595979825,422
COPD,22,24,MELD_lambda1_afproj,0.001,0.895757982135977,422
COPD,22,24,EUR,0.001,0.840473125493719,422
COPD,22,24,EAS,0.001,0.589616899546317,422
COPD,22,24,AFR,0.001,0.483456569267613,422
COPD,22,24,CSA,0.001,0.633253364160516,422
COPD,22,24,AMR,0.001,0.599298644525194,422
COPD,22,24,MELD_lambda0_afproj,0.01,0.906334450854092,422
COPD,22,24,MELD_lambda0_reportN,0.01,0.906731042094957,422
COPD,22,24,MELD_lambda0_equal,0.01,0.917231109866915,422
COPD,22,24,MELD_lambda1_afproj,0.01,0.907212559959673,422
COPD,22,24,EUR,0.01,0.882884418032489,422
COPD,22,24,EAS,0.01,0.741134391290357,422
COPD,22,24,AFR,0.01,0.579260334731868,422
COPD,22,24,CSA,0.01,0.768619822431099,422
COPD,22,24,AMR,0.01,0.777407244794317,422
COPD,22,24,MELD_lambda0_afproj,0.1,0.90030968918645,422
COPD,22,24,MELD_lambda0_reportN,0.1,0.901068490628144,422
COPD,22,24,MELD_lambda0_equal,0.1,0.904945191288992,422
COPD,22,24,MELD_lambda1_afproj,0.1,0.90165536214581,422
COPD,22,24,EUR,0.1,0.880764911675666,422
COPD,22,24,EAS,0.1,0.769255345551303,422
COPD,22,24,AFR,0.1,0.681168927718273,422
COPD,22,24,CSA,0.1,0.824673747763745,422
COPD,22,24,AMR,0.1,0.811077323421567,422
Gout,22,1,MELD_lambda0_afproj,0.001,0.856374049987336,181
Gout,22,1,MELD_lambda0_reportN,0.001,0.858514508735977,181
Gout,22,1,MELD_lambda0_equal,0.001,0.852810836848136,181
Gout,22,1,MELD_lambda1_afproj,0.001,0.852459318907845,181
Gout,22,1,EUR,0.001,0.815679728022669,181
Gout,22,1,EAS,0.001,0.554823634552959,181
Gout,22,1,AFR,0.001,0.28285664615115,181
Gout,22,1,CSA,0.001,0.786064842289368,181
Gout,22,1,AMR,0.001,0.699613178862289,181
Gout,22,1,MELD_lambda0_afproj,0.01,0.859655929813085,181
Gout,22,1,MELD_lambda0_reportN,0.01,0.860756743526829,181
Gout,22,1,MELD_lambda0_equal,0.01,0.849046933529346,181
Gout,22,1,MELD_lambda1_afproj,0.01,0.849248963885925,181
Gout,22,1,EUR,0.01,0.814107749682374,181
Gout,22,1,EAS,0.01,0.692445568691004,181
Gout,22,1,AFR,0.01,0.361461172103638,181
Gout,22,1,CSA,0.01,0.803324600866974,181
Gout,22,1,AMR,0.01,0.773473092595802,181
Gout,22,1,MELD_lambda0_afproj,0.1,0.856360865160622,181
Gout,22,1,MELD_lambda0_reportN,0.1,0.856469602593491,181
Gout,22,1,MELD_lambda0_equal,0.1,0.837853609730296,181
Gout,22,1,MELD_lambda1_afproj,0.1,0.845391252623015,181
Gout,22,1,EUR,0.1,0.819496028435738,181
Gout,22,1,EAS,0.1,0.776778847062609,181
Gout,22,1,AFR,0.1,0.464148160557272,181
Gout,22,1,CSA,0.1,0.801427136396588,181
Gout,22,1,AMR,0.1,0.788797587653302,181
Gout,22,2,MELD_lambda0_afproj,0.001,0.685383052200302,215
Gout,22,2,MELD_lambda0_reportN,0.001,0.680945046799118,215
Gout,22,2,MELD_lambda0_equal,0.001,0.712614151811745,215
Gout,22,2,MELD_lambda1_afproj,0.001,0.688047429838502,215
Gout,22,2,EUR,0.001,0.466648039447249,215
Gout,22,2,EAS,0.001,0.301531220633877,215
Gout,22,2,AFR,0.001,0.353646647613607,215
Gout,22,2,CSA,0.001,0.624475842797787,215
Gout,22,2,AMR,0.001,0.315561116579813,215
Gout,22,2,MELD_lambda0_afproj,0.01,0.704788671784243,215
Gout,22,2,MELD_lambda0_reportN,0.01,0.696029153799555,215
Gout,22,2,MELD_lambda0_equal,0.01,0.698961526021388,215
Gout,22,2,MELD_lambda1_afproj,0.01,0.706877680856936,215
Gout,22,2,EUR,0.01,0.555604558179363,215
Gout,22,2,EAS,0.01,0.57120006584995,215
Gout,22,2,AFR,0.01,0.367017027773367,215
Gout,22,2,CSA,0.01,0.720882688796889,215
Gout,22,2,AMR,0.01,0.550659158011071,215
Gout,22,2,MELD_lambda0_afproj,0.1,0.708427677214889,215
Gout,22,2,MELD_lambda0_reportN,0.1,0.702573018432554,215
Gout,22,2,MELD_lambda0_equal,0.1,0.686725279815836,215
Gout,22,2,MELD_lambda1_afproj,0.1,0.711442599457633,215
Gout,22,2,EUR,0.1,0.610837932691078,215
Gout,22,2,EAS,0.1,0.645161389495615,215
Gout,22,2,AFR,0.1,0.38168276572283,215
Gout,22,2,CSA,0.1,0.71473607604952,215
Gout,22,2,AMR,0.1,0.643665293080734,215
Gout,22,3,MELD_lambda0_afproj,0.001,0.916837319409267,567
Gout,22,3,MELD_lambda0_reportN,0.001,0.914746162511466,567
Gout,22,3,MELD_lambda0_equal,0.001,0.900345659471079,567
Gout,22,3,MELD_lambda1_afproj,0.001,0.922110183038526,567
Gout,22,3,EUR,0.001,0.764101663271864,567
Gout,22,3,EAS,0.001,0.663694073490845,567
Gout,22,3,AFR,0.001,0.56720188041202,567
Gout,22,3,CSA,0.001,0.76100389079765,567
Gout,22,3,AMR,0.001,0.70446018267301,567
Gout,22,3,MELD_lambda0_afproj,0.01,0.923631390494046,567
Gout,22,3,MELD_lambda0_reportN,0.01,0.921923027272321,567
Gout,22,3,MELD_lambda0_equal,0.01,0.92024261879168,567
Gout,22,3,MELD_lambda1_afproj,0.01,0.924960742883975,567
Gout,22,3,EUR,0.01,0.872281657073107,567
Gout,22,3,EAS,0.01,0.796015148033612,567
Gout,22,3,AFR,0.01,0.727438312437521,567
Gout,22,3,CSA,0.01,0.863769465507997,567
Gout,22,3,AMR,0.01,0.835849326532514,567
Gout,22,3,MELD_lambda0_afproj,0.1,0.925210163373765,567
Gout,22,3,MELD_lambda0_reportN,0.1,0.924559504123024,567
Gout,22,3,MELD_lambda0_equal,0.1,0.919103271754419,567
Gout,22,3,MELD_lambda1_afproj,0.1,0.923772577460619,567
Gout,22,3,EUR,0.1,0.901942189659261,567
Gout,22,3,EAS,0.1,0.826896580139868,567
Gout,22,3,AFR,0.1,0.7784623573668,567
Gout,22,3,CSA,0.1,0.889123186874636,567
Gout,22,3,AMR,0.1,0.880310066915991,567
Gout,22,4,MELD_lambda0_afproj,0.001,0.894676574412312,602
Gout,22,4,MELD_lambda0_reportN,0.001,0.896697975012954,602
Gout,22,4,MELD_lambda0_equal,0.001,0.898075139152864,602
Gout,22,4,MELD_lambda1_afproj,0.001,0.897462662594384,602
Gout,22,4,EUR,0.001,0.832950766412938,602
Gout,22,4,EAS,0.001,0.736652496920789,602
Gout,22,4,AFR,0.001,0.488938131920488,602
Gout,22,4,CSA,0.001,0.819034448260467,602
Gout,22,4,AMR,0.001,0.742440025498892,602
Gout,22,4,MELD_lambda0_afproj,0.01,0.910368433473306,602
Gout,22,4,MELD_lambda0_reportN,0.01,0.910977443575421,602
Gout,22,4,MELD_lambda0_equal,0.01,0.908152188073223,602
Gout,22,4,MELD_lambda1_afproj,0.01,0.909022758212838,602
Gout,22,4,EUR,0.01,0.887678374478719,602
Gout,22,4,EAS,0.01,0.803626712659892,602
Gout,22,4,AFR,0.01,0.674786992885417,602
Gout,22,4,CSA,0.01,0.879298101631337,602
Gout,22,4,AMR,0.01,0.825530115701185,602
Gout,22,4,MELD_lambda0_afproj,0.1,0.898776972928613,602
Gout,22,4,MELD_lambda0_reportN,0.1,0.899138197175266,602
Gout,22,4,MELD_lambda0_equal,0.1,0.900764839242711,602
Gout,22,4,MELD_lambda1_afproj,0.1,0.894290513001215,602
Gout,22,4,EUR,0.1,0.884950861795103,602
Gout,22,4,EAS,0.1,0.80516551886103,602
Gout,22,4,AFR,0.1,0.750929093375743,602
Gout,22,4,CSA,0.1,0.883460128577279,602
Gout,22,4,AMR,0.1,0.840983496049766,602
Gout,22,5,MELD_lambda0_afproj,0.001,0.938870760083393,221
Gout,22,5,MELD_lambda0_reportN,0.001,0.937920258877944,221
Gout,22,5,MELD_lambda0_equal,0.001,0.903380519969362,221
Gout,22,5,MELD_lambda1_afproj,0.001,0.930989380550326,221
Gout,22,5,EUR,0.001,0.890342642414959,221
Gout,22,5,EAS,0.001,0.591357720340161,221
Gout,22,5,AFR,0.001,0.766417052006833,221
Gout,22,5,CSA,0.001,0.809703219859152,221
Gout,22,5,AMR,0.001,0.758194111941351,221
Gout,22,5,MELD_lambda0_afproj,0.01,0.943517098751386,221
Gout,22,5,MELD_lambda0_reportN,0.01,0.943468894017091,221
Gout,22,5,MELD_lambda0_equal,0.01,0.913867714930954,221
Gout,22,5,MELD_lambda1_afproj,0.01,0.937124234856549,221
Gout,22,5,EUR,0.01,0.920629999195567,221
Gout,22,5,EAS,0.01,0.845886022252081,221
Gout,22,5,AFR,0.01,0.788495387125588,221
Gout,22,5,CSA,0.01,0.871302411686803,221
Gout,22,5,AMR,0.01,0.819541774247247,221
Gout,22,5,MELD_lambda0_afproj,0.1,0.932477037029891,221
Gout,22,5,MELD_lambda0_reportN,0.1,0.932601571721971,221
Gout,22,5,MELD_lambda0_equal,0.1,0.918026174092168,221
Gout,22,5,MELD_lambda1_afproj,0.1,0.930601761298997,221
Gout,22,5,EUR,0.1,0.906156331286918,221
Gout,22,5,EAS,0.1,0.86862206225285,221
Gout,22,5,AFR,0.1,0.80879134489095,221
Gout,22,5,CSA,0.1,0.89757282283917,221
Gout,22,5,AMR,0.1,0.855027865961827,221
Gout,22,6,MELD_lambda0_afproj,0.001,0.855328901498189,364
Gout,22,6,MELD_lambda0_reportN,0.001,0.867259151282109,364
Gout,22,6,MELD_lambda0_equal,0.001,0.897236698696809,364
Gout,22,6,MELD_lambda1_afproj,0.001,0.850557873143113,364
Gout,22,6,EUR,0.001,0.726656604634194,364
Gout,22,6,EAS,0.001,0.737133423672625,364
Gout,22,6,AFR,0.001,0.566410909193261,364
Gout,22,6,CSA,0.001,0.835028884831952,364
Gout,22,6,AMR,0.001,0.629570482756541,364
Gout,22,6,MELD_lambda0_afproj,0.01,0.889106124645527,364
Gout,22,6,MELD_lambda0_reportN,0.01,0.889823232435552,364
Gout,22,6,MELD_lambda0_equal,0.01,0.906683436638271,364
Gout,22,6,MELD_lambda1_afproj,0.01,0.886443127433295,364
Gout,22,6,EUR,0.01,0.831844123315756,364
Gout,22,6,EAS,0.01,0.848445461061962,364
Gout,22,6,AFR,0.01,0.728205717954879,364
Gout,22,6,CSA,0.01,0.880069200672214,364
Gout,22,6,AMR,0.01,0.802677602499211,364
Gout,22,6,MELD_lambda0_afproj,0.1,0.885505138650067,364
Gout,22,6,MELD_lambda0_reportN,0.1,0.885930890373891,364
Gout,22,6,MELD_lambda0_equal,0.1,0.902857034006157,364
Gout,22,6,MELD_lambda1_afproj,0.1,0.88322752873873,364
Gout,22,6,EUR,0.1,0.852204886541757,364
Gout,22,6,EAS,0.1,0.861118846721877,364
Gout,22,6,AFR,0.1,0.756079447172866,364
Gout,22,6,CSA,0.1,0.87392890229496,364
Gout,22,6,AMR,0.1,0.838568716537611,364
Gout,22,7,MELD_lambda0_afproj,0.001,0.837193716420973,688
Gout,22,7,MELD_lambda0_reportN,0.001,0.833275414564047,688
Gout,22,7,MELD_lambda0_equal,0.001,0.847444869328508,688
Gout,22,7,MELD_lambda1_afproj,0.001,0.838912143999854,688
Gout,22,7,EUR,0.001,0.616239954545954,688
Gout,22,7,EAS,0.001,0.607492252140634,688
Gout,22,7,AFR,0.001,0.400844906139318,688
Gout,22,7,CSA,0.001,0.696266669231331,688
Gout,22,7,AMR,0.001,0.588244708828773,688
Gout,22,7,MELD_lambda0_afproj,0.01,0.862550864313712,688
Gout,22,7,MELD_lambda0_reportN,0.01,0.86183999008545,688
Gout,22,7,MELD_lambda0_equal,0.01,0.859536516991711,688
Gout,22,7,MELD_lambda1_afproj,0.01,0.864976841871348,688
Gout,22,7,EUR,0.01,0.774339746831838,688
Gout,22,7,EAS,0.01,0.752295275440404,688
Gout,22,7,AFR,0.01,0.552836787149214,688
Gout,22,7,CSA,0.01,0.786835024013001,688
Gout,22,7,AMR,0.01,0.688817335435005,688
Gout,22,7,MELD_lambda0_afproj,0.1,0.864995209456407,688
Gout,22,7,MELD_lambda0_reportN,0.1,0.863994586054622,688
Gout,22,7,MELD_lambda0_equal,0.1,0.863327115207514,688
Gout,22,7,MELD_lambda1_afproj,0.1,0.867920744878004,688
Gout,22,7,EUR,0.1,0.826839340498889,688
Gout,22,7,EAS,0.1,0.775675102536423,688
Gout,22,7,AFR,0.1,0.596549596230249,688
Gout,22,7,CSA,0.1,0.800847995737162,688
Gout,22,7,AMR,0.1,0.757826145877489,688
Gout,22,8,MELD_lambda0_afproj,0.001,0.65017339137624,646
Gout,22,8,MELD_lambda0_reportN,0.001,0.646423910838808,646
Gout,22,8,MELD_lambda0_equal,0.001,0.682210266014354,646
Gout,22,8,MELD_lambda1_afproj,0.001,0.660066680117615,646
Gout,22,8,EUR,0.001,0.552742418355937,646
Gout,22,8,EAS,0.001,0.26621234036116,646
Gout,22,8,AFR,0.001,0.227129918402396,646
Gout,22,8,CSA,0.001,0.494585543927222,646
Gout,22,8,AMR,0.001,0.400521983544817,646
Gout,22,8,MELD_lambda0_afproj,0.01,0.78287223740204,646
Gout,22,8,MELD_lambda0_reportN,0.01,0.780461545733959,646
Gout,22,8,MELD_lambda0_equal,0.01,0.768343837852869,646
Gout,22,8,MELD_lambda1_afproj,0.01,0.777586151544445,646
Gout,22,8,EUR,0.01,0.737558999053946,646
Gout,22,8,EAS,0.01,0.584871379514151,646
Gout,22,8,AFR,0.01,0.361348836234377,646
Gout,22,8,CSA,0.01,0.642561892091121,646
Gout,22,8,AMR,0.01,0.518512484153364,646
Gout,22,8,MELD_lambda0_afproj,0.1,0.818573944526735,646
Gout,22,8,MELD_lambda0_reportN,0.1,0.817181968962088,646
Gout,22,8,MELD_lambda0_equal,0.1,0.792616811994748,646
Gout,22,8,MELD_lambda1_afproj,0.1,0.810785785188566,646
Gout,22,8,EUR,0.1,0.790074717593265,646
Gout,22,8,EAS,0.1,0.689186581270074,646
Gout,22,8,AFR,0.1,0.44518253447336,646
Gout,22,8,CSA,0.1,0.725766276559668,646
Gout,22,8,AMR,0.1,0.601975439713494,646
Gout,22,9,MELD_lambda0_afproj,0.001,0.883417680728899,591
Gout,22,9,MELD_lambda0_reportN,0.001,0.877382046805364,591
Gout,22,9,MELD_lambda0_equal,0.001,0.886091469208297,591
Gout,22,9,MELD_lambda1_afproj,0.001,0.885618731219886,591
Gout,22,9,EUR,0.001,0.690548190332556,591
Gout,22,9,EAS,0.001,0.63747255159471,591
Gout,22,9,AFR,0.001,0.408441181669043,591
Gout,22,9,CSA,0.001,0.564439747269982,591
Gout,22,9,AMR,0.001,0.701699602257977,591
Gout,22,9,MELD_lambda0_afproj,0.01,0.895803329293148,591
Gout,22,9,MELD_lambda0_reportN,0.01,0.893112882000083,591
Gout,22,9,MELD_lambda0_equal,0.01,0.896577417524749,591
Gout,22,9,MELD_lambda1_afproj,0.01,0.897173372918545,591
Gout,22,9,EUR,0.01,0.803664837421159,591
Gout,22,9,EAS,0.01,0.802213410426517,591
Gout,22,9,AFR,0.01,0.553886225726889,591
Gout,22,9,CSA,0.01,0.724021521608509,591
Gout,22,9,AMR,0.01,0.775128427691634,591
Gout,22,9,MELD_lambda0_afproj,0.1,0.901631398320757,591
Gout,22,9,MELD_lambda0_reportN,0.1,0.900293929576203,591
Gout,22,9,MELD_lambda0_equal,0.1,0.905610377981132,591
Gout,22,9,MELD_lambda1_afproj,0.1,0.903671666189272,591
Gout,22,9,EUR,0.1,0.830319641249739,591
Gout,22,9,EAS,0.1,0.842302650286537,591
Gout,22,9,AFR,0.1,0.652520113182013,591
Gout,22,9,CSA,0.1,0.789110146807975,591
Gout,22,9,AMR,0.1,0.813802980713878,591
Gout,22,10,MELD_lambda0_afproj,0.001,0.929993953990624,519
Gout,22,10,MELD_lambda0_reportN,0.001,0.930143016110466,519
Gout,22,10,MELD_lambda0_equal,0.001,0.91240152987697,519
Gout,22,10,MELD_lambda1_afproj,0.001,0.932818235067082,519
Gout,22,10,EUR,0.001,0.860217952384828,519
Gout,22,10,EAS,0.001,0.534699890788235,519
Gout,22,10,AFR,0.001,0.741947181277401,519
Gout,22,10,CSA,0.001,0.748802478399578,519
Gout,22,10,AMR,0.001,0.842341001450803,519
Gout,22,10,MELD_lambda0_afproj,0.01,0.941655190276327,519
Gout,22,10,MELD_lambda0_reportN,0.01,0.941277399897898,519
Gout,22,10,MELD_lambda0_equal,0.01,0.927826606911567,519
Gout,22,10,MELD_lambda1_afproj,0.01,0.943346665926772,519
Gout,22,10,EUR,0.01,0.912413460027465,519
Gout,22,10,EAS,0.01,0.761550263947648,519
Gout,22,10,AFR,0.01,0.821662003677008,519
Gout,22,10,CSA,0.01,0.88368433929947,519
Gout,22,10,AMR,0.01,0.889643143328251,519
Gout,22,10,MELD_lambda0_afproj,0.1,0.940063466089005,519
Gout,22,10,MELD_lambda0_reportN,0.1,0.939262182657444,519
Gout,22,10,MELD_lambda0_equal,0.1,0.93096667942002,519
Gout,22,10,MELD_lambda1_afproj,0.1,0.940492846694543,519
Gout,22,10,EUR,0.1,0.912133335595092,519
Gout,22,10,EAS,0.1,0.826574832432282,519
Gout,22,10,AFR,0.1,0.836789489396428,519
Gout,22,10,CSA,0.1,0.888040591166818,519
Gout,22,10,AMR,0.1,0.879817811730583,519
Gout,22,11,MELD_lambda0_afproj,0.001,0.965787129870358,358
Gout,22,11,MELD_lambda0_reportN,0.001,0.965155572464878,358
Gout,22,11,MELD_lambda0_equal,0.001,0.947542333682171,358
Gout,22,11,MELD_lambda1_afproj,0.001,0.961035606816343,358
Gout,22,11,EUR,0.001,0.823087634403996,358
Gout,22,11,EAS,0.001,0.688342252700888,358
Gout,22,11,AFR,0.001,0.567644013321235,358
Gout,22,11,CSA,0.001,0.894939113943938,358
Gout,22,11,AMR,0.001,0.83135256532799,358
Gout,22,11,MELD_lambda0_afproj,0.01,0.965292006370434,358
Gout,22,11,MELD_lambda0_reportN,0.01,0.96559790513096,358
Gout,22,11,MELD_lambda0_equal,0.01,0.960523355128895,358
Gout,22,11,MELD_lambda1_afproj,0.01,0.965569505370086,358
Gout,22,11,EUR,0.01,0.896650893852577,358
Gout,22,11,EAS,0.01,0.876147333940176,358
Gout,22,11,AFR,0.01,0.712105211400052,358
Gout,22,11,CSA,0.01,0.93737548418099,358
Gout,22,11,AMR,0.01,0.890833637800104,358
Gout,22,11,MELD_lambda0_afproj,0.1,0.955762799961146,358
Gout,22,11,MELD_lambda0_reportN,0.1,0.956031032177069,358
Gout,22,11,MELD_lambda0_equal,0.1,0.95759949212997,358
Gout,22,11,MELD_lambda1_afproj,0.1,0.954923125729224,358
Gout,22,11,EUR,0.1,0.918711912971001,358
Gout,22,11,EAS,0.1,0.89456135727002,358
Gout,22,11,AFR,0.1,0.777207971680436,358
Gout,22,11,CSA,0.1,0.943016302514668,358
Gout,22,11,AMR,0.1,0.905252990431522,358
Gout,22,12,MELD_lambda0_afproj,0.001,0.901967022821868,843
