trait,sweep_kind,sweep_id,delta,candidate,mean,sd,lo95,hi95
Gout,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_equal,0.860908925600907,0.0129543209593919,0.833691866729688,0.88532673470664
Gout,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda1_true,0.850971007321007,0.0178665210550101,0.812256702511161,0.883178666540334
Gout,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_scrambled,0.85129180282284,0.018604375735255,0.812126589417356,0.885917149198284
Gout,EUR_EAS,EUR_EAS_05,0.001,EUR,0.704074488287346,0.022381375745476,0.661701446473445,0.74954617373465
Gout,EUR_EAS,EUR_EAS_05,0.001,EAS,0.728476512435906,0.0292802050583269,0.670733682433842,0.783001244702157
Gout,EUR_EAS,EUR_EAS_05,0.001,AFR,0.454275532041101,0.0290425820413441,0.39973457908784,0.5144388550343
Gout,EUR_EAS,EUR_EAS_05,0.001,AMR,0.67295299122747,0.0265879763001547,0.619823730413101,0.725853987144977
Gout,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true,0.89010948568844,0.0114028153431074,0.866368113866477,0.910741175695029
Gout,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_equal,0.878378187947477,0.0114511805795385,0.855178092167162,0.899854755533825
Gout,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda1_true,0.889190080432326,0.0117674155975855,0.866297354830797,0.911598344935698
Gout,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_scrambled,0.89010948568844,0.0119484694774647,0.865449719247403,0.912488761468923
Gout,EUR_EAS,EUR_EAS_05,0.01,EUR,0.812250061844466,0.0135658451628657,0.785753745590442,0.838257516457174
Gout,EUR_EAS,EUR_EAS_05,0.01,EAS,0.828821488459223,0.0188321255149365,0.788811627398352,0.863352611841965
Gout,EUR_EAS,EUR_EAS_05,0.01,AFR,0.596054173664493,0.03023564815795,0.538693508794551,0.655908523536112
Gout,EUR_EAS,EUR_EAS_05,0.01,AMR,0.766004108692437,0.0220598088385034,0.722204985599105,0.805721347137478
Gout,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true,0.891045191208843,0.00996909144072332,0.871019745354412,0.910002080655409
Gout,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_equal,0.878307212232218,0.0104364142773546,0.85716941412784,0.897816841734224
Gout,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda1_true,0.889128029909164,0.0103593757558732,0.867359404909912,0.90844238774463
Gout,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_scrambled,0.891045191208843,0.0101573575679908,0.869630925055253,0.909685194262771
Gout,EUR_EAS,EUR_EAS_05,0.1,EUR,0.829624156138948,0.0120214562224227,0.805079613485713,0.851393494613961
Gout,EUR_EAS,EUR_EAS_05,0.1,EAS,0.85049518836538,0.0136388635802875,0.821062111720476,0.875360127329222
Gout,EUR_EAS,EUR_EAS_05,0.1,AFR,0.663221647297729,0.0270297031807748,0.612432333930171,0.716678552994742
Gout,EUR_EAS,EUR_EAS_05,0.1,AMR,0.794175638426431,0.0182206731917355,0.75831711888245,0.829099353729958
Gout,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true,0.858985906760135,0.0197141783152246,0.818599458622755,0.895112365068959
Gout,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_equal,0.860128396570456,0.0117511760388733,0.837658008771193,0.883045558673027
Gout,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda1_true,0.853831169829578,0.0198891364476507,0.811014195080078,0.890310306725839
Gout,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_scrambled,0.700379993313235,0.0226148063706594,0.657282309276579,0.745071167279473
Gout,EUR_EAS,EUR_EAS_06,0.001,EUR,0.72724218478859,0.025511449212805,0.674624512216872,0.77569120062914
Gout,EUR_EAS,EUR_EAS_06,0.001,EAS,0.686991563448732,0.0336185872617875,0.615844967915715,0.748461010083538
Gout,EUR_EAS,EUR_EAS_06,0.001,AFR,0.418829111792871,0.0289841095208547,0.363917028773726,0.476041687981568
Gout,EUR_EAS,EUR_EAS_06,0.001,AMR,0.663394952037277,0.0274728886867752,0.613443622259542,0.717404762258498
Gout,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_true,0.896570196632929,0.0111934814146496,0.872965563072634,0.916650759237359
Gout,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_equal,0.878988980270147,0.0110831116618741,0.855963525101469,0.899620869834311
Gout,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda1_true,0.892886016052472,0.0112189423255627,0.870852658367769,0.913598665358333
Gout,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_scrambled,0.77093487000205,0.0183277699032217,0.737178117692496,0.808156238361245
Gout,EUR_EAS,EUR_EAS_06,0.01,EUR,0.817276156371389,0.016843357877581,0.784905977157335,0.849517155806226
Gout,EUR_EAS,EUR_EAS_06,0.01,EAS,0.806238887163287,0.0187989780390838,0.769458202023352,0.842255127096295
Gout,EUR_EAS,EUR_EAS_06,0.01,AFR,0.553233665119465,0.0318816716806301,0.493615538040031,0.616801340931103
Gout,EUR_EAS,EUR_EAS_06,0.01,AMR,0.751257342822356,0.0256453468170458,0.704319979892525,0.802585529451054
Gout,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_true,0.896561579047872,0.0103892067973691,0.876152710268525,0.916758372344047
Gout,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_equal,0.878282247590719,0.0119786878047282,0.855028248198097,0.900889686186832
Gout,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda1_true,0.893099398263404,0.0108872213493697,0.872099167661217,0.914119465695516
Gout,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_scrambled,0.794218927074606,0.017491334696079,0.760770076673128,0.827436723290161
Gout,EUR_EAS,EUR_EAS_06,0.1,EUR,0.838529030926293,0.0142855751447831,0.808944713273628,0.864911951783
Gout,EUR_EAS,EUR_EAS_06,0.1,EAS,0.833069215897944,0.0139345401011246,0.805065178274843,0.8590445758614
Gout,EUR_EAS,EUR_EAS_06,0.1,AFR,0.625266737198047,0.027472103387487,0.57441602652939,0.682361899262876
Gout,EUR_EAS,EUR_EAS_06,0.1,AMR,0.779992402667752,0.0238748568943347,0.730935566496012,0.825049425264858
Gout,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_true,0.866313780774455,0.0169047583068133,0.830139478169336,0.896118871354569
Gout,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_equal,0.869038086394838,0.0126808833383889,0.8431010905192,0.893545739175782
Gout,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda1_true,0.866255760922125,0.0164797754695228,0.833802720298409,0.896952552265517
Gout,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_scrambled,0.866313780774455,0.0170175429764068,0.829410197682865,0.897758212914363
Gout,EUR_EAS,EUR_EAS_07,0.001,EUR,0.755438501443048,0.0209679072972575,0.714807993157664,0.796309715466083
Gout,EUR_EAS,EUR_EAS_07,0.001,EAS,0.661782305216064,0.0321088031573413,0.598554420206974,0.723685091715746
Gout,EUR_EAS,EUR_EAS_07,0.001,AFR,0.462819307314409,0.0299068607624257,0.408180400417182,0.522217176011606
Gout,EUR_EAS,EUR_EAS_07,0.001,AMR,0.700136957374872,0.0226620743235375,0.654826651252713,0.743942738265024
Gout,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_true,0.903127251303671,0.00959032477673556,0.883719499552251,0.921430403977381
Gout,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_equal,0.883691214226738,0.0113840225300021,0.85941184416097,0.904620609133355
Gout,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda1_true,0.901294571876624,0.0097757351376107,0.88220139529105,0.920122480783778
Gout,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_scrambled,0.903127251303671,0.009728009845917,0.884020542559137,0.922191110773182
Gout,EUR_EAS,EUR_EAS_07,0.01,EUR,0.842778655767012,0.0139122739990342,0.816099794336542,0.870519763732776
Gout,EUR_EAS,EUR_EAS_07,0.01,EAS,0.7979808984865,0.0193497919717244,0.759412316348059,0.834701031059674
Gout,EUR_EAS,EUR_EAS_07,0.01,AFR,0.591211359321282,0.033779381542315,0.528000478790307,0.658255347333893
Gout,EUR_EAS,EUR_EAS_07,0.01,AMR,0.785432724771927,0.0190976531680622,0.745606782635492,0.82198321651174
Gout,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_true,0.901747089794665,0.00922920247809598,0.883406265653555,0.919865063664263
Gout,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_equal,0.882221130881695,0.0113129762048428,0.859152769591173,0.903172529238672
Gout,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda1_true,0.899453644985521,0.00932250694417956,0.88017937293576,0.91773527397438
Gout,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_scrambled,0.901747089794665,0.00904705712399453,0.883643699316093,0.918633722290605
Gout,EUR_EAS,EUR_EAS_07,0.1,EUR,0.858665952447333,0.0117348080531009,0.83613752790114,0.882093708297911
Gout,EUR_EAS,EUR_EAS_07,0.1,EAS,0.831412952260374,0.0145511670654954,0.80259963635425,0.858890005998332
Gout,EUR_EAS,EUR_EAS_07,0.1,AFR,0.652091284275974,0.0312035302443019,0.592824000311841,0.715120521419961
Gout,EUR_EAS,EUR_EAS_07,0.1,AMR,0.805298078388951,0.0173284946412192,0.770829386084027,0.837580281230806
Gout,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_true,0.864642300837576,0.0148955433297215,0.835797789995192,0.893423333438167
Gout,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_equal,0.871558383352229,0.0122011417370006,0.848172354995292,0.895900970058302
Gout,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda1_true,0.86399062507057,0.0152762027397571,0.832324127286159,0.893098379317434
Gout,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_scrambled,0.765457709401127,0.0191080023581346,0.726833999782614,0.802868887163251
Gout,EUR_EAS,EUR_EAS_08,0.001,EUR,0.783418583091988,0.0186989795443527,0.749358650055935,0.822188601335483
Gout,EUR_EAS,EUR_EAS_08,0.001,EAS,0.636300240001565,0.0276121880195347,0.581808834208571,0.69143692957981
Gout,EUR_EAS,EUR_EAS_08,0.001,AFR,0.460443992066183,0.0321019216966259,0.399273437181927,0.523518245251602
Gout,EUR_EAS,EUR_EAS_08,0.001,AMR,0.704082879577704,0.0268036650660173,0.650619362862644,0.75882185020909
Gout,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_true,0.900064370150783,0.00977280427542865,0.881191374590326,0.920003895161589
Gout,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_equal,0.888284791981426,0.010867914852016,0.866775196276257,0.90979575796028
Gout,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda1_true,0.898703562737886,0.00979874182337648,0.879204082389232,0.917207258680891
Gout,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_scrambled,0.824041722148799,0.0147948794058582,0.794770262311411,0.853184545560208
Gout,EUR_EAS,EUR_EAS_08,0.01,EUR,0.850972058129399,0.0137684115774376,0.823896738769318,0.877705115868825
Gout,EUR_EAS,EUR_EAS_08,0.01,EAS,0.787881368363417,0.0172818071738049,0.755221433222449,0.822020745678741
Gout,EUR_EAS,EUR_EAS_08,0.01,AFR,0.586706025405641,0.0309879663715117,0.526535748783179,0.649563700612075
Gout,EUR_EAS,EUR_EAS_08,0.01,AMR,0.78867421414806,0.0214286851027364,0.745079748598517,0.829084304287809
Gout,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_true,0.89887023169394,0.0096041572419664,0.880117950684073,0.91715490980357
Gout,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_equal,0.887801038490769,0.0110219838756257,0.864870314112697,0.908746890132898
Gout,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda1_true,0.897411126139122,0.00979126045713676,0.877374912225287,0.915655520761358
Gout,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_scrambled,0.839195467778111,0.0132324256368652,0.812208743946313,0.864186165960701
Gout,EUR_EAS,EUR_EAS_08,0.1,EUR,0.860083986954947,0.0127859900838315,0.835034411901085,0.885270893813009
Gout,EUR_EAS,EUR_EAS_08,0.1,EAS,0.823559069284337,0.0127075826816599,0.797924940872443,0.848157390999699
Gout,EUR_EAS,EUR_EAS_08,0.1,AFR,0.654134962544473,0.0246753088639561,0.608368822407027,0.704517468214806
Gout,EUR_EAS,EUR_EAS_08,0.1,AMR,0.814647549908848,0.0180820640587879,0.778356216230401,0.850002490646655
Gout,EUR_EAS,EUR_EAS_09,0.001,MELD_lambda0_true,0.849641404135172,0.0177640735224614,0.811334667267797,0.881492382460321
Gout,EUR_EAS,EUR_EAS_09,0.001,MELD_lambda0_equal,0.864831307387284,0.0140803639612642,0.835361879296787,0.89068441071663
Gout,EUR_EAS,EUR_EAS_09,0.001,MELD_lambda1_true,0.850224405555873,0.0172561660508246,0.8145976925342,0.881355331395336
Gout,EUR_EAS,EUR_EAS_09,0.001,MELD_lambda0_scrambled,0.745655427307626,0.0293604882977692,0.680832972258835,0.797114643723799
Gout,EUR_EAS,EUR_EAS_09,0.001,EUR,0.775360489568617,0.0225807661936197,0.729919796772008,0.817487233752135
Gout,EUR_EAS,EUR_EAS_09,0.001,EAS,0.607041091353296,0.0321447038127772,0.540026510213176,0.667962759011051
Gout,EUR_EAS,EUR_EAS_09,0.001,AFR,0.443931931784012,0.0301078765757179,0.387796157682967,0.508322667755931
Gout,EUR_EAS,EUR_EAS_09,0.001,AMR,0.713451184976478,0.0277084561767186,0.658250125280166,0.766605305194612
Gout,EUR_EAS,EUR_EAS_09,0.01,MELD_lambda0_true,0.889693649724808,0.0126416381426486,0.863462857198557,0.912730382298699
Gout,EUR_EAS,EUR_EAS_09,0.01,MELD_lambda0_equal,0.879943795126932,0.0137637393775965,0.852291607090043,0.904665350373419
Gout,EUR_EAS,EUR_EAS_09,0.01,MELD_lambda1_true,0.888935727327722,0.0129291757267166,0.861816086453407,0.912773771943212
Gout,EUR_EAS,EUR_EAS_09,0.01,MELD_lambda0_scrambled,0.838364476540857,0.0169970762501989,0.802935056468097,0.869928470131814
Gout,EUR_EAS,EUR_EAS_09,0.01,EUR,0.853863123608225,0.0157039281174597,0.82105204526643,0.88219339139989
Gout,EUR_EAS,EUR_EAS_09,0.01,EAS,0.757365591163377,0.0205104884704044,0.717405792645549,0.795848034470941
Gout,EUR_EAS,EUR_EAS_09,0.01,AFR,0.573383652214245,0.0338832621044711,0.506753206371622,0.639497199017399
Gout,EUR_EAS,EUR_EAS_09,0.01,AMR,0.78932827779553,0.021724608946017,0.74545902351567,0.831070606862603
Gout,EUR_EAS,EUR_EAS_09,0.1,MELD_lambda0_true,0.890343067943522,0.0113655808751635,0.867387172937329,0.911775636607481
Gout,EUR_EAS,EUR_EAS_09,0.1,MELD_lambda0_equal,0.880020207467175,0.013615235366281,0.849651463570215,0.904963753544121
Gout,EUR_EAS,EUR_EAS_09,0.1,MELD_lambda1_true,0.888618997458931,0.0118993714659956,0.862969310271124,0.910510620744302
Gout,EUR_EAS,EUR_EAS_09,0.1,MELD_lambda0_scrambled,0.849952830518232,0.0148101236956292,0.819617072367441,0.8769470442615
Gout,EUR_EAS,EUR_EAS_09,0.1,EUR,0.862302135693647,0.0143085691764979,0.832561416912351,0.88826173909428
Gout,EUR_EAS,EUR_EAS_09,0.1,EAS,0.7999779196414,0.0170206641095373,0.765945025303021,0.832977355971111
Gout,EUR_EAS,EUR_EAS_09,0.1,AFR,0.652238413353885,0.0300845405266098,0.594064080062738,0.712734505961986
Gout,EUR_EAS,EUR_EAS_09,0.1,AMR,0.81206655433409,0.0169176535967483,0.780589685372274,0.846773084328713
Gout,EUR_EAS,EUR_EAS_10,0.001,MELD_lambda0_true,0.844796387856292,0.015656169668102,0.815427049897,0.877501772209893
Gout,EUR_EAS,EUR_EAS_10,0.001,MELD_lambda0_equal,0.857375381432346,0.0106687888557371,0.837077928357755,0.879171449730457
Gout,EUR_EAS,EUR_EAS_10,0.001,MELD_lambda1_true,0.844753391785767,0.0154070529015014,0.815516201150072,0.876335128177205
Gout,EUR_EAS,EUR_EAS_10,0.001,MELD_lambda0_scrambled,0.644189642274885,0.0204727509417322,0.605522255044983,0.687018482544003
Gout,EUR_EAS,EUR_EAS_10,0.001,EUR,0.805708235155215,0.0171550312690872,0.773881347498683,0.84041920367521
Gout,EUR_EAS,EUR_EAS_10,0.001,EAS,0.59461023696753,0.0278275843624247,0.541287090690473,0.648539348579961
Gout,EUR_EAS,EUR_EAS_10,0.001,AFR,0.451200630500086,0.030777284915532,0.39495357217713,0.516324534971587
Gout,EUR_EAS,EUR_EAS_10,0.001,AMR,0.69966007562843,0.0257871220259284,0.650585954720831,0.753130869493613
Gout,EUR_EAS,EUR_EAS_10,0.01,MELD_lambda0_true,0.886029241491435,0.0102654588251738,0.866075147451669,0.906610862420101
Gout,EUR_EAS,EUR_EAS_10,0.01,MELD_lambda0_equal,0.876836128846633,0.00942811232343132,0.858688253803029,0.89560843699192
Gout,EUR_EAS,EUR_EAS_10,0.01,MELD_lambda1_true,0.885415927838411,0.0106995651859746,0.865545888116922,0.907554401244418
Gout,EUR_EAS,EUR_EAS_10,0.01,MELD_lambda0_scrambled,0.726783861595606,0.0177425706738567,0.69269669485666,0.761735180556723
Gout,EUR_EAS,EUR_EAS_10,0.01,EUR,0.867143503197188,0.0107358240415895,0.84692534422988,0.888237680954752
Gout,EUR_EAS,EUR_EAS_10,0.01,EAS,0.753963854461005,0.0176906920927384,0.719861332364333,0.788167197937138
Gout,EUR_EAS,EUR_EAS_10,0.01,AFR,0.578926613126657,0.0314645908355467,0.516571799788584,0.638298474555973
Gout,EUR_EAS,EUR_EAS_10,0.01,AMR,0.793216324826947,0.0194960037631941,0.75679030450786,0.831095833837183
Gout,EUR_EAS,EUR_EAS_10,0.1,MELD_lambda0_true,0.88837878963044,0.00969358505599692,0.870045918670218,0.908441713214399
Gout,EUR_EAS,EUR_EAS_10,0.1,MELD_lambda0_equal,0.877927107754465,0.0100730440085771,0.858036456999674,0.897928326242938
Gout,EUR_EAS,EUR_EAS_10,0.1,MELD_lambda1_true,0.887667892877614,0.00983621987218735,0.868848082238137,0.907564723769426
Gout,EUR_EAS,EUR_EAS_10,0.1,MELD_lambda0_scrambled,0.758488386812072,0.0176632981499611,0.724823987885819,0.792533960622378
Gout,EUR_EAS,EUR_EAS_10,0.1,EUR,0.874065966237967,0.0106029085519946,0.853423789859803,0.895056862978804
Gout,EUR_EAS,EUR_EAS_10,0.1,EAS,0.786338658378096,0.0145152743504491,0.757135308150342,0.814202838026681
Gout,EUR_EAS,EUR_EAS_10,0.1,AFR,0.644571078336265,0.0263095714682236,0.593541911416604,0.695612563888731
Gout,EUR_EAS,EUR_EAS_10,0.1,AMR,0.814394407229283,0.0168879984554463,0.781030197762429,0.847465794296283
Gout,EUR_EAS,EUR_EAS_11,0.001,MELD_lambda0_true,0.819539108353839,0.0164601932087473,0.78862024194078,0.852554934992244
Gout,EUR_EAS,EUR_EAS_11,0.001,MELD_lambda0_equal,0.841495054373937,0.0116876917116416,0.819878312174402,0.866314492928895
Gout,EUR_EAS,EUR_EAS_11,0.001,MELD_lambda1_true,0.819539108353839,0.0169797124333643,0.786301566101568,0.852782298456056
Gout,EUR_EAS,EUR_EAS_11,0.001,MELD_lambda0_scrambled,0.423627951596772,0.0328762852482717,0.36602682208646,0.49541647377404
Gout,EUR_EAS,EUR_EAS_11,0.001,EUR,0.819539108353841,0.0172216917641095,0.785742121698105,0.85411201275997
Gout,EUR_EAS,EUR_EAS_11,0.001,EAS,0.511197993974421,0.0267804148405753,0.459101295643658,0.561602254024082
Gout,EUR_EAS,EUR_EAS_11,0.001,AFR,0.423686839236964,0.0331018995707185,0.363372699706553,0.493697602425027
Gout,EUR_EAS,EUR_EAS_11,0.001,AMR,0.673983868454365,0.0296752770313913,0.618128433445407,0.734946003604965
Gout,EUR_EAS,EUR_EAS_11,0.01,MELD_lambda0_true,0.876669277483394,0.0124610528480888,0.85279712113035,0.900507259513566
Gout,EUR_EAS,EUR_EAS_11,0.01,MELD_lambda0_equal,0.863677075003615,0.0107742282665994,0.844130153900982,0.885699726937284
Gout,EUR_EAS,EUR_EAS_11,0.01,MELD_lambda1_true,0.876669277483394,0.0123455182453085,0.850916951400918,0.90096629192672
Gout,EUR_EAS,EUR_EAS_11,0.01,MELD_lambda0_scrambled,0.559104533888245,0.030325744616319,0.502917713640329,0.618372560644648
Gout,EUR_EAS,EUR_EAS_11,0.01,EUR,0.876669277483396,0.0122395759200409,0.852548299603891,0.901350003737659
Gout,EUR_EAS,EUR_EAS_11,0.01,EAS,0.700868777932104,0.0169549667115011,0.668478492607797,0.735923712187506
Gout,EUR_EAS,EUR_EAS_11,0.01,AFR,0.559178529921702,0.0301987816483574,0.504159384464503,0.617838669231305
Gout,EUR_EAS,EUR_EAS_11,0.01,AMR,0.772936344136831,0.0228261548019011,0.732027169667554,0.818319324325012
Gout,EUR_EAS,EUR_EAS_11,0.1,MELD_lambda0_true,0.883065874267457,0.0114944621175773,0.859517814898085,0.905050223857735
Gout,EUR_EAS,EUR_EAS_11,0.1,MELD_lambda0_equal,0.86669994047308,0.0102752691077967,0.846935963669175,0.886593516845447
Gout,EUR_EAS,EUR_EAS_11,0.1,MELD_lambda1_true,0.883065874267457,0.011668078195491,0.859398408380021,0.904882685721082
Gout,EUR_EAS,EUR_EAS_11,0.1,MELD_lambda0_scrambled,0.634839345062735,0.0234382574096632,0.590765444764615,0.684432597139772
Gout,EUR_EAS,EUR_EAS_11,0.1,EUR,0.883065874267458,0.0116592397402605,0.860463167123013,0.905633344338482
Gout,EUR_EAS,EUR_EAS_11,0.1,EAS,0.755962692375006,0.0143894515406939,0.728720833546471,0.78437687960276
Gout,EUR_EAS,EUR_EAS_11,0.1,AFR,0.634922000782285,0.0230616500379174,0.592424584603451,0.680755887304014
Gout,EUR_EAS,EUR_EAS_11,0.1,AMR,0.806567215782543,0.0182279569074609,0.771889033202437,0.844126433536006
Gout,multi,equal,0.001,MELD_lambda0_true,0.794758392266003,0.0174573039702719,0.760262078782255,0.827054787083484
Gout,multi,equal,0.001,MELD_lambda0_equal,0.794758392266003,0.0174645328722497,0.76021582064999,0.829351975106148
Gout,multi,equal,0.001,MELD_lambda1_true,0.79232585290508,0.0175501680941267,0.757125565959421,0.826928051174915
Gout,multi,equal,0.001,MELD_lambda0_scrambled,0.794758392266003,0.0176266606199199,0.759820239462427,0.828672512377321
Gout,multi,equal,0.001,EUR,0.533738064759851,0.0299665033664472,0.474809833224956,0.592209634928924
Gout,multi,equal,0.001,EAS,0.458434066337939,0.0271112343828494,0.405751446099887,0.511382805526851
Gout,multi,equal,0.001,AFR,0.447920698070101,0.0356792643120559,0.385053795126631,0.522101453984084
Gout,multi,equal,0.001,AMR,0.533292010460148,0.0283302652406478,0.477315559171534,0.589023933367257
Gout,multi,equal,0.01,MELD_lambda0_true,0.824576450247437,0.015505849355748,0.794696492269483,0.85397910879386
Gout,multi,equal,0.01,MELD_lambda0_equal,0.824576450247437,0.0154419599836204,0.793081103081526,0.85218433670963
Gout,multi,equal,0.01,MELD_lambda1_true,0.823032706551084,0.0151693631685844,0.792072158630353,0.851523262057184
Gout,multi,equal,0.01,MELD_lambda0_scrambled,0.824576450247437,0.0151584866430572,0.794431514612872,0.852985866501249
Gout,multi,equal,0.01,EUR,0.697829381106063,0.0227326369871603,0.651567716107039,0.740808525848826
Gout,multi,equal,0.01,EAS,0.651174458580152,0.0221885292066303,0.610382724800429,0.695638460295565
Gout,multi,equal,0.01,AFR,0.570059798554636,0.0349412154875761,0.502351423724175,0.641824060992385
Gout,multi,equal,0.01,AMR,0.667990496977757,0.0271291773403584,0.61641267631249,0.721743114935805
Gout,multi,equal,0.1,MELD_lambda0_true,0.830548354108652,0.0139978399414731,0.801379149558768,0.856034064910552
Gout,multi,equal,0.1,MELD_lambda0_equal,0.830548354108652,0.0139228373163344,0.802389387811184,0.857780531029832
Gout,multi,equal,0.1,MELD_lambda1_true,0.826970648364706,0.0142689679823636,0.798232933643641,0.854781195044832
Gout,multi,equal,0.1,MELD_lambda0_scrambled,0.830548354108652,0.0136751219804615,0.802259605700626,0.855879040549942
Gout,multi,equal,0.1,EUR,0.74124129958982,0.0169272528409664,0.7072513106876,0.771970664392617
Gout,multi,equal,0.1,EAS,0.717585774228867,0.0185536910538181,0.679813037958448,0.752016696159882
Gout,multi,equal,0.1,AFR,0.643830228940626,0.0272070666372482,0.592911002194092,0.698043898370763
Gout,multi,equal,0.1,AMR,0.722344742014818,0.0230522964548821,0.678510078169702,0.769507326006592
Gout,multi,reported,0.001,MELD_lambda0_true,0.873409556202663,0.0128709891566687,0.847847440432415,0.899060847283638
Gout,multi,reported,0.001,MELD_lambda0_equal,0.868292541641821,0.0124521743307445,0.843345842156547,0.892146518568769
Gout,multi,reported,0.001,MELD_lambda1_true,0.871609159405816,0.0123390621163773,0.847670831713806,0.896048497935553
Gout,multi,reported,0.001,MELD_lambda0_scrambled,0.857564794113147,0.0140777725458327,0.829525851432377,0.885648442080443
Gout,multi,reported,0.001,EUR,0.774198657201702,0.0214516052245555,0.732015734957857,0.815479513128556
Gout,multi,reported,0.001,EAS,0.605309707983644,0.0296826142029022,0.547937175385331,0.66402046737248
Gout,multi,reported,0.001,AFR,0.458519226784587,0.0276399915095219,0.405233488436865,0.512675560378993
Gout,multi,reported,0.001,AMR,0.661575459918482,0.0310499091578273,0.602571997059384,0.7225852217605
Gout,multi,reported,0.01,MELD_lambda0_true,0.898314824193262,0.0107301461771671,0.876162663131377,0.918126355259317
Gout,multi,reported,0.01,MELD_lambda0_equal,0.884783524188461,0.0115309455690902,0.861358089101389,0.906297973155716
Gout,multi,reported,0.01,MELD_lambda1_true,0.897590441725205,0.0107964639102089,0.87515541711893,0.918242548082598
Gout,multi,reported,0.01,MELD_lambda0_scrambled,0.882800863491212,0.011673250453725,0.858952071174058,0.904083080664523
Gout,multi,reported,0.01,EUR,0.851256066711339,0.0138245906586538,0.823880294227955,0.878092251980298
Gout,multi,reported,0.01,EAS,0.767417160627213,0.0164956045859553,0.735584180505975,0.800375522429904
Gout,multi,reported,0.01,AFR,0.591664867364543,0.0310090391040362,0.53375901512037,0.6551974041034
Gout,multi,reported,0.01,AMR,0.760604859298102,0.024879719689735,0.712759404357071,0.807093137722104
Gout,multi,reported,0.1,MELD_lambda0_true,0.895521954818499,0.0104069857075389,0.874824009938932,0.915088480332058
Gout,multi,reported,0.1,MELD_lambda0_equal,0.88439370425708,0.011339638694177,0.860386464994288,0.904999508044054
Gout,multi,reported,0.1,MELD_lambda1_true,0.894927599411562,0.0104410949124337,0.872900964731377,0.914199651599768
Gout,multi,reported,0.1,MELD_lambda0_scrambled,0.881243577707311,0.0113127494906926,0.858714031746282,0.903538037964928
Gout,multi,reported,0.1,EUR,0.862802288605552,0.0120642739921598,0.838806619449656,0.886754095618086
Gout,multi,reported,0.1,EAS,0.80406698765909,0.0136304821542707,0.776656388138697,0.830332063741139
Gout,multi,reported,0.1,AFR,0.666586782460878,0.0269773498941814,0.613569296321365,0.72064766291431
Gout,multi,reported,0.1,AMR,0.801151074127468,0.0190149435504844,0.766399639979673,0.840311829630621
Gout,multi,w25rest,0.001,MELD_lambda0_true,0.795848332669589,0.0201536066608541,0.754762529748403,0.833391423131019
Gout,multi,w25rest,0.001,MELD_lambda0_equal,0.795848332669589,0.0206732569117879,0.753385862565725,0.833953226759488
