chr,block_id,m,w_eur,perm,delta,r2
22,17,615,0.75,1,0.01,0.952630066444048
22,17,615,0.75,1,0.1,0.962441032904268
22,17,615,0.5,1,0.001,0.842196331768601
22,17,615,0.5,1,0.01,0.903074044897501
22,17,615,0.5,1,0.1,0.9333007392353
22,17,615,0.25,1,0.001,0.753371299585982
22,17,615,0.25,1,0.01,0.880324531629151
22,17,615,0.25,1,0.1,0.920605919738517
22,17,615,0.75,2,0.001,0.939619677445388
22,17,615,0.75,2,0.01,0.970246786744236
22,17,615,0.75,2,0.1,0.979014853781635
22,17,615,0.5,2,0.001,0.865232769449348
22,17,615,0.5,2,0.01,0.932600138317353
22,17,615,0.5,2,0.1,0.952722165085851
22,17,615,0.25,2,0.001,0.813494869647951
22,17,615,0.25,2,0.01,0.906548665038052
22,17,615,0.25,2,0.1,0.930555180554638
22,17,615,0.75,3,0.001,0.93126775943101
22,17,615,0.75,3,0.01,0.96728050192493
22,17,615,0.75,3,0.1,0.978995190941752
22,17,615,0.5,3,0.001,0.82237239385051
22,17,615,0.5,3,0.01,0.927762399992154
22,17,615,0.5,3,0.1,0.954791538266366
22,17,615,0.25,3,0.001,0.750762658408576
22,17,615,0.25,3,0.01,0.901001489129102
22,17,615,0.25,3,0.1,0.931941335478425
22,17,615,0.75,4,0.001,0.936580516045231
22,17,615,0.75,4,0.01,0.963907306810147
22,17,615,0.75,4,0.1,0.976735868010214
22,17,615,0.5,4,0.001,0.835624383082941
22,17,615,0.5,4,0.01,0.923192052472436
22,17,615,0.5,4,0.1,0.94845061698682
22,17,615,0.25,4,0.001,0.767338956565331
22,17,615,0.25,4,0.01,0.897736122028823
22,17,615,0.25,4,0.1,0.926640598342757
22,17,615,0.75,5,0.001,0.947249703406587
22,17,615,0.75,5,0.01,0.963962168487682
22,17,615,0.75,5,0.1,0.978822858928251
22,17,615,0.5,5,0.001,0.890427692990023
22,17,615,0.5,5,0.01,0.928035946019556
22,17,615,0.5,5,0.1,0.952924189650433
22,17,615,0.25,5,0.001,0.851404929875644
22,17,615,0.25,5,0.01,0.913475114289657
22,17,615,0.25,5,0.1,0.932982329686103
22,17,615,0.75,6,0.001,0.960884333633354
22,17,615,0.75,6,0.01,0.978168183825628
22,17,615,0.75,6,0.1,0.983373381750642
22,17,615,0.5,6,0.001,0.884603985893828
22,17,615,0.5,6,0.01,0.944972313373876
22,17,615,0.5,6,0.1,0.962771721988897
22,17,615,0.25,6,0.001,0.800614444011042
22,17,615,0.25,6,0.01,0.909184110927585
22,17,615,0.25,6,0.1,0.935569777245509
22,17,615,0.75,7,0.001,0.948433736255892
22,17,615,0.75,7,0.01,0.965169255376175
22,17,615,0.75,7,0.1,0.969411991394759
22,17,615,0.5,7,0.001,0.866321613933271
22,17,615,0.5,7,0.01,0.930047931071097
22,17,615,0.5,7,0.1,0.944605599909361
22,17,615,0.25,7,0.001,0.797797913701186
22,17,615,0.25,7,0.01,0.905239451851156
22,17,615,0.25,7,0.1,0.927188626041894
22,17,615,0.75,8,0.001,0.948912135269811
22,17,615,0.75,8,0.01,0.968112964963975
22,17,615,0.75,8,0.1,0.97900614818931
22,17,615,0.5,8,0.001,0.844424562370072
22,17,615,0.5,8,0.01,0.920181236067123
22,17,615,0.5,8,0.1,0.950813212676821
22,17,615,0.25,8,0.001,0.765103102939596
22,17,615,0.25,8,0.01,0.886395379296373
22,17,615,0.25,8,0.1,0.924158916712658
22,18,507,0.75,1,0.001,0.923076652128481
22,18,507,0.75,1,0.01,0.951436752937064
22,18,507,0.75,1,0.1,0.936342897603213
22,18,507,0.5,1,0.001,0.883116026204056
22,18,507,0.5,1,0.01,0.92505805749429
22,18,507,0.5,1,0.1,0.910143513667303
22,18,507,0.25,1,0.001,0.865747650181406
22,18,507,0.25,1,0.01,0.909107049092006
22,18,507,0.25,1,0.1,0.901146526525558
22,18,507,0.75,2,0.001,0.873417676628215
22,18,507,0.75,2,0.01,0.927090048487446
22,18,507,0.75,2,0.1,0.921934302574357
22,18,507,0.5,2,0.001,0.866367291924776
22,18,507,0.5,2,0.01,0.914153806562025
22,18,507,0.5,2,0.1,0.908569375592249
22,18,507,0.25,2,0.001,0.873819696462735
22,18,507,0.25,2,0.01,0.915060914502191
22,18,507,0.25,2,0.1,0.909450827462013
22,18,507,0.75,3,0.001,0.915037188175584
22,18,507,0.75,3,0.01,0.940607692504415
22,18,507,0.75,3,0.1,0.929059063883927
22,18,507,0.5,3,0.001,0.901009110262737
22,18,507,0.5,3,0.01,0.924513988313596
22,18,507,0.5,3,0.1,0.903077744985353
22,18,507,0.25,3,0.001,0.889987813378423
22,18,507,0.25,3,0.01,0.914785563668642
22,18,507,0.25,3,0.1,0.898200774116734
22,18,507,0.75,4,0.001,0.908047146467505
22,18,507,0.75,4,0.01,0.949105705220364
22,18,507,0.75,4,0.1,0.938158781138144
22,18,507,0.5,4,0.001,0.889820901619008
22,18,507,0.5,4,0.01,0.917355681327359
22,18,507,0.5,4,0.1,0.907058118976608
22,18,507,0.25,4,0.001,0.880807748404456
22,18,507,0.25,4,0.01,0.905728605784644
22,18,507,0.25,4,0.1,0.896412599654755
22,18,507,0.75,5,0.001,0.920280407769063
22,18,507,0.75,5,0.01,0.941571980893023
22,18,507,0.75,5,0.1,0.930416123965909
22,18,507,0.5,5,0.001,0.88205127237508
22,18,507,0.5,5,0.01,0.917661290141379
22,18,507,0.5,5,0.1,0.902792517443219
22,18,507,0.25,5,0.001,0.865921739767524
22,18,507,0.25,5,0.01,0.908036537527394
22,18,507,0.25,5,0.1,0.894274720970893
22,18,507,0.75,6,0.001,0.897295918852507
22,18,507,0.75,6,0.01,0.94428405634945
22,18,507,0.75,6,0.1,0.930608712932297
22,18,507,0.5,6,0.001,0.876725596449711
22,18,507,0.5,6,0.01,0.918703221449653
22,18,507,0.5,6,0.1,0.907664801867816
22,18,507,0.25,6,0.001,0.873403118365505
22,18,507,0.25,6,0.01,0.904704789697026
22,18,507,0.25,6,0.1,0.901541588552522
22,18,507,0.75,7,0.001,0.878817326513842
22,18,507,0.75,7,0.01,0.928591790112888
22,18,507,0.75,7,0.1,0.917850634540526
22,18,507,0.5,7,0.001,0.859660428353981
22,18,507,0.5,7,0.01,0.90161784402847
22,18,507,0.5,7,0.1,0.888011919574989
22,18,507,0.25,7,0.001,0.860657881703072
22,18,507,0.25,7,0.01,0.896290209827303
22,18,507,0.25,7,0.1,0.886469001894928
22,18,507,0.75,8,0.001,0.864037012125021
22,18,507,0.75,8,0.01,0.922530452386443
22,18,507,0.75,8,0.1,0.912003857713629
22,18,507,0.5,8,0.001,0.810246221487632
22,18,507,0.5,8,0.01,0.892034911089129
22,18,507,0.5,8,0.1,0.882518035157596
22,18,507,0.25,8,0.001,0.831297192502419
22,18,507,0.25,8,0.01,0.891182820899258
22,18,507,0.25,8,0.1,0.883703810576502
22,19,829,0.75,1,0.001,0.761261212313575
22,19,829,0.75,1,0.01,0.842491788753307
22,19,829,0.75,1,0.1,0.853756309084201
22,19,829,0.5,1,0.001,0.702201462243453
22,19,829,0.5,1,0.01,0.815684068811396
22,19,829,0.5,1,0.1,0.839165170563718
22,19,829,0.25,1,0.001,0.681345652105673
22,19,829,0.25,1,0.01,0.805212851693859
22,19,829,0.25,1,0.1,0.836411715696519
22,19,829,0.75,2,0.001,0.763630557886342
22,19,829,0.75,2,0.01,0.843192760904545
22,19,829,0.75,2,0.1,0.856388960386086
22,19,829,0.5,2,0.001,0.714437699884068
22,19,829,0.5,2,0.01,0.822102314149586
22,19,829,0.5,2,0.1,0.842628453696438
22,19,829,0.25,2,0.001,0.704344794690379
22,19,829,0.25,2,0.01,0.818788842132491
22,19,829,0.25,2,0.1,0.842725652971955
22,19,829,0.75,3,0.001,0.792157796910469
22,19,829,0.75,3,0.01,0.852358299391667
22,19,829,0.75,3,0.1,0.858754100764659
22,19,829,0.5,3,0.001,0.723143862496479
22,19,829,0.5,3,0.01,0.827221585410379
22,19,829,0.5,3,0.1,0.842805981269905
22,19,829,0.25,3,0.001,0.669892386235408
22,19,829,0.25,3,0.01,0.81131132634622
22,19,829,0.25,3,0.1,0.838639175014342
22,19,829,0.75,4,0.001,0.775874739862814
22,19,829,0.75,4,0.01,0.849644757716495
22,19,829,0.75,4,0.1,0.856546323431919
22,19,829,0.5,4,0.001,0.711481221184743
22,19,829,0.5,4,0.01,0.81694380894049
22,19,829,0.5,4,0.1,0.839755789297684
22,19,829,0.25,4,0.001,0.672598839647338
22,19,829,0.25,4,0.01,0.798620522196923
22,19,829,0.25,4,0.1,0.83474222219965
22,19,829,0.75,5,0.001,0.780182560644555
22,19,829,0.75,5,0.01,0.858298148405344
22,19,829,0.75,5,0.1,0.857398158573324
22,19,829,0.5,5,0.001,0.700132674418225
22,19,829,0.5,5,0.01,0.821257712143685
22,19,829,0.5,5,0.1,0.844985911393419
22,19,829,0.25,5,0.001,0.662965486185466
22,19,829,0.25,5,0.01,0.797853401568432
22,19,829,0.25,5,0.1,0.838783473210043
22,19,829,0.75,6,0.001,0.745281946926387
22,19,829,0.75,6,0.01,0.83028694533618
22,19,829,0.75,6,0.1,0.850515258783697
22,19,829,0.5,6,0.001,0.672014248621062
22,19,829,0.5,6,0.01,0.799168722928614
22,19,829,0.5,6,0.1,0.831945703897766
22,19,829,0.25,6,0.001,0.638829731859409
22,19,829,0.25,6,0.01,0.791617679210296
22,19,829,0.25,6,0.1,0.829968723086977
22,19,829,0.75,7,0.001,0.790529414457476
22,19,829,0.75,7,0.01,0.856216116362875
22,19,829,0.75,7,0.1,0.859128205750342
22,19,829,0.5,7,0.001,0.714517023001856
22,19,829,0.5,7,0.01,0.824918561040412
22,19,829,0.5,7,0.1,0.842687265335894
22,19,829,0.25,7,0.001,0.669872286676543
22,19,829,0.25,7,0.01,0.809728968921375
22,19,829,0.25,7,0.1,0.837933219012695
22,19,829,0.75,8,0.001,0.750721025521386
22,19,829,0.75,8,0.01,0.821063861149364
22,19,829,0.75,8,0.1,0.843020517984992
22,19,829,0.5,8,0.001,0.678183880718246
22,19,829,0.5,8,0.01,0.789276734565391
22,19,829,0.5,8,0.1,0.820054178865324
22,19,829,0.25,8,0.001,0.648663830003981
22,19,829,0.25,8,0.01,0.786151268352408
22,19,829,0.25,8,0.1,0.82157887961045
22,20,769,0.75,1,0.001,0.859571216371809
22,20,769,0.75,1,0.01,0.91235458238486
22,20,769,0.75,1,0.1,0.932334080446198
22,20,769,0.5,1,0.001,0.682130291156738
22,20,769,0.5,1,0.01,0.821822420100021
22,20,769,0.5,1,0.1,0.862343783850383
22,20,769,0.25,1,0.001,0.547716225060676
22,20,769,0.25,1,0.01,0.717347763389235
22,20,769,0.25,1,0.1,0.781203145808648
22,20,769,0.75,2,0.001,0.868206718971511
22,20,769,0.75,2,0.01,0.919554672475666
22,20,769,0.75,2,0.1,0.93897627188401
22,20,769,0.5,2,0.001,0.72419611113211
22,20,769,0.5,2,0.01,0.846025616998707
22,20,769,0.5,2,0.1,0.879700039179399
22,20,769,0.25,2,0.001,0.556204453714251
22,20,769,0.25,2,0.01,0.748310686339211
22,20,769,0.25,2,0.1,0.805279875875161
22,20,769,0.75,3,0.001,0.8625322394745
22,20,769,0.75,3,0.01,0.913882696697458
22,20,769,0.75,3,0.1,0.932361236148551
22,20,769,0.5,3,0.001,0.67237368538142
22,20,769,0.5,3,0.01,0.804974900000886
22,20,769,0.5,3,0.1,0.855319077811397
22,20,769,0.25,3,0.001,0.516587656555779
22,20,769,0.25,3,0.01,0.689376272149349
22,20,769,0.25,3,0.1,0.768673121937438
22,20,769,0.75,4,0.001,0.848116405794696
22,20,769,0.75,4,0.01,0.911801267383494
22,20,769,0.75,4,0.1,0.933566446888342
22,20,769,0.5,4,0.001,0.666726697295848
22,20,769,0.5,4,0.01,0.814487328170235
22,20,769,0.5,4,0.1,0.865765811724061
22,20,769,0.25,4,0.001,0.549841053052878
22,20,769,0.25,4,0.01,0.72497500867477
22,20,769,0.25,4,0.1,0.789682274638849
22,20,769,0.75,5,0.001,0.848224071717471
22,20,769,0.75,5,0.01,0.918823029781786
22,20,769,0.75,5,0.1,0.941762120211169
22,20,769,0.5,5,0.001,0.69438439721322
22,20,769,0.5,5,0.01,0.838692452622049
22,20,769,0.5,5,0.1,0.87835675299978
22,20,769,0.25,5,0.001,0.551430266506112
22,20,769,0.25,5,0.01,0.740794922252672
22,20,769,0.25,5,0.1,0.79856801454751
22,20,769,0.75,6,0.001,0.843800874153433
22,20,769,0.75,6,0.01,0.917571217896625
22,20,769,0.75,6,0.1,0.940558134009044
22,20,769,0.5,6,0.001,0.667203218844911
22,20,769,0.5,6,0.01,0.837794893468972
22,20,769,0.5,6,0.1,0.873060700866258
22,20,769,0.25,6,0.001,0.540150883876449
22,20,769,0.25,6,0.01,0.744427754114985
22,20,769,0.25,6,0.1,0.7881512974883
22,20,769,0.75,7,0.001,0.889646873375735
22,20,769,0.75,7,0.01,0.927271341831969
22,20,769,0.75,7,0.1,0.942265043656316
22,20,769,0.5,7,0.001,0.749065697569566
22,20,769,0.5,7,0.01,0.848377788626136
22,20,769,0.5,7,0.1,0.879924007692004
22,20,769,0.25,7,0.001,0.567101023264526
22,20,769,0.25,7,0.01,0.749634679096483
22,20,769,0.25,7,0.1,0.804414928747628
22,20,769,0.75,8,0.001,0.888759408966954
22,20,769,0.75,8,0.01,0.933068556894079
22,20,769,0.75,8,0.1,0.94584799036325
22,20,769,0.5,8,0.001,0.711807566613342
22,20,769,0.5,8,0.01,0.848151568332073
22,20,769,0.5,8,0.1,0.885742296072256
22,20,769,0.25,8,0.001,0.54424756588526
22,20,769,0.25,8,0.01,0.737653906084351
22,20,769,0.25,8,0.1,0.807450098884188
22,21,571,0.75,1,0.001,0.807411224165349
22,21,571,0.75,1,0.01,0.8572568058429
22,21,571,0.75,1,0.1,0.86573847293804
22,21,571,0.5,1,0.001,0.750165890306116
22,21,571,0.5,1,0.01,0.82542400399495
22,21,571,0.5,1,0.1,0.842818248707182
22,21,571,0.25,1,0.001,0.726816476567124
22,21,571,0.25,1,0.01,0.810599064245004
22,21,571,0.25,1,0.1,0.831438221077708
22,21,571,0.75,2,0.001,0.810368727153025
22,21,571,0.75,2,0.01,0.874849622049094
22,21,571,0.75,2,0.1,0.861038457988722
22,21,571,0.5,2,0.001,0.785630889135226
22,21,571,0.5,2,0.01,0.860730447102361
22,21,571,0.5,2,0.1,0.844040787574681
22,21,571,0.25,2,0.001,0.781494464363476
22,21,571,0.25,2,0.01,0.857361360880061
22,21,571,0.25,2,0.1,0.841286970656132
22,21,571,0.75,3,0.001,0.781570923442821
22,21,571,0.75,3,0.01,0.876073387864441
22,21,571,0.75,3,0.1,0.87580435953849
22,21,571,0.5,3,0.001,0.730941415396472
22,21,571,0.5,3,0.01,0.851137712944336
22,21,571,0.5,3,0.1,0.8571330442557
22,21,571,0.25,3,0.001,0.72274383907974
22,21,571,0.25,3,0.01,0.841726733668736
22,21,571,0.25,3,0.1,0.849066118651106
22,21,571,0.75,4,0.001,0.80611042325561
22,21,571,0.75,4,0.01,0.886300211214037
22,21,571,0.75,4,0.1,0.885066721599916
22,21,571,0.5,4,0.001,0.780759868563854
22,21,571,0.5,4,0.01,0.858008703795166
22,21,571,0.5,4,0.1,0.865139576169367
22,21,571,0.25,4,0.001,0.753474389752621
22,21,571,0.25,4,0.01,0.833460205256068
22,21,571,0.25,4,0.1,0.852098462831083
22,21,571,0.75,5,0.001,0.745346562271572
22,21,571,0.75,5,0.01,0.882282536325377
22,21,571,0.75,5,0.1,0.884914477758399
22,21,571,0.5,5,0.001,0.731508044522856
22,21,571,0.5,5,0.01,0.874544557893441
22,21,571,0.5,5,0.1,0.8741706128262
22,21,571,0.25,5,0.001,0.744725431084856
22,21,571,0.25,5,0.01,0.868413548731038
22,21,571,0.25,5,0.1,0.864300696774553
22,21,571,0.75,6,0.001,0.75692767164629
22,21,571,0.75,6,0.01,0.878109173788536
22,21,571,0.75,6,0.1,0.886636267109579
22,21,571,0.5,6,0.001,0.734094534133845
22,21,571,0.5,6,0.01,0.853181268625276
22,21,571,0.5,6,0.1,0.864248727486055
22,21,571,0.25,6,0.001,0.731006132861642
22,21,571,0.25,6,0.01,0.836608902129181
22,21,571,0.25,6,0.1,0.847219261983913
22,21,571,0.75,7,0.001,0.75823265274322
22,21,571,0.75,7,0.01,0.865470322084147
22,21,571,0.75,7,0.1,0.875182471120206
22,21,571,0.5,7,0.001,0.671789740972583
22,21,571,0.5,7,0.01,0.816094294392453
22,21,571,0.5,7,0.1,0.846291954524273
22,21,571,0.25,7,0.001,0.649135396954006
22,21,571,0.25,7,0.01,0.782809439902856
22,21,571,0.25,7,0.1,0.828346173841868
22,21,571,0.75,8,0.001,0.830713751864637
22,21,571,0.75,8,0.01,0.889042402338462
22,21,571,0.75,8,0.1,0.883871557526742
22,21,571,0.5,8,0.001,0.783370312547663
22,21,571,0.5,8,0.01,0.861010513820941
22,21,571,0.5,8,0.1,0.860936343769436
22,21,571,0.25,8,0.001,0.74749911346886
22,21,571,0.25,8,0.01,0.842571213910476
22,21,571,0.25,8,0.1,0.849694707381812
22,22,875,0.75,1,0.001,0.65886126668888
22,22,875,0.75,1,0.01,0.841268194560034
22,22,875,0.75,1,0.1,0.88445843752214
22,22,875,0.5,1,0.001,0.541101061564584
22,22,875,0.5,1,0.01,0.748858000527474
22,22,875,0.5,1,0.1,0.8130217611507
22,22,875,0.25,1,0.001,0.43741940201058
22,22,875,0.25,1,0.01,0.713800480072175
22,22,875,0.25,1,0.1,0.783593101849665
22,22,875,0.75,2,0.001,0.545625609161187
22,22,875,0.75,2,0.01,0.802476793342819
22,22,875,0.75,2,0.1,0.872545778222305
22,22,875,0.5,2,0.001,0.483926157318476
22,22,875,0.5,2,0.01,0.719762147472755
22,22,875,0.5,2,0.1,0.796009847764204
22,22,875,0.25,2,0.001,0.394234450598482
22,22,875,0.25,2,0.01,0.6918937577825
22,22,875,0.25,2,0.1,0.768893222378688
22,22,875,0.75,3,0.001,0.644598000372657
22,22,875,0.75,3,0.01,0.835323461985471
22,22,875,0.75,3,0.1,0.876673139920665
22,22,875,0.5,3,0.001,0.52729004256534
22,22,875,0.5,3,0.01,0.748691965702035
22,22,875,0.5,3,0.1,0.801116297071112
22,22,875,0.25,3,0.001,0.414085272306423
22,22,875,0.25,3,0.01,0.707554623917575
22,22,875,0.25,3,0.1,0.772900714664421
22,22,875,0.75,4,0.001,0.665209082467366
22,22,875,0.75,4,0.01,0.829688027304105
22,22,875,0.75,4,0.1,0.869814006902089
22,22,875,0.5,4,0.001,0.519446146803983
22,22,875,0.5,4,0.01,0.713441906227159
22,22,875,0.5,4,0.1,0.789173724441168
22,22,875,0.25,4,0.001,0.405754352033139
22,22,875,0.25,4,0.01,0.673542083847614
22,22,875,0.25,4,0.1,0.761826617122416
22,22,875,0.75,5,0.001,0.658897032471156
22,22,875,0.75,5,0.01,0.8380734068749
22,22,875,0.75,5,0.1,0.881629905099715
22,22,875,0.5,5,0.001,0.536371033277568
22,22,875,0.5,5,0.01,0.749634710097716
22,22,875,0.5,5,0.1,0.808946741827569
22,22,875,0.25,5,0.001,0.439128408230421
22,22,875,0.25,5,0.01,0.717711903170542
22,22,875,0.25,5,0.1,0.778466640865532
22,22,875,0.75,6,0.001,0.676452680134345
22,22,875,0.75,6,0.01,0.836758779087147
22,22,875,0.75,6,0.1,0.863928618599554
22,22,875,0.5,6,0.001,0.536268586279972
22,22,875,0.5,6,0.01,0.738106226322456
22,22,875,0.5,6,0.1,0.783555985275954
22,22,875,0.25,6,0.001,0.414677924286789
22,22,875,0.25,6,0.01,0.693018051572538
22,22,875,0.25,6,0.1,0.75212120621254
22,22,875,0.75,7,0.001,0.658674878373447
22,22,875,0.75,7,0.01,0.840102199729775
22,22,875,0.75,7,0.1,0.877913688853848
22,22,875,0.5,7,0.001,0.559094046751947
22,22,875,0.5,7,0.01,0.757872028160549
22,22,875,0.5,7,0.1,0.804209094838946
22,22,875,0.25,7,0.001,0.437920422634795
22,22,875,0.25,7,0.01,0.71690233710437
22,22,875,0.25,7,0.1,0.772397692239442
22,22,875,0.75,8,0.001,0.63556632138766
22,22,875,0.75,8,0.01,0.830090452589553
22,22,875,0.75,8,0.1,0.879957221006783
22,22,875,0.5,8,0.001,0.494389801479925
22,22,875,0.5,8,0.01,0.72200349283992
22,22,875,0.5,8,0.1,0.797038373694612
22,22,875,0.25,8,0.001,0.387344046289888
22,22,875,0.25,8,0.01,0.679750957668954
22,22,875,0.25,8,0.1,0.760639194403928
22,23,712,0.75,1,0.001,0.580837643247367
22,23,712,0.75,1,0.01,0.670904775094897
22,23,712,0.75,1,0.1,0.660056533647847
22,23,712,0.5,1,0.001,0.489717054945952
22,23,712,0.5,1,0.01,0.62343214986031
22,23,712,0.5,1,0.1,0.631671808365165
22,23,712,0.25,1,0.001,0.475522995829503
22,23,712,0.25,1,0.01,0.596361535587845
22,23,712,0.25,1,0.1,0.632231278208486
22,23,712,0.75,2,0.001,0.605324883353092
22,23,712,0.75,2,0.01,0.684808434029951
22,23,712,0.75,2,0.1,0.664670986042452
22,23,712,0.5,2,0.001,0.56921029429911
22,23,712,0.5,2,0.01,0.660432244313026
22,23,712,0.5,2,0.1,0.645439366564604
22,23,712,0.25,2,0.001,0.54060896273369
22,23,712,0.25,2,0.01,0.63182793351531
22,23,712,0.25,2,0.1,0.648161570063452
22,23,712,0.75,3,0.001,0.59658695780236
22,23,712,0.75,3,0.01,0.66448573050904
22,23,712,0.75,3,0.1,0.648555548648902
22,23,712,0.5,3,0.001,0.550636623101921
22,23,712,0.5,3,0.01,0.637738902958767
22,23,712,0.5,3,0.1,0.637839922872727
22,23,712,0.25,3,0.001,0.522044663729797
22,23,712,0.25,3,0.01,0.614069723949319
22,23,712,0.25,3,0.1,0.646966161038056
22,23,712,0.75,4,0.001,0.595435691521768
22,23,712,0.75,4,0.01,0.677854379444607
22,23,712,0.75,4,0.1,0.660566252295522
22,23,712,0.5,4,0.001,0.544794202532792
22,23,712,0.5,4,0.01,0.650971345383153
22,23,712,0.5,4,0.1,0.64452463005027
22,23,712,0.25,4,0.001,0.53143095736646
22,23,712,0.25,4,0.01,0.62639313175295
22,23,712,0.25,4,0.1,0.65025310567056
22,23,712,0.75,5,0.001,0.601971680816998
22,23,712,0.75,5,0.01,0.683721271106858
22,23,712,0.75,5,0.1,0.66684028749514
22,23,712,0.5,5,0.001,0.56592165313803
22,23,712,0.5,5,0.01,0.660811475416976
22,23,712,0.5,5,0.1,0.649141605450665
22,23,712,0.25,5,0.001,0.542552729848179
22,23,712,0.25,5,0.01,0.631187912344308
22,23,712,0.25,5,0.1,0.646414065997527
22,23,712,0.75,6,0.001,0.624215993751468
22,23,712,0.75,6,0.01,0.687812808545787
22,23,712,0.75,6,0.1,0.670332616968653
22,23,712,0.5,6,0.001,0.603394550811941
22,23,712,0.5,6,0.01,0.679924562629365
22,23,712,0.5,6,0.1,0.665072848102825
22,23,712,0.25,6,0.001,0.573717095135965
22,23,712,0.25,6,0.01,0.658598479144852
22,23,712,0.25,6,0.1,0.673284507405701
22,23,712,0.75,7,0.001,0.604207031972778
22,23,712,0.75,7,0.01,0.680915150562684
22,23,712,0.75,7,0.1,0.665454239530714
22,23,712,0.5,7,0.001,0.574429399250184
22,23,712,0.5,7,0.01,0.66911769671143
22,23,712,0.5,7,0.1,0.665380565446954
22,23,712,0.25,7,0.001,0.553241461198487
22,23,712,0.25,7,0.01,0.643396285400542
22,23,712,0.25,7,0.1,0.670018728412659
22,23,712,0.75,8,0.001,0.599255670352927
22,23,712,0.75,8,0.01,0.684903812960337
22,23,712,0.75,8,0.1,0.676295675137462
22,23,712,0.5,8,0.001,0.545420790227764
22,23,712,0.5,8,0.01,0.68985815268146
22,23,712,0.5,8,0.1,0.682757309748775
22,23,712,0.25,8,0.001,0.570881890207711
22,23,712,0.25,8,0.01,0.674658667818587
22,23,712,0.25,8,0.1,0.689035482470122
22,24,552,0.75,1,0.001,0.887598099332521
22,24,552,0.75,1,0.01,0.911225199259031
22,24,552,0.75,1,0.1,0.901211170362935
22,24,552,0.5,1,0.001,0.780915712285376
22,24,552,0.5,1,0.01,0.827637568500538
22,24,552,0.5,1,0.1,0.829692297395615
22,24,552,0.25,1,0.001,0.705873654647563
22,24,552,0.25,1,0.01,0.757880091120867
22,24,552,0.25,1,0.1,0.772789253908312
22,24,552,0.75,2,0.001,0.89156456229168
22,24,552,0.75,2,0.01,0.901863840953822
22,24,552,0.75,2,0.1,0.888962008241853
22,24,552,0.5,2,0.001,0.787372973022458
22,24,552,0.5,2,0.01,0.825560993461217
22,24,552,0.5,2,0.1,0.820213822495511
22,24,552,0.25,2,0.001,0.725792900151053
22,24,552,0.25,2,0.01,0.772002632317256
22,24,552,0.25,2,0.1,0.779190801646511
22,24,552,0.75,3,0.001,0.895750532551871
22,24,552,0.75,3,0.01,0.895841603903933
22,24,552,0.75,3,0.1,0.892201953094187
22,24,552,0.5,3,0.001,0.779619436819455
22,24,552,0.5,3,0.01,0.809586772732562
22,24,552,0.5,3,0.1,0.820850832373562
22,24,552,0.25,3,0.001,0.687986711697644
22,24,552,0.25,3,0.01,0.740135428307633
22,24,552,0.25,3,0.1,0.767752111198899
22,24,552,0.75,4,0.001,0.900264300304818
22,24,552,0.75,4,0.01,0.89686730298543
22,24,552,0.75,4,0.1,0.894028921000217
22,24,552,0.5,4,0.001,0.798389502802916
22,24,552,0.5,4,0.01,0.799732939316884
22,24,552,0.5,4,0.1,0.816107184784897
22,24,552,0.25,4,0.001,0.723780179158718
22,24,552,0.25,4,0.01,0.74618354459818
22,24,552,0.25,4,0.1,0.764859515359021
22,24,552,0.75,5,0.001,0.880930198854331
22,24,552,0.75,5,0.01,0.900963264865026
22,24,552,0.75,5,0.1,0.895409844181192
22,24,552,0.5,5,0.001,0.761264027466057
22,24,552,0.5,5,0.01,0.817390154425879
22,24,552,0.5,5,0.1,0.823077866564224
22,24,552,0.25,5,0.001,0.676136822933626
22,24,552,0.25,5,0.01,0.751341162380091
22,24,552,0.25,5,0.1,0.774596545743446
22,24,552,0.75,6,0.001,0.906656863883089
22,24,552,0.75,6,0.01,0.902547297726394
22,24,552,0.75,6,0.1,0.896022286113888
22,24,552,0.5,6,0.001,0.820003202092094
22,24,552,0.5,6,0.01,0.823449846687759
22,24,552,0.5,6,0.1,0.825171876390517
22,24,552,0.25,6,0.001,0.759940979044532
22,24,552,0.25,6,0.01,0.774883647348732
22,24,552,0.25,6,0.1,0.781087325983071
22,24,552,0.75,7,0.001,0.890323816965681
22,24,552,0.75,7,0.01,0.89356665908185
22,24,552,0.75,7,0.1,0.881352859888494
22,24,552,0.5,7,0.001,0.797997698304026
22,24,552,0.5,7,0.01,0.819486275505233
22,24,552,0.5,7,0.1,0.81412664628583
22,24,552,0.25,7,0.001,0.721563228332314
22,24,552,0.25,7,0.01,0.756214492434415
22,24,552,0.25,7,0.1,0.771116051803772
22,24,552,0.75,8,0.001,0.81420667363765
22,24,552,0.75,8,0.01,0.886599025651547
22,24,552,0.75,8,0.1,0.892947649114968
22,24,552,0.5,8,0.001,0.711103523631092
22,24,552,0.5,8,0.01,0.797902325910268
22,24,552,0.5,8,0.1,0.821944629131142
22,24,552,0.25,8,0.001,0.670686560133974
22,24,552,0.25,8,0.01,0.749660880913395
22,24,552,0.25,8,0.1,0.776158650314712
