trait,sweep_kind,sweep_id,delta,comparison,mean_diff,sd,lo95,hi95
Gout,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda0_true − EAS,0.263204534644604,0.0144310382000641,0.235305281328428,0.291463000622324
Gout,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda0_true − AFR,0.102386203111175,0.0101905143437484,0.0819403836192583,0.121109441842176
Gout,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda0_true − AMR,0.181811338162019,0.0137176211238417,0.156626515720629,0.210258301721152
Gout,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda0_true − MELD_lambda0_equal,-0.0110618225488098,0.0074823189297127,-0.0259125295569608,0.00323558374485563
Gout,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
Gout,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda1_true − MELD_lambda0_true,0.00504385752524992,0.00191592350682981,0.00180903736971114,0.00909796032400485
Gout,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_true − EUR,0.136536850532038,0.00915038203388944,0.118802108666225,0.154240431907455
Gout,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_true − EAS,0.195072082576792,0.0118515755430545,0.173672700916124,0.219482969091052
Gout,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_true − AFR,0.074286631395116,0.0071739727064786,0.0602277058208615,0.0887296615326718
Gout,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_true − AMR,0.13636591018176,0.009772100670516,0.117425188327374,0.15648763521774
Gout,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_true − MELD_lambda0_equal,-0.00267971126704014,0.0052807344928253,-0.0131013749611411,0.00790471023122638
Gout,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
Gout,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda1_true − MELD_lambda0_true,0.00339137577048884,0.00165809701943927,0.000531032235065126,0.00688679089886138
Gout,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_true − EUR,0.28959789748046,0.013401463166513,0.263051350475119,0.316251794486218
Gout,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_true − EAS,0.361886123122516,0.0235444070247907,0.312737101032521,0.406147943762391
Gout,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_true − AFR,0.184849120403171,0.0176974185707085,0.149125736272816,0.218867862021311
Gout,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_true − AMR,0.245056809886278,0.0153981646160462,0.214527830508912,0.274561892717307
Gout,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0474180623089595,0.011136834292248,-0.0686819735387168,-0.0256758015086986
Gout,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.0453835102923824,0.00949874837924886,0.0272225729149775,0.0649450048781861
Gout,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.000662705929577768,0.00269904893128323,-0.00579062051747095,0.00476286985230205
Gout,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_true − EUR,0.166395594688032,0.0147862241744095,0.136437900542824,0.193292158595405
Gout,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_true − EAS,0.246738144993342,0.0230910246891796,0.203410217979657,0.293041362135828
Gout,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_true − AFR,0.118354519007987,0.0134439240256771,0.0917971648655707,0.14456606414557
Gout,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_true − AMR,0.166257856720418,0.015528842942272,0.134900236399988,0.195106980956678
Gout,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_true − MELD_lambda0_equal,-0.0264647213434772,0.00782339588123916,-0.0413513733517588,-0.0103586672935147
Gout,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.020046470322414,0.00681611606520531,0.00625806810874417,0.0337711726568575
Gout,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda1_true − MELD_lambda0_true,0.00265772502008199,0.00229367483603991,-0.00157749143476309,0.0075706386113552
Gout,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_true − EUR,0.12645651050088,0.0134163843268787,0.101318718811156,0.153645872509609
Gout,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_true − EAS,0.188419672648134,0.0191825930585303,0.155244628953084,0.228870269756955
Gout,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_true − AFR,0.0841068338961062,0.0102746394074502,0.0632775389438754,0.102658036544453
Gout,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_true − AMR,0.127537134474624,0.0141688686478021,0.100829756290332,0.155926262402882
Gout,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_true − MELD_lambda0_equal,-0.0102434089245769,0.0065816662272482,-0.0230105604225722,0.00252418362266997
Gout,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0122123397601425,0.00664074861507985,-0.000221127790825495,0.0261150991084468
Gout,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda1_true − MELD_lambda0_true,0.00183946140532762,0.00196457991809393,-0.00177921165779286,0.00586798225544179
Gout,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_true − EUR,0.274491983551175,0.0173232184249069,0.240201171476487,0.307584075824104
Gout,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_true − EAS,0.37632883587321,0.0205001368908499,0.337288013146878,0.416254980938113
Gout,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_true − AFR,0.225885314812192,0.0182655438629966,0.188666490562547,0.261985528458522
Gout,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_true − AMR,0.245843258339739,0.0193779592363251,0.209840060176791,0.282735136865283
Gout,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0122045692805138,0.00762892304973348,-0.0275580002461203,0.00230824312277257
Gout,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.0567648263369176,0.0119175266428051,0.0340315434299815,0.0812404109614267
Gout,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00223075171419632,0.00239220213011993,-0.00697192541981398,0.0027571856135475
Gout,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_true − EUR,0.15368917662339,0.0115899132031853,0.129451626551285,0.176304984184283
Gout,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_true − EAS,0.247506462174307,0.0152478869334697,0.21792376807619,0.27824219077484
Gout,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_true − AFR,0.151713910658711,0.0157350128184425,0.12073545857861,0.18115404980027
Gout,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_true − AMR,0.161487014506651,0.0131387495762825,0.135093688320506,0.186848130294329
Gout,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_true − MELD_lambda0_equal,-0.00771617649777394,0.0050919527394517,-0.017777117176722,0.00208909848006465
Gout,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0361033257602133,0.00916707679247778,0.019750086100417,0.0547951869945241
Gout,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.000243463360727794,0.00128667673445165,-0.00292164901074708,0.00228867748975704
Gout,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_true − EUR,0.107228948837897,0.00855075910250128,0.0901541192675924,0.123679314794723
Gout,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_true − EAS,0.194608419182551,0.0126150245772818,0.169770613235794,0.219271836973216
Gout,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_true − AFR,0.108755266840186,0.0107239908173014,0.0877445962324771,0.129769374455072
Gout,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_true − AMR,0.113374510397531,0.0105845947101333,0.0914108076073867,0.132926328799415
Gout,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_true − MELD_lambda0_equal,-0.00392784352416042,0.00417874946934264,-0.012444240787528,0.00383836838741493
Gout,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0236747400524989,0.006698699543049,0.0111250837425926,0.0375836735871799
Gout,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00139011521524551,0.00117145392217311,-0.00367961185953909,0.000883037254720799
Gout,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_true − EUR,0.287524428227062,0.0181621951753172,0.250582244126164,0.322305944329249
Gout,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_true − EAS,0.407012325013945,0.0160693358797646,0.377269621137515,0.438526514600892
Gout,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_true − AFR,0.252564340054986,0.0185604728404772,0.212318239198879,0.285870189492972
Gout,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_true − AMR,0.272601747950431,0.0223362785518269,0.22702070765924,0.313619713137662
Gout,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0128464730893803,0.00649122243522006,-0.0250734154173427,0.00016392539003123
Gout,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.0601759017289829,0.0115149706774215,0.0370080721442715,0.0809289007094708
Gout,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda1_true − MELD_lambda0_true,0.00179412027568267,0.00166261781245235,-0.0013426862884797,0.00503339229865829
Gout,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_true − EUR,0.149629002406837,0.0138666001141924,0.122868795302506,0.177352929767671
Gout,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_true − EAS,0.253913797297957,0.0132775068170617,0.227352468308212,0.280028881223887
Gout,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_true − AFR,0.179696991968262,0.0142394872236181,0.150784866529603,0.205510378545609
Gout,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_true − AMR,0.174638693124834,0.0152295802228592,0.143730119746802,0.204277122357942
Gout,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_true − MELD_lambda0_equal,-0.00338776346458296,0.00548748679372131,-0.0144593861229149,0.00679993181959721
Gout,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0395232785551521,0.0088834607532788,0.0207868683784489,0.0559193042444566
Gout,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda1_true − MELD_lambda0_true,0.00118427938215624,0.0010569533632048,-0.000793971567207127,0.00339825138107769
Gout,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_true − EUR,0.105451703987957,0.00987206799452887,0.0872827215760113,0.125665936923755
Gout,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_true − EAS,0.186980145430578,0.0137169837089208,0.161498525873177,0.21485904777043
Gout,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_true − AFR,0.132009947048605,0.0110084157385011,0.109336196440549,0.152068654631685
Gout,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_true − AMR,0.122364743369968,0.00939020053538204,0.103807410100135,0.140376562376581
Gout,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_true − MELD_lambda0_equal,-0.000237091323610844,0.00473030647556698,-0.00951471539755446,0.00875111893648345
Gout,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0275729812749089,0.00531503479501208,0.0165331140415807,0.0374303220331184
Gout,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.000774956268280669,0.00127270698552029,-0.00326347809153107,0.00168397497014312
Gout,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_true − EUR,0.243862800935196,0.0196144556267038,0.203529251394877,0.280810626893396
Gout,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_true − EAS,0.359615603911286,0.0220428634140739,0.315305538710249,0.401260443031924
Gout,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_true − AFR,0.263850318517686,0.0217901676873354,0.221027177699133,0.307023974621479
Gout,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_true − AMR,0.237719004519828,0.021720790511466,0.193800404705581,0.278297821050263
Gout,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0149143896901524,0.00713651203242045,-0.0279274049116546,-0.00041131678132729
Gout,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.0700426968795856,0.0116710765628417,0.0481137788273624,0.09342004584132
Gout,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.0020503575567459,0.00240057218420866,-0.00683158412030261,0.00255144140007355
Gout,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_true − EUR,0.108192267540086,0.0116398479247335,0.0843259788269537,0.1297120408593
Gout,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_true − EAS,0.215718168268732,0.0166528735917606,0.182610128235523,0.247378396926489
Gout,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_true − AFR,0.189201575696007,0.0196498369105515,0.150412835228898,0.229013771825342
Gout,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_true − AMR,0.150828877901761,0.0152515113928468,0.120359647871589,0.179757082116553
Gout,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_true − MELD_lambda0_equal,-0.00210167206043832,0.00433548424614774,-0.0104759932252358,0.00610782330181281
Gout,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0552053747842031,0.0104408938879325,0.034445220441528,0.0753853742761489
Gout,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.000726295930312962,0.00168884680126218,-0.00391276416354456,0.00276361271677974
Gout,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_true − EUR,0.0697560361555566,0.00709976568704901,0.055346036719019,0.0834377871712131
Gout,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_true − EAS,0.170087913187484,0.0108892357741867,0.148289036470384,0.190755389481521
Gout,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_true − AFR,0.140884954741663,0.016641519390984,0.109176807506144,0.175119953478543
Gout,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_true − AMR,0.108598175459331,0.0125722492775977,0.0838964985614764,0.132851997847684
Gout,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.00451629093372979,0.00310766586423139,-0.00140319903444656,0.0110110832153467
Gout,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0413137401330691,0.00716248927877251,0.0263102573633537,0.0546790354236531
Gout,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00122615774467813,0.00129758780442389,-0.00390997627348158,0.00122572140293234
Gout,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_true − EUR,0.195012571703864,0.0185669327069815,0.159840323958303,0.232806869928511
Gout,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_true − EAS,0.349278037792013,0.0243674612759014,0.30266017586591,0.398137664207336
Gout,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_true − AFR,0.303814481212752,0.0197744055092658,0.262477782458491,0.339912626043101
Gout,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_true − AMR,0.220056887618502,0.0191740528761432,0.181853391284449,0.255779969097839
Gout,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0199617474779492,0.00701954072736741,-0.0340642578448948,-0.00656323761229776
Gout,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.107905236802516,0.013247928381352,0.0820471740432222,0.13326056717924
Gout,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00364707732406507,0.00206027350887752,-0.0075580593184216,0.000286376464072052
Gout,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_true − EUR,0.080304449049463,0.012382079106346,0.058341091698943,0.106448051559529
Gout,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_true − EAS,0.187133475465148,0.0185351718025942,0.151465868055486,0.222772944490082
Gout,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_true − AFR,0.21895676197198,0.0170237217668803,0.18445316128591,0.248870800664179
Gout,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_true − AMR,0.141331995298119,0.0171734675654547,0.108802787643924,0.174259407198663
Gout,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_true − MELD_lambda0_equal,-0.00488995635432321,0.00529456504395623,-0.0150385884285953,0.00497191175509306
Gout,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0776856690269771,0.00909692327992261,0.0602215297235477,0.0954230969745831
Gout,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00153774395083304,0.00124229358877831,-0.0039582999445952,0.000858812950511935
Gout,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_true − EUR,0.0493548291027607,0.00802673333767868,0.034059273162477,0.0651994509518699
Gout,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_true − EAS,0.136229882526609,0.013359029674479,0.109789410444973,0.162029332635905
Gout,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_true − AFR,0.172924269465823,0.0147092560257218,0.144372939931843,0.201708090620099
Gout,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_true − AMR,0.103542387833514,0.0170872101950753,0.0738286069546668,0.139082244186504
Gout,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.00182829252425269,0.00454633191458577,-0.00690603601499384,0.0106570471183859
Gout,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0664469584255823,0.00719682804311437,0.0530114943491904,0.0806598784786918
Gout,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00116358467503133,0.00111475856290627,-0.00321616366376021,0.0011825364925614
Gout,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_true − EUR,0.181402830901147,0.0169816099490022,0.148952629786077,0.215445466716161
Gout,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_true − EAS,0.337347150552127,0.0235119761843591,0.291822429668913,0.382966723587421
Gout,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_true − AFR,0.321272997139833,0.0228862314283368,0.277299909584585,0.363922767137933
Gout,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_true − AMR,0.205318345141116,0.0188047807621137,0.168938936023789,0.241658218595606
Gout,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0117167509761747,0.0079497082659222,-0.0261329720351076,0.00457530946870639
Gout,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.103295625337254,0.00923268039414322,0.0862756294030195,0.12175548354353
Gout,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda1_true − MELD_lambda0_true,0.00194757175954017,0.00230126723945019,-0.00233802727040187,0.00649506415716811
Gout,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − EUR,0.0698790419629784,0.00927786198702301,0.0523362288451321,0.0887103318934036
Gout,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − EAS,0.183901900128499,0.013247796893377,0.158614759239397,0.210485511401194
Gout,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − AFR,0.234159392214255,0.024301562483861,0.185635040398687,0.279550924145318
Gout,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − AMR,0.121402665643506,0.013989092333319,0.0918855097430816,0.147585367731258
Gout,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − MELD_lambda0_equal,-0.00230368719079096,0.00530983511068423,-0.0126842476063917,0.00817378311180494
Gout,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0471172206592173,0.00659013381444432,0.0347317660967624,0.0605412959217372
Gout,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda1_true − MELD_lambda0_true,0.000931133195453989,0.00128044685617328,-0.00164664023807149,0.00328152889134503
Gout,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − EUR,0.0382238366055286,0.00517424673661759,0.0287924975595901,0.0490455873805032
Gout,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − EAS,0.139769059823311,0.0106091052933174,0.118863352184532,0.160959845795204
Gout,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − AFR,0.175578799391576,0.0172838755348336,0.14103726337639,0.207534732178318
Gout,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − AMR,0.0832787956113468,0.0115635143841515,0.0611473546680798,0.105959985792328
Gout,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.00199051264148585,0.0044764012962245,-0.00661539209434108,0.0107806537547804
Gout,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0298988688962156,0.00448095006449419,0.0217400057406812,0.0390918957814799
Gout,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda1_true − MELD_lambda0_true,2.93938933013007e-05,0.00100211110398347,-0.00203729521242483,0.00193967705213768
Gout,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − EUR,0.111480133706465,0.0141360842144523,0.0832740762538621,0.138984797742412
Gout,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − EAS,0.325219210620354,0.0254106693189391,0.270799735605484,0.37108347555857
Gout,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − AFR,0.39289214788527,0.0304632526017466,0.329217936459083,0.449895678181301
Gout,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − AMR,0.180215813437887,0.0232399514232475,0.134477038619601,0.223336129268544
Gout,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.00877904915218439,0.00634325291211199,-0.0212550397921912,0.00327133002088897
Gout,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.231052602729227,0.0224953049965215,0.185127429501345,0.274267569416648
Gout,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.000261929272090297,0.00112405873287393,-0.00245209057398575,0.00198250985193406
Gout,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − EUR,0.0428137965598512,0.00648311983608807,0.0299000584485092,0.0547251962582159
Gout,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − EAS,0.177207707364986,0.0153875800258482,0.145366222873866,0.204230534666893
Gout,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − AFR,0.303125436972672,0.0307893838645474,0.237979889379134,0.358642042863899
Gout,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − AMR,0.116277445645658,0.0170986476474628,0.0803085954588748,0.147849223202669
Gout,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.00796894366288061,0.00493733623663594,-0.00214434392545236,0.0172407313671628
Gout,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.179134703185315,0.0212728401412679,0.135832213596294,0.220568505371393
Gout,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.000848114164992605,0.000708495868886579,-0.00221785855641504,0.000578474458926025
Gout,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − EUR,0.0224485864888375,0.00327752873299424,0.0156858115166358,0.0288211736058669
Gout,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − EAS,0.131587281948367,0.0107582780371213,0.108455827255162,0.150622999473973
Gout,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − AFR,0.23243493782599,0.023044131688029,0.18648092636732,0.275815522015128
Gout,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − AMR,0.0854237760092716,0.0123067601776617,0.0603445104950885,0.107549817375337
Gout,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.00955639635193671,0.00420633788277553,0.00110416005512695,0.0176089115068964
Gout,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.142240940540494,0.0165049996212554,0.109252031004189,0.172342349304333
Gout,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00103167732027937,0.000477216413036571,-0.00195003336768329,-4.08953650422948e-05
Gout,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − EUR,9.21942573091067e-15,8.29307760980302e-15,-5.70502327080978e-15,2.62409505924508e-14
Gout,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − EAS,0.319103587498427,0.0208917191493349,0.276465823072267,0.360573517152036
Gout,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − AFR,0.372551491955697,0.0201792594828189,0.331469592055011,0.410841864528802
Gout,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − AMR,0.111752486856344,0.0168344507153968,0.0797851235315241,0.143783670053482
Gout,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0270356021074054,0.0125971963838829,-0.0517350166144547,-0.00285740480004397
Gout,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
Gout,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
Gout,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − EUR,-2.16892230540147e-16,6.51252836458996e-16,-1.53903696356415e-15,1.01910523287793e-15
Gout,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − EAS,0.188180878816645,0.0117647223290846,0.163043408288897,0.210649804755434
Gout,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − AFR,0.301729698939049,0.0198440191795678,0.261244480986468,0.340940235385656
Gout,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − AMR,0.098173900023539,0.0119267274463581,0.074947047034965,0.121636654125355
Gout,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0140577670204069,0.00496752459012324,0.00411039185498527,0.0233452230893914
Gout,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
Gout,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
Gout,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − EUR,3.06206367395763e-17,2.63138809798488e-16,-4.70738078327365e-16,5.45999004518121e-16
Gout,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − EAS,0.13339858385536,0.0073382059323793,0.118245732106109,0.146988322579629
Gout,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − AFR,0.235201418269784,0.0149347805341364,0.205691134557783,0.264838877463034
